"mz","rt","peaktable_1_6a93145d1bc48e797ae1f779eae404e0 intensity","peaktable_2_2ad96385d4e11b01c12368cf109cff67 intensity"
1679.92059326172,18.0816305,9005444.09790955,11201835.1961221
1680.10317993164,12.169788,2887723.8381441,4526124.75285749
1680.12524414062,18.892982,NA,512275.523510864
1680.1506652832,17.821846,NA,625136.972849984
1680.31274414062,14.587214,689477.771978195,1060716.24651069
1680.42016601562,20.237892,93674863.884422,NA
1680.50073242188,22.208782,45366981.0030987,3417540.1170937
1680.50646972656,22.368177,NA,1301097.09935715
1680.92349243164,18.0608485,8766094.81925275,10447856.3211629
1681.10638427734,12.174222,3765631.45284937,5681279.9590528
1681.20129394531,13.249993,307940.66914055,NA
1681.42370605469,20.246537,124046129.351042,NA
1681.50238037109,21.0093915,23989111.9685408,NA
1681.51138305664,21.3628615,19428586.632277,24885756.0042265
1681.92562866211,18.0663175,4516675.27929858,5507790.71132296
1681.93371582032,18.694439,2101683.63018659,1660376.5811625
1682.42706298828,20.242215,69912344.6385292,NA
1682.43627929688,20.596629,60725351.9341654,NA
1682.50695800782,20.958928,16647000.1844994,9472766.22020581
1682.51538085938,21.3563785,27463513.4631566,27473046.6996077
1682.93823242188,18.681927,1168956.47643798,NA
1682.94140625,18.738115,584854.094849531,NA
1683.4306640625,20.242215,28315233.5186327,NA
1683.43981933594,20.609595,66321932.8163995,NA
1683.51843261719,21.3378865,14644039.3301719,16676213.9066812
1683.52734375,21.7774535,172494447.157675,200483822.643903
1684.03643798828,12.1969625,5661986.42057905,5981452.78628347
1684.28869628906,17.8353455,2575327.12048076,3842003.90960716
1684.43353271484,20.224926,9710173.5731005,NA
1684.44396972656,20.596629,37255922.8489723,NA
1684.4515991211,20.9575265,189904118.16732,NA
1684.52374267578,21.3508525,4613938.57334809,6186683.66873236
1684.53100585938,21.785214,228807168.427556,NA
1685.04138183593,12.1979935,6109715.53568018,7169396.77864223
1685.2919921875,17.8363675,3005468.25686992,4729933.97624722
1685.39331054688,20.446546,NA,2536842.06988695
1685.427734375,24.871555,NA,702870.947502219
1685.44787597656,20.596629,15778432.153556,NA
1685.45486450195,20.968332,263591822.385853,NA
1685.53436279297,21.771906,129170348.492905,166433375.684788
1685.54272460938,22.1018325,20889531.0891456,23985063.9860366
1686.04418945312,12.2130005,3171066.34745508,3842746.72542987
1686.29345703125,17.82124,1656923.563207,2346527.41015175
1686.45861816407,20.9532045,146282479.522307,NA
1686.46728515625,21.361645,277640495.283959,NA
1686.53735351562,21.7787265,46595819.9314562,60496689.8772073
1686.54721069336,22.0920845,24484855.3845193,24247355.9652322
1687.39611816406,20.50018,NA,1424908.98114471
1687.41223144531,20.769514,1594141.8553829,NA
1687.46148681641,20.9596875,63610093.2613501,NA
1687.46710205078,22.978016,3888680.79760959,4900900.13047228
1687.54162597656,21.801114,10635894.0070454,11559513.1501202
1687.55072021485,22.0920845,12784644.2313978,11384291.9210329
1687.55920410156,22.5777505,28048931.3742112,23137835.0552769
1688.07727050782,11.3929475,1511887.22117739,2108254.99090031
1688.41162109375,20.794028,NA,1050513.41749412
1688.42565917969,24.585951,1001232.86663909,NA
1688.46533203125,20.907822,14606222.6640068,NA
1688.47186279297,22.97812,5824961.24699816,6316577.45684997
1688.48257446289,23.2407095,104379566.972936,924740.385139722
1688.55261230468,22.0093575,4098130.15219122,5292624.77094197
1688.56301879883,22.569106,31824794.5856766,26809490.2373018
1689.08181762695,11.384303,1696212.15001078,2797905.37168686
1689.46838378907,22.974121,6324541.12649247,9034293.25016827
1689.47778320312,21.348679,75756975.458549,NA
1689.48620605469,22.718793,125647076.061413,1854981.06358785
1689.56536865235,22.5712675,17802395.6047349,16305655.4733896
1690.08166503906,11.377546,NA,1233128.71517905
1690.37524414062,24.97062,1308400.92387749,NA
1690.40377807617,19.777586,2697259.83774279,NA
1690.46499633789,21.327068,834996.709607353,974462.702108003
1690.49072265625,21.780892,92975524.630182,NA
1690.49731445312,22.182849,2394222.3600198,2261040.87400038
1690.53552246094,22.8135455,6868542.34846139,8891972.49942004
1691.38049316406,24.33959,1109242.36797383,NA
1691.40817260743,19.7430095,3314374.20534758,NA
1691.44348144531,21.595677,NA,1016648.47375312
1691.45910644532,22.9845515,2421065.86603874,3126593.8280137
1691.46533203125,19.671617,NA,669715.51512375
1691.49304199219,21.772247,162879246.769764,NA
1691.50207519531,23.103462,703473.559889971,346273.207103674
1691.54022216797,22.8275165,9206247.17491306,12501869.4992512
1692.38061523438,24.7307425,1633194.75082595,781140.514893746
1692.41149902344,19.632795,2698748.704979,NA
1692.41516113281,19.913733,2581420.43007948,NA
1692.49597167969,21.79818,44531322.1604244,NA
1692.50610351562,23.125072,1863945.238124,936363.747729366
1692.51373291016,22.4960455,37471183.3667284,39691962.3996626
1692.54052734375,22.813879,4497886.43269117,NA
1693.38037109375,25.0164025,588977.172227798,722647.706358732
1693.38568115234,24.724259,552186.473575291,NA
1693.41625976562,19.719238,838778.19987938,936759.282751924
1693.42306518555,19.972621,1817752.46957707,1391231.07967031
1693.50927734375,22.030821,1858259.7867094,53638822.888362
1693.51678466797,22.582488,1142513.14766214,38915251.5993066
1694.11730957031,17.70883,NA,909525.703900324
1694.37976074219,24.833129,686915.313387413,434375.202885936
1694.43634033203,20.462643,61332856.0082548,NA
1694.51214599609,22.030821,15467594.3031752,10240047.0332628
1694.5209350586,22.4848245,21986367.3067085,20139919.8034681
1695.12603759766,17.8600085,NA,585053.413768574
1695.43981933594,20.453999,63722645.8365006,NA
1695.51873779297,21.184438,8528255.50079383,NA
1695.52331542969,22.395672,8797292.18746115,6574796.96655018
1696.09191894531,10.8249855,3137714.45304327,3920261.91953434
1696.39376831055,20.2159255,4093013.59104951,4582458.08811186
1696.44360351562,20.445355,37512309.2696853,NA
1696.45166015625,20.825702,29773697.0023131,NA
1696.52551269531,22.398955,1391453.99154739,NA
1697.09582519532,10.802445,3609122.62020093,4512174.60091121
1697.39688110352,20.2408115,5801638.39424792,6628319.85823311
1697.44763183594,20.466965,16077797.4237601,NA
1697.45526123047,20.804091,15547969.7198021,NA
1697.54278564453,22.005642,8039758.11318391,20849640.640815
1697.89038085938,18.025279,NA,1206778.46592634
1698.40106201172,20.249393,NA,3905712.64704667
1698.45953369141,20.838668,18734042.2209901,NA
1698.466796875,21.206049,170273155.652845,NA
1698.54669189453,22.007612,23179453.9193968,24127599.7196707
1699.41271972656,20.622562,2246346.96781781,NA
1699.46362304688,20.838668,8590860.22814438,NA
1699.47094726562,21.214693,217027224.043618,NA
1699.54943847656,21.991462,NA,15273145.9686189
1699.55078125,22.163446,3989130.36824855,5527868.79162586
1700.423828125,20.8850755,4498421.02395557,7283425.6309311
1700.42547607422,21.0488535,NA,4565009.54994417
1700.44665527344,19.252448,1045108.5094294,1596387.27184361
1700.45068359375,19.423572,NA,1395024.05965685
1700.47424316406,21.210371,122068934.277598,NA
1700.48291015625,22.06183,7658054.93112533,8855963.9133751
1701.42837524414,20.957184,8217443.1043637,9322909.72832277
1701.4487915039,19.4065845,1431467.23363588,1883917.05725069
1701.47814941406,21.206049,49178233.592669,NA
1701.48669433594,22.0711,3552006.8049368,4263196.15626758
1702.10800170898,10.804606,7890434.43426377,9851439.20023191
1702.40386962891,19.524742,6763900.52483428,NA
1702.42919921875,20.919269,NA,5006617.43583749
1702.43276977539,21.139774,3894979.60021104,5535579.95343944
1702.43981933594,21.353001,5541135.31278179,NA
1702.48107910156,21.18876,14703156.9534897,NA
1702.49157714843,21.52804,43624587.3778807,5878873.19246454
1702.50280761719,23.598005,2074248.36311154,3352653.05699339
1703.11236572265,10.808928,8458529.99608216,9721397.34521337
1703.40808105468,19.5744465,1941228.39522281,NA
1703.4340209961,24.614045,781019.522112673,NA
1703.44311523438,21.370289,4397437.67646364,10050846.6061275
1703.49496459961,21.608559,19848950.3241043,26594466.2100788
1703.50866699219,23.5872,3217887.58812705,3138915.37080085
1703.5400390625,22.827613,NA,3550798.33810882
1704.11721801757,10.809858,4602766.09649251,5368970.79136119
1704.41186523438,19.494487,5179235.41317744,NA
1704.43591308594,24.464932,622306.633624693,NA
1704.44564819336,22.83549,482058.815870148,NA
1704.45373535157,21.640975,2620345.41009183,2028268.94526201
1704.50259399414,21.5813085,4445124.7187634,4655211.08280004
1704.5126953125,22.960832,6181032.98673548,4890125.60777622
1705.41500854492,19.5115475,2032676.08698744,2630182.39125001
1705.42175292969,19.964747,1464928.07713694,2574268.85934942
1705.4379272461,24.58379,363883.203452136,NA
1705.45858764649,21.6243305,5965591.34301712,3283855.22947134
1705.51184082031,22.009964,840162.446900612,55295491.3996282
1705.51586914062,22.960832,6595731.09930933,1184778.6611156
1706.1416015625,11.883817,1194811.72581231,NA
1706.33703613282,15.2507985,3021625.63539939,4062166.67758596
1706.43585205078,20.307047,97261931.0728788,NA
1706.51504516601,21.530208,14271704.1692626,15192291.4314527
1706.52819824219,22.796591,16365019.2698628,26560356.6757202
1706.56982421875,23.518386,3368071.10010378,NA
1707.14538574219,11.892461,868692.02958492,NA
1707.34033203125,15.2486375,3860817.90365578,4367496.05891885
1707.43920898438,20.302724,127977808.560206,NA
1707.46606445312,22.035897,3760929.92367769,NA
1707.52185058594,22.381141,302527.485861106,7734761.47783125
1707.53240966797,22.79113,20173171.9385099,24887311.9631138
1707.57189941406,23.509742,3855502.92224632,NA
1708.3422241211,15.2529595,1902105.71339487,2046625.12161377
1708.38854980469,24.732903,1024825.46172234,NA
1708.39050292969,25.082995,587390.859420499,NA
1708.44268798828,20.289758,65298534.7235692,NA
1708.45184326172,20.674427,20995370.5479158,NA
1708.5224609375,21.055302,13572874.5703762,11207779.2764253
1708.53048706055,21.3940615,5920866.8507138,NA
1708.53637695312,22.873603,9802573.09772076,7377909.19254583
1708.57452392578,23.5109595,2044947.88669128,2018460.54945283
1709.44580078125,20.320013,30298565.5904552,NA
1709.45547485351,20.670105,29804066.5122606,NA
1709.53353881836,21.3508525,9036159.19083184,7914188.73615943
1709.54083251953,22.815572,3058799.10345088,3930029.41769824
1710.39001464844,25.005197,660574.875742965,NA
1710.40600585938,20.431816,NA,1823086.96261696
1710.44869995117,20.3070465,5150487.00444393,NA
1710.45983886719,20.592307,22470442.729815,NA
1710.46658325195,20.9575265,46665131.5459183,NA
1710.54663085938,21.8046635,66970877.3366419,NA
1711.39208984375,24.516797,603376.293891562,NA
1711.46374511719,20.613918,8785202.17482382,NA
1711.47058105469,21.04613,162761661.750488,NA
1711.55010986328,21.759281,174817053.314973,NA
1711.55834960938,22.163446,14107052.5314379,65954437.9462733
1712.46960449219,20.592307,1550746.61677501,NA
1712.47387695312,21.072063,133686716.857686,NA
1712.48291015625,21.3962225,158948024.838055,NA
1712.55303955078,21.741993,73612659.1742708,NA
1712.56298828125,22.156916,21318442.5078683,74173188.1519804
1713.02673339844,12.446078,668219.783735626,NA
1713.35314941406,24.672394,234471.758156468,569196.467121063
1713.47723388672,21.054775,111358217.090549,NA
1713.486328125,21.456732,201243010.946581,1750856.64210847
1713.55682373047,21.759281,19817034.2871079,NA
1713.56597900391,22.156916,14865476.4956216,40271789.3575501
1713.57489013672,22.566945,139281922.444814,146554854.545406
1714.21572875977,17.871529,558225.866868731,529583.491947668
1714.49014282226,21.387578,114822740.809079,NA
1714.49835205078,22.999731,1968247.67454376,1001079.64437563
1714.56823730469,22.165561,17173479.6093944,5296443.38342984
1714.57727050781,22.567518,4731132.20676745,175422815.687566
1715.21911621094,17.821825,961564.230040304,477853.885730147
1715.4164428711,24.7338235,NA,336121.398834152
1715.494140625,21.348679,49047463.4043445,NA
1715.50192260742,23.3324655,1913318.48377125,550319.914446994
1715.58142089843,22.566945,106001306.378983,105503482.66699
1715.58901977539,22.8533915,10010717.3868249,4434002.2185189
1716.22094726562,17.95581,976362.406490679,NA
1716.41830444336,22.0856015,995272.794416013,NA
1716.419921875,19.900767,1132690.08587997,907901.553643103
1716.44006347656,21.233806,NA,4799538.49004789
1716.48071289062,19.671694,1009372.54874625,NA
1716.50549316406,21.867334,8503983.16561518,NA
1716.51245117188,23.393045,1921964.20872383,5288128.88031747
1716.5849609375,22.569106,42716505.0183586,39435272.2711347
1716.59631347656,22.923159,6772400.10334913,4524600.1773151
1717.22180175781,17.8293,NA,1234527.23058659
1717.41748046875,24.460609,799621.642402255,NA
1717.42260742188,19.8726725,1684500.18556498,1581885.47552619
1717.48010253906,19.657028,NA,1361949.01716098
1717.50848388672,21.8068245,89456915.0463004,NA
1717.51739501953,23.2223205,123831012.567727,NA
1717.59197998047,22.7447255,3418689.94070277,NA
1717.60076904297,22.770658,3149414.67574897,NA
1718.04187011719,12.441756,671416.693159225,NA
1718.41937255859,24.706971,377862.321360222,NA
1718.42626953125,19.866189,1501803.18199271,NA
1718.52130126953,22.178527,81252912.3357024,NA
1718.53002929688,22.569106,428503814.272201,462757394.389929
1719.0474243164,12.449542,666375.29417063,661711.809104774
1719.52886962891,21.292491,5189697.63365246,7390642.80093192
1719.53314208985,22.686893,1957926.21034975,35437984.5090226
1720.06896972656,10.837828,1947332.6936451,NA
1720.36791992188,24.887075,1423860.80693767,700533.634508938
1720.45190429688,20.596629,1374991.82071321,NA
1720.53137207031,21.3226355,8288449.85807698,3704003.15974709
1720.53991699219,22.778634,817086.032718724,80273285.7278169
1720.54513549805,22.936274,110445575.248562,101421598.036175
1720.58697509765,23.535692,10728976.5875647,8953707.55443181
1720.62048339844,23.885372,NA,938744.975362525
1721.0703125,10.816218,2526799.21086183,NA
1721.45596313476,21.992676,3591846.7780323,3008845.60311858
1721.5364074707,22.3719655,126424988.849159,12690991.8050965
1721.54846191407,23.1307695,1765865.78587174,117575623.677114
1721.59014892578,23.5193085,11020354.7895454,11232187.33119
1722.36920166016,24.849601,1050430.82627154,NA
1722.40783691406,20.285436,3981403.25064363,NA
1722.45791625977,23.3955835,4185562.46660075,4629073.29887271
1722.4670715332,20.835648,11583776.3308087,10635632.6723964
1722.54327392578,22.553644,39734002.2415047,39884941.3278215
1722.55267333985,22.934113,1554847.62218442,691896.821212969
1722.59121704102,23.540014,6593993.3975346,5681969.45412744
1723.37255859375,24.784769,970144.148048898,NA
1723.41229248047,20.3088105,4673077.06418042,7002977.35041558
1723.45886230469,23.375567,3575739.6454294,5437800.24345964
1723.46313476562,20.523153,6703189.49596934,NA
1723.47018432618,20.8283055,14928549.834315,16431524.9730154
1723.55700683594,22.778634,12767783.7403431,27566484.964234
1723.59112548828,23.488131,2321150.9558607,NA
1724.4566040039,23.3863725,3202185.78488643,3273258.8006233
1724.47302246094,20.739259,1857518.68347467,2370115.44814225
1724.48272705078,21.2600755,64078263.2576218,NA
1724.55865478515,22.8608535,9799055.22219042,7004518.73025772
1724.56188964844,22.059669,15357068.0338279,NA
1725.45861816407,23.3792905,1614792.16637074,2634865.08419261
1725.48071289062,20.834346,2471776.15403061,NA
1725.48620605469,21.2449475,84565399.6185264,NA
1725.56433105469,22.122323,7854331.27245033,6633246.19844243
1726.4404296875,21.028842,6729091.05628137,NA
1726.46240234375,19.429655,1264273.08732795,NA
1726.490234375,21.2535925,36996951.8428776,NA
1726.49755859375,22.037681,2795507.81064009,11238787.0338939
1726.56665039062,21.958099,7107345.67564479,NA
1727.44445800781,21.033164,12075375.2417291,NA
1727.49340820312,21.292491,33781211.2355557,NA
1727.50256347656,22.044435,24668759.0114692,4309166.20703263
1727.58978271485,22.838068,3168865.16421004,3780703.02818068
1728.41882324219,19.658728,1175077.50540745,NA
1728.42031860352,19.6611115,5203568.61194979,685683.817293284
1728.44805908203,21.475622,2824529.544375,4264420.93228688
1728.49877929688,21.270881,7343997.1489069,NA
1728.5068359375,21.577752,3778372.91054395,47351939.1198793
1728.51342773438,22.502687,1870829.86240873,2635286.68543875
1728.59341430664,22.8546055,4159524.68742025,1623945.19164938
1728.59582519531,22.88241,NA,3688488.47857657
1729.423828125,19.537708,578755.160458627,8340925.29299518
1729.45846557617,21.450284,6712108.43639969,7789025.81042637
1729.51159667968,21.606398,17383347.2689352,19270097.3884203
1729.51672363281,22.991625,1010419.37324065,2926764.9570825
1729.59362792969,22.908966,2022740.83608574,NA
1729.59680175781,22.779302,6491134.53959277,NA
1730.42749023438,19.5238855,4096484.33479775,4497518.88728906
1730.43176269531,19.952632,1097491.29259545,NA
1730.46313476562,21.422155,4624201.39441866,NA
1730.47204589844,21.800341,4947683.01855788,NA
1730.52093505859,21.975387,45822535.7493288,2963990.00755496
1730.52755737305,23.239609,3067852.31036349,870684.016599827
1731.4306640625,19.541802,1486821.52151953,2173278.25387031
1731.43688964844,19.974243,1326381.94067819,NA
1731.47534179688,21.8111465,5218183.39557382,NA
1731.52691650391,21.10664,18124476.5137725,NA
1731.53289794922,22.8959995,35853101.4061492,NA
1731.86114501953,18.067494,1604682.97919261,2060119.85959313
1732.44604492188,19.935207,NA,517952.853160308
1732.45135498047,20.380523,59236850.4322041,1718392.91417434
1732.47570800781,21.698771,6377160.26392315,NA
1732.53024291992,21.55595,26505676.3441066,23534258.7331878
1732.5385131836,22.363545,15672770.6363848,47480200.295939
1732.54504394531,22.960832,78319832.4836099,933079.413487962
1732.58770751953,23.504476,7720540.19590138,9574797.36261748
1732.86285400391,18.055219,1969176.10789882,NA
1733.45458984375,20.665783,2574204.7473937,NA
1733.45523071289,20.3675565,67754874.9211767,NA
1733.47155761719,21.677045,NA,2566428.17251303
1733.4899597168,22.1681475,4650539.60680098,12592597.7789998
1733.53472900391,21.068796,13731127.5751059,18287264.2542527
1733.54736328125,22.930577,8272269.10213117,3349577.65703059
1733.59185791015,23.504476,10971064.7324439,11384507.517449
1733.85986328125,18.089796,1777919.51274988,NA
1734.17004394531,11.261396,1383394.15749328,NA
1734.36849975586,15.895108,2312381.86768404,1256811.04897288
1734.4584350586,20.3632345,37347524.1095094,NA
1734.46752929688,20.756548,17393146.1810774,NA
1734.49700927734,22.187171,8155803.08929516,NA
1734.53848266602,21.074925,7444939.06725748,11441290.5247953
1734.55090332031,22.354067,2152862.75784946,1998537.00236072
1734.55603027344,23.585655,6870787.26740426,7386587.45671127
1734.59484863281,23.501097,4002277.54849313,NA
1735.17712402344,11.248431,1088656.38826408,NA
1735.37142944336,15.8853265,2587233.55033027,1611470.56566938
1735.46185302735,20.3329795,17389924.0414273,NA
1735.47082519532,20.665783,7426819.09705824,NA
1735.50561523438,22.4076,4506277.91684617,NA
1735.55874633789,22.3146745,29120031.5910936,NA
1735.56274414062,23.462199,6589792.87143754,6991472.4862876
1735.6005859375,23.898733,969257.220060393,NA
1736.37536621094,15.889516,1339752.85118343,NA
1736.46435546875,20.320013,6137298.57527822,NA
1736.47540283203,20.747903,14829128.014076,NA
1736.48275756836,21.078546,138982505.206256,NA
1736.56207275391,22.316501,11492611.7944879,13487346.3923944
1736.56689453125,23.44491,1854993.13968741,1167337.41073497
1737.48620605469,21.110962,157136492.352715,NA
1737.51525878906,22.943543,2913300.22406422,NA
1737.5676574707,22.410084,1277113.02752348,1977188.86732407
1737.57177734375,22.565357,1406787.95110675,NA
1737.87725830078,18.0696545,2096767.94526573,2095798.74275064
1738.48941040039,21.069902,82165084.9858477,NA
1738.49877929688,21.469698,94209368.393969,NA
1738.56805419922,21.733348,58266416.289571,53872904.4385224
1738.57836914062,22.14395,62470247.1168604,NA
1738.87796020508,18.0684785,1583992.70704838,1939114.56204189
1739.38195800782,24.7167125,452089.182154467,365325.16315759
1739.49298095703,21.0850295,50561159.391261,NA
1739.50183105469,21.3983835,42475517.1709636,NA
1739.57238769531,21.840472,9230763.86361781,11415698.5600575
1739.58221435547,22.151873,40872820.5996977,44733891.1417873
1739.58996582031,22.532941,386553610.171079,NA
1740.38153076172,24.8026725,NA,324801.526824138
1740.4384765625,20.90555,NA,7576616.83022025
1740.50610351562,21.448088,68256154.3088089,NA
1740.51403808594,23.055919,1044258.82888874,2011669.8767681
1740.58438110352,22.1402065,14999910.7242807,18724656.7660425
1740.59375,22.669088,3293702.77733451,NA
1741.44418334961,20.911008,6629029.61284511,8187241.98964098
1741.50054931641,21.132573,4154825.35894482,NA
1741.51794433594,23.064563,1775105.72794026,3233167.424925
1741.59689331055,22.5363555,266490826.716896,290350820.848037
1741.60552978515,22.9119905,25150228.9375506,22210586.6735905
1742.43682861328,19.8661895,605351.477793743,NA
1742.52136230469,21.867334,534138478.30416,408547.548177886
1742.53106689453,23.657062,382542949.98588,537810.033104053
1742.59942626953,22.5227245,114405006.1233,136167319.718775
1742.60934448242,22.766002,20616728.9200358,22743890.1971174
1742.61056518555,22.9098295,28747482.5663521,22813143.3559836
1743.43920898438,19.918055,1445729.85191014,NA
1743.52429199219,21.7808915,197428515.112686,NA
1743.533203125,23.042952,5313630.95435068,NA
1743.6021118164,22.533856,35315185.366424,40295714.3088562
1743.61462402343,22.839812,12191639.7435531,11951917.3637138
1743.62109375,23.2833805,105996168.412986,82206215.6968958
1744.53686523438,22.130984,323721126.121561,NA
1744.54516601562,22.515653,965353879.952873,NA
1744.61373901368,22.749579,4512674.91492767,5244443.19305633
1744.62445068359,23.2861265,130913399.725709,98599954.892476
1745.53149414062,21.707416,14697305.2430816,NA
1745.54052734375,22.139628,140497901.273191,NA
1745.54748535156,23.652372,3814606.2858415,NA
1745.62744140625,23.281219,80663415.6621591,60727661.3962506
1746.46704101562,20.596629,2179714.9190587,NA
1746.55206298828,22.55023,856492438.625165,NA
1746.56042480468,22.83549,190357928.66749,NA
1746.60229492188,23.479015,6032845.84973985,14919528.4338486
1746.63061523438,23.279058,34830002.9192002,23154032.3098956
1746.6353149414,23.8898915,1122770.00719681,1386675.21646223
1747.47106933594,20.687394,18964428.8702625,NA
1747.55505371094,22.55023,351028478.949899,NA
1747.56518554688,23.833901,2860492.75306334,NA
1747.61053466797,23.479015,18050829.0079128,8051665.46098468
1747.63223266602,23.272575,8960574.13346981,7893636.19746937
1747.63665771485,23.899215,1856006.32787286,1950366.01196584
1748.34686279297,18.664477,12113781.1209126,11888331.4574992
1748.42248535156,20.337301,2466403.59033554,NA
1748.47509765625,20.70036,11374692.6435128,2580866.45720998
1748.55895996094,22.55023,109259117.078069,NA
1748.56829833984,22.923159,161963783.98745,244830536.707109
1748.57635498047,23.2926095,499730844.417952,449808830.278226
1749.35043334961,18.6673745,16879305.8776494,17078636.6517648
1749.42718505859,20.388807,2329492.60152843,3345832.9892504
1749.4782409668,20.6506555,2122704.40414023,NA
1749.48513793945,20.8435745,2471433.42455445,3027638.48904749
1749.5612487793,22.5430575,26485718.5601023,37667713.5055647
1749.57302856445,22.763357,25090933.1677573,25341074.22684
1749.58013916015,23.2926095,612436068.80066,527311463.779215
1749.88977050782,18.0641565,2321380.61728593,2283636.44274565
1750.35369873047,18.6793115,10972012.4029608,11072138.4548547
1750.42761230469,20.3250885,2487820.10664559,3587522.17569003
1750.48999023438,20.83695,1345414.85146029,728111.992859986
1750.4985961914,21.387578,25697061.1290973,NA
1750.57662963867,22.7584635,10591196.9262319,22762897.4659052
1750.583984375,23.289313,13837717.364852,15860256.6464083
1750.89086914062,18.064342,2350222.476181,2270333.61741559
1751.3564453125,18.6836335,4360487.70815364,4339862.37827444
1751.50231933594,21.413511,33600871.9500893,NA
1751.58145141601,22.194758,2997794.54161677,3841682.82301347
1751.58801269531,23.120751,5768953.72134,5855535.96030381
1752.12802124024,11.2475,816356.235364688,1989083.78296686
1752.3588256836,18.6760185,1186209.64561975,1546633.29348798
1752.45446777344,21.109201,NA,9142373.49973867
1752.50588989257,21.2961655,43776967.5653552,51027333.5883456
1752.51257324218,21.85869,21897559.9517097,6368130.37452
1752.58633422851,21.9782265,6659094.45299247,7296536.54743684
1752.59112548828,23.2083285,1772245.35574309,2243254.85033622
1753.13409423828,11.242248,NA,2401391.82794834
1753.45849609375,21.12825,8894882.96225659,NA
1753.50939941406,21.282799,16852132.4347614,23355840.1968866
1753.51788330078,21.963431,23432167.854624,3920873.96333806
1753.59368896485,23.2839655,11292237.4270535,9952293.65016388
1753.60461425781,22.891678,12354539.3996665,NA
1753.60485839844,22.736081,21259198.9740826,NA
1754.43615722657,19.550675,1122109.20461207,NA
1754.46374511719,21.439443,3063336.96104618,NA
1754.52160644532,21.450249,9088324.04032951,3595537.24672517
1754.53002929688,22.174205,100721512.083899,NA
1754.60864257812,22.8138795,12049587.0265747,NA
1755.43896484375,19.512213,1393142.15511186,592970.607851234
1755.43969726562,19.657028,NA,891624.203705618
1755.45849609375,21.205727,NA,3143099.20963119
1755.47415161133,21.4720705,5518114.53108735,5520994.48153874
1755.52508544922,21.648548,4831812.27188455,9954664.73009456
1755.53332519531,22.096406,113486493.730859,NA
1755.61242675781,22.740403,6954035.88820137,14420545.8014101
1755.61517333984,22.923159,NA,5076064.31988398
1755.90606689453,18.0696545,7119306.21628612,6366391.34110126
1756.0888671875,12.176703,NA,1547243.09077125
1756.48046875,21.474021,3664087.93481617,4206137.65561314
1756.48620605469,21.7938575,12049485.2647692,NA
1756.53674316406,21.975387,66991337.735729,2308096.91970939
1756.54431152344,23.507855,2158876.9474913,1380984.68362028
1756.61547851562,22.7460685,5481279.41115766,7529960.531205
1756.90924072265,18.073977,6023503.68742231,8503153.88437777
1757.08972167969,12.152173,977161.833765482,NA
1757.46264648438,24.534086,306398.904922238,372861.908190942
1757.49084472656,21.7974605,17038885.0636875,14178163.446375
1757.54162597656,21.97157,29431852.5682929,55306904.0570549
1757.548828125,23.2667595,1547710.14751028,1220946.64137381
1757.91207885742,18.053351,3062229.0162671,3450989.91380721
1757.91827392578,18.7059675,941839.504309695,1596173.07397217
1758.46221923828,24.862567,404421.429934671,NA
1758.46667480469,20.681353,2292971.44668844,518843.189043977
1758.48937988281,21.906233,7811524.45940233,NA
1758.49291992188,21.711737,12184533.8044992,3451662.49250805
1758.54696655273,21.551819,6111793.08917242,15896701.6823925
1758.55462646484,22.34709,11030552.7125248,62966519.2534488
1758.56085205078,23.4116675,231354907.106942,636396.679768598
1758.59936523438,23.501097,4738744.52389108,NA
1758.92919921875,18.703538,976540.196017466,NA
1759.4634399414,24.744806,453932.693387332,485371.174096859
1759.47045898438,20.568535,289335.477932585,NA
1759.48937988281,21.724704,4837653.26893887,NA
1759.50021362305,22.270728,8338165.83650589,3537694.71697694
1759.50720214844,22.178527,10629235.1968424,NA
1759.55032348633,21.120842,6878301.10691281,6422087.18284295
1759.56164550781,22.736081,13485999.215689,28394855.0900471
1759.60363769531,23.504476,6040355.08138506,5671735.64138152
1760.02426147461,12.1948015,2530374.0466941,3347480.45352426
1760.466796875,24.6831985,343641.452960173,309132.649951165
1760.47402954101,20.35459,7523247.31213467,NA
1760.48046875,20.730615,6391054.63085986,NA
1760.50366210938,22.307466,1793620.69272008,6113278.74454326
1760.5101928711,22.318733,2544223.12301252,1854844.20352116
1760.51849365235,22.5675185,6935249.59703659,8656320.97660128
1760.56799316406,22.368177,5479075.80281641,5283389.52247304
1760.5732421875,23.583218,25292995.8323549,NA
1760.62060546875,23.873975,2352103.12617461,3354199.2172725
1761.02703857422,12.189349,2901093.70069688,3594748.97603532
1761.310546875,14.586533,NA,673522.536575387
1761.4267578125,18.655833,918644.723669022,1428069.04472769
1761.47607421875,20.3675565,3094791.2767668,NA
1761.48504638672,22.107023,5578548.94090676,2862188.69832383
1761.51947021484,22.390311,4690364.41999096,NA
1761.52059936523,22.5740015,12870294.089745,NA
1761.57427978516,21.854368,21680636.1351625,NA
1761.5788269043,23.280669,1434054.6029405,39169900.198295
1761.62335205078,23.8826195,3091482.63630643,2903705.32600402
1761.92175292969,18.055805,4902243.21900946,514637.440005
1762.03198242188,12.18675,1080973.04294627,NA
1762.41632080078,24.581629,851810.075253523,NA
1762.43774414062,18.647351,961830.592278252,634523.694836749
1762.48321533203,21.888375,2646220.88622083,5112650.62237324
