"mz","rt","peaktable_1_10e699565419f9caf88e774674661338 intensity","peaktable_2_35140d56ebc2345ed69030c3baf5d516 intensity"
1600.19720458984,13.965046,1648544.13244223,4876436.94723278
1600.20324707031,14.092469,2359645.16246903,1478989.53306845
1600.2119140625,22.963063,766181.782161352,558373.28397069
1600.22045898438,12.8224415,2671964.97784306,3192681.69918381
1600.22924804688,12.434731,3673203.37425282,5095691.82592033
1600.24645996094,15.526707,2360801.02314751,NA
1600.28051757812,24.525707,1053224.54162058,489981.833078188
1600.2893371582,16.565441,2740690.55793375,3037574.02411641
1600.4525756836,24.9903605,10887831.5441552,11496838.6661717
1600.56420898438,12.296139,NA,1763108.7069731
1600.57299804688,12.345622,885083.90032503,NA
1600.66137695312,13.305057,1877670.78690549,4209901.68741185
1600.6734008789,13.1490755,5994992.52306007,6591594.46028239
1600.72033691407,13.2356315,16286017.1859565,16252756.6720576
1600.95147705078,19.1519495,1438450.11499732,2029969.68524577
1600.97698974609,20.61817,5167708.51979068,NA
1601.02001953125,11.563317,609258.889629866,NA
1601.06219482422,11.2695165,2363293.29755629,1188590.86779091
1601.0726928711,10.990635,10027963.4331958,NA
1601.1064453125,13.3955715,1777149.42012002,1326840.79137656
1601.11447143555,12.7055795,2561759.93674497,2342615.7528628
1601.1227722168,12.121292,3254075.24139832,4712774.74228498
1601.13110351563,13.753907,5593107.85177868,6983123.49064496
1601.15771484375,12.570122,10103219.3551313,15680923.7100619
1601.16604614257,13.330705,1609590.92075293,956743.822935451
1601.20083618164,13.7784065,2451438.18564842,1998714.98121748
1601.20861816406,14.078794,1941578.13126191,NA
1601.2177734375,14.544391,356769.938662957,331060.065523355
1601.2260131836,12.8289245,2432108.4906899,3872703.64673067
1601.23486328125,12.42342,5104805.35393317,3102286.48717875
1601.27709960938,24.590203,400148.356464384,321666.665430238
1601.28637695312,13.248946,5416787.67752821,1046024.97638436
1601.29479980469,16.576983,611539.427538262,NA
1601.34655761719,16.589949,739838.596701107,NA
1601.45690917969,24.992161,13331712.4721473,654451.541799827
1601.62921142578,13.207886,776423.756845325,NA
1601.66931152343,13.278241,5908487.38703057,8419863.5549513
1601.83892822266,9.8042118,531799.253327083,NA
1601.91430664062,19.209157,769832.808024865,NA
1601.95739746094,19.399331,1283458.83319828,NA
1601.96588134765,19.6181335,NA,800349.614371417
1601.98291015625,20.547477,2043310.40340897,459814.673685468
1602.05181884766,12.13816,6269719.88974125,NA
1602.06909179688,10.428286,27173139.1596712,1402722.42289405
1602.0758972168,12.62656,6660990.68963261,8220009.12280415
1602.08630371093,11.435144,5334380.39288236,4734439.82496747
1602.09545898438,11.986885,19299785.8777838,3000434.10057746
1602.12753295899,13.757771,8335281.18718308,7863477.75647714
1602.14196777344,13.136109,26366685.6610653,35762319.6775497
1602.14666748047,13.7799325,9378191.10609009,2429587.25471815
1602.15521240235,11.9012145,21308713.50714,22404459.32997
1602.16394042969,13.272297,NA,4546859.4999376
1602.1728515625,13.588156,881509.449636553,1738617.29315622
1602.18084716797,13.507868,1770768.0266428,1878142.71493873
1602.19836425781,13.948907,NA,988164.736836534
1602.20690917969,12.167891,1477611.37393688,5107847.2615088
1602.21606445312,14.545584,1131028.30147028,NA
1602.22412109375,14.247357,3722575.35475681,NA
1602.23278808594,13.774173,5178665.76699462,1467186.55269185
1602.24133300781,12.440709,2978989.42684876,3510718.38130308
1602.25241088868,15.544355,1662864.45639798,1571766.70326654
1602.26275634766,13.459028,NA,1698360.85816971
1602.38754272461,20.1038365,975846.660843319,NA
1602.45672607422,24.9925215,8555740.36230303,10291571.0234793
1602.62866210938,13.766146,NA,3354392.22508872
1602.63745117188,13.750313,2218074.33683807,NA
1602.67218017578,13.257979,NA,4136731.32511875
1602.68896484375,13.149537,6365581.71032251,NA
1602.69580078125,13.175403,NA,9448490.78511837
1602.9214477539,19.2082485,1207218.67959136,1872329.2352093
1602.95581054688,19.853154,565353.284067629,NA
1602.96447753906,19.412297,1144413.09399591,NA
1603.05072021484,12.177059,8251887.26650132,NA
1603.07678222656,10.858811,8204157.3145735,9690722.64055601
1603.09097290039,11.4373055,8403847.75713567,6664120.18326752
1603.0947265625,11.973919,2077672.7368833,NA
1603.12841796875,13.74599,3599544.19301717,NA
1603.13671875,13.780745,NA,3822144.21208587
1603.14538574219,13.131325,736161.47203358,25756996.00176
1603.15405273438,11.895912,9779366.54110514,17512516.103987
1603.18103027344,13.4601075,4549190.93696061,5448382.09097812
1603.19702148438,13.140893,3068970.25861399,NA
1603.20556640625,12.151126,5095166.0766384,NA
1603.23165893555,13.972902,2643188.80524273,NA
1603.24209594726,13.5046235,47226345.4569603,2466270.76594314
1603.24841308594,14.743036,NA,2086538.9841881
1603.25732421875,15.543996,809355.113201719,700509.643305921
1603.26641845703,13.8636915,1744846.96339071,2066080.81121248
1603.27465820312,13.469375,1997532.5156728,NA
1603.2924194336,14.8542195,3308175.11814185,2725698.4332094
1603.38671875,20.056294,1203649.51331861,NA
1603.46325683593,24.988199,3369755.93441053,3044986.09186687
1603.72790527344,13.218691,5391153.17627622,NA
1603.92102050781,19.1940295,369797.987284224,NA
1603.92956542969,19.839128,1763217.78958823,2059988.85710579
1603.97357177735,19.991462,1790213.4376889,NA
1604.04150390625,11.417614,NA,630579.209314684
1604.05615234375,12.324011,3411535.71353056,2907389.57298092
1604.07641601562,10.452531,5987257.55462823,NA
1604.08532714844,11.316956,3637616.47810879,2683528.07457656
1604.09552001953,11.95364,8220553.75023397,6704521.13995526
1604.10284423828,11.520096,22358255.8964999,NA
1604.115234375,12.604101,NA,896615.135579554
1604.12835693359,13.300658,NA,3723176.43412314
1604.13739013672,13.741668,1582730.908275,63917410.4003699
1604.14669799805,13.132658,15293477.3039436,13941523.1421355
1604.15393066406,13.404543,5099984.15438433,7486837.76158891
1604.18005371094,13.2890465,6995743.21673789,5555918.73525758
1604.18823242188,12.785233,1208783.1346486,5682438.68631195
1604.19738769531,12.010857,NA,3166816.16184001
1604.20568847656,12.034429,3787056.12931691,NA
1604.21411132812,13.110638,3831164.69007375,NA
1604.24029541016,14.48885,9519033.52448816,2257829.28852798
1604.24877929688,13.230961,1249644.34136536,22804493.2117089
1604.26965332031,15.4902165,632912.691323885,10269217.841911
1604.27453613281,13.905863,1830122.6093208,1582644.11008407
1604.29229736328,14.8628635,3377654.68114121,4025498.31806716
1604.39514160156,20.622492,405958.859960174,862334.721689552
1604.46423339844,24.987839,881737.759808439,NA
1604.63702392578,13.751288,6187874.60362401,4449875.7699684
1604.68005371093,13.2890465,17509373.7876823,17488090.6539939
1604.72302246094,13.201403,4430276.36537632,NA
1604.93530273438,19.840187,1784951.63253094,NA
1604.9814453125,20.017394,3410700.28891972,NA
1605.0598449707,12.6406515,3742560.59426432,3218543.12155685
1605.09375,11.749169,48193488.6300448,33618327.3109031
1605.10339355469,11.505851,2513352.63203065,23527977.8005798
1605.11218261719,11.563125,NA,4227574.77486002
1605.13781738282,13.759932,2328342.32611127,71352163.4673918
1605.154296875,13.160671,7918825.64070384,4391548.13909996
1605.16259765625,15.392721,3889348.5053962,NA
1605.16491699219,13.430475,7696271.13984374,NA
1605.18090820312,13.287845,17317812.3608155,NA
1605.18872070312,12.790801,5472455.91459944,4697551.07730942
1605.19763183594,13.780567,839900.078623115,NA
1605.20642089844,11.991208,1624950.8433178,3679555.08479344
1605.21459960938,13.101298,NA,1192756.52319844
1605.24084472656,14.473658,8375786.22291185,1608907.75686003
1605.24920654297,13.223013,7731738.58815739,449316.325285055
1605.27551269531,13.948907,6699507.63763313,1383987.15109032
1605.28277587891,14.681219,1034514.92670985,10613254.8409866
1605.29296875,14.848133,1665358.02984132,NA
1605.30151367188,14.860306,NA,1821534.82087406
1605.40441894531,20.507039,802493.509880643,448304.422139525
1605.58532714844,11.718913,1732775.26559633,NA
1605.63928222656,13.737346,3598651.82356312,NA
1605.64636230469,13.738556,NA,3240709.29287813
1605.681640625,13.278241,13545707.4712367,17059174.3287039
1605.93139648438,19.833838,1253095.80523542,1307422.66830566
1605.94897460938,20.147319,NA,594870.349432492
1605.98327636719,20.034683,1397440.50971116,NA
1605.99322509766,20.600881,5664763.25337567,NA
1606.04388427735,11.280122,1738002.8200467,1883715.10189688
1606.06338500977,12.350503,4621734.07485557,4427220.66931691
1606.07000732422,12.963686,1555440.52085811,NA
1606.0853881836,11.7392775,102508154.100648,104168496.872399
1606.09588623047,10.888299,13540101.5783139,15324303.0712566
1606.10452270508,12.0162005,12106089.2574976,11901751.3436851
1606.11322021485,11.478861,38257480.8932548,39071898.0900567
1606.12200927735,11.793663,2055215.68650188,2488676.73840842
1606.13049316406,13.300658,NA,2720602.38692065
1606.13995361328,13.74599,31168797.9480298,629054.634405955
1606.1477355957,14.3271955,1077321.47910376,1529156.50795173
1606.16229248047,13.69671,NA,3378640.69841534
1606.17404174805,13.136109,83307038.0963697,95841872.3447581
1606.18173217773,15.3413805,6691651.62189,8357250.25048328
1606.19067382812,12.798722,10031357.6987247,4150335.003646
1606.19915771484,13.473697,4204996.66259729,NA
1606.2080078125,14.130659,2285407.35591476,2157060.81125056
1606.21667480469,12.546564,1656458.58176296,1479557.0326378
1606.25112915039,14.4595625,5850075.27893705,5275415.50548557
1606.25991821289,14.4801675,512723.501290289,1768496.72900716
1606.26834106445,13.1594265,4103344.99074943,4429095.23354997
1606.27993774414,15.429707,4232242.55953125,3957236.67893996
1606.2944946289,13.9564015,2751370.94129719,3152552.99533401
1606.41528320312,20.928295,2454613.93264786,339682.986115782
1606.58673095703,11.7463125,3021885.09176068,3699584.69426287
1606.60516357422,12.703854,NA,1576523.61270746
1606.67459106445,13.1413025,2500129.82811185,1662713.68135218
1606.68347167969,13.261913,3645367.96089927,NA
1606.69165039062,13.244123,NA,8383994.6374754
1606.81188964843,9.80302245,2078542.08848601,1924051.21819591
1606.98571777344,19.840187,622448.665534247,NA
1606.99505615235,20.564143,1761462.55069208,NA
1607.03796386719,11.54893,NA,1697978.45979844
1607.04626464844,11.295345,460679.486052205,2652108.55304063
1607.07250976562,12.479608,1650480.74626972,NA
1607.087890625,11.740524,1910137.23134252,88415155.1576536
1607.09881591797,10.8861385,4954803.463771,6269187.5330517
1607.10751342774,12.0059875,11848761.5013056,13994783.042971
1607.11999511719,11.4875055,10000681.1423251,41884187.5951947
1607.12512207031,11.996062,2220530.83420926,2484286.16974315
1607.15225219726,13.737951,7863392.09877189,13377098.7512287
1607.15893554688,14.1465755,784274.799429357,527670.550565137
1607.1770324707,13.133948,77406769.0959751,94267311.9221918
1607.18493652344,15.3322485,7506402.39759937,5825371.68243108
1607.20147705078,13.4869455,3932403.0644945,5340336.88566704
1607.21044921875,14.146087,NA,5616430.83756933
1607.21936035156,12.574695,1702474.86851766,1557475.23239905
1607.26275634766,14.516973,16436003.2238889,1377005.8573678
1607.29888916016,13.960724,2729529.71016846,2228460.31046715
1607.32312011719,16.203768,NA,986815.043420624
1607.41796875,20.933685,2767268.29417047,NA
1607.58215332031,11.753491,1894069.39333876,NA
1607.81533813477,9.80518335,1742997.38144662,1933562.36652859
1607.9977722168,20.6439435,2542857.35996959,780310.745554686
1608.04968261719,11.576284,875168.061006585,NA
1608.06057739257,10.9818275,9016254.99481124,9029161.19334754
1608.06707763672,12.1792205,738591.241402505,NA
1608.0758972168,13.5826385,NA,778911.430518746
1608.0869140625,11.7371165,42586945.6654324,43764076.7932044
1608.09289550781,14.197139,6600488.80944466,821278.382746882
1608.10168457031,10.883211,NA,1585947.39000563
1608.1103515625,12.703854,5965985.07534282,3062144.93021436
1608.1187133789,12.6400945,5578920.7730287,2649191.16448689
1608.12762451172,12.1338375,2309822.54148568,1051819.26608253
1608.13671875,13.2985735,1621012.42949533,3112072.01512914
1608.15588378907,13.7383215,3411523.22170501,3670972.10532141
1608.16320800781,14.303545,925808.87704408,1135331.29041091
1608.17938232422,13.13827,40739603.1540749,45721143.3511524
1608.22277832031,14.122016,2231619.63061308,NA
1608.24005126953,13.3361855,21132943.0182674,1280067.69182062
1608.25744628906,14.787623,8864518.44236448,NA
1608.2663269043,13.890783,1108978.17314156,10931547.4431393
1608.27648925781,14.516973,1708519.91908922,12838516.5704306
1608.30947875977,15.1810935,3211623.00724875,3032662.55305215
1608.31823730469,16.209602,629558.094101954,NA
1608.42181396485,20.937075,1422996.04709808,1924123.29646307
1608.4306640625,21.374542,532678.183292359,NA
1608.48254394531,24.927329,643115.530877809,NA
1608.61242675781,12.713003,2739162.38345725,NA
1608.8193359375,9.8085343,768217.663105242,NA
1609.06314086914,11.1871285,3401440.22153063,9310109.05920006
1609.06814575195,11.247727,8327610.6745706,575073.600655316
1609.08337402344,11.762135,12540483.3586107,NA
1609.09143066406,14.18584,7013059.18805059,7411402.8975497
1609.10577392578,12.717325,2826646.29591177,NA
1609.11450195312,13.101963,NA,2454956.32643996
1609.12310791015,12.6552965,4422190.93739438,4672060.14374071
1609.13208007812,12.3413,1252339.93134187,3752551.33516459
1609.16693115234,13.815145,741630.961334059,1368006.07961625
1609.17114257812,13.499629,1525549.27902188,NA
1609.18377685547,13.117764,13833549.3333374,16866806.8229529
1609.22717285156,14.139304,1460085.57187874,NA
1609.23690795898,13.255429,1699195.98690282,101724227.424625
1609.24462890625,15.332286,NA,2012174.26222503
1609.27917480469,13.936164,3222245.4769369,15647362.0612162
1609.28039550781,14.532617,12239764.5013416,NA
1609.31408691406,15.1855065,3144856.4083968,3868407.50645624
1609.49560546875,24.940295,664643.67652428,NA
1609.61730957031,12.717325,1151063.50279878,NA
1609.82507324219,9.7912453,807829.9549005,NA
1610.05487060547,11.692981,806173.091197478,NA
1610.06811523438,11.6914445,2304125.48997846,1885658.13938252
1610.0765991211,11.4682305,3067471.49863694,NA
1610.08551025391,15.617649,NA,1372725.55725514
1610.10272216797,14.225746,1140449.24254129,4160128.38266348
1610.10900878906,12.700036,50252852.4673947,910349.948115923
1610.12841796875,13.110638,2377375.86285749,2485201.53070874
1610.13751220703,11.489202,3466745.52821904,3763139.1109837
1610.14605712891,12.42342,6439140.40931261,1381604.10542059
1610.17205810547,13.7714825,7352429.54239511,10962102.9990188
1610.18084716797,15.5485815,2379746.40944627,1088799.88704376
1610.189453125,13.80875,1882871.06927344,2128352.78779871
1610.20642089844,12.39566,NA,1004636.05401751
1610.21545410156,16.5836965,1209601.38950486,1485884.36587311
1610.22424316406,12.457997,1499214.06724775,NA
1610.23278808594,13.993398,1429387.72539845,1932457.96674747
1610.24291992188,13.335389,940127.388846581,880206.857205003
1610.28485107422,13.963673,1113816.02686876,665752.979854689
1610.29333496093,14.7810255,8509566.73172916,8875727.04001871
1610.30603027344,14.584483,4604789.19960325,NA
1610.31921386719,15.41763,2253676.32461902,1619879.38285455
1610.6494140625,13.309456,4195201.716088,603400.080625779
1610.83117675781,9.8042118,484315.814025187,NA
1610.94396972656,18.39823,944427.194201022,864142.904699035
1611.07415771484,11.960953,682762.231178917,1955431.17180467
1611.08264160156,11.472553,3856682.36181747,NA
1611.1146850586,13.0740525,1477784.9649159,1315701.38719876
1611.15234375,12.414776,6687259.23597845,2618201.70809623
1611.15673828125,13.146034,NA,2205574.14094687
1611.16931152344,14.020677,NA,818228.936755302
1611.17834472656,12.190025,4198907.43256972,8387486.13086356
1611.18719482422,15.520143,1755496.71672561,2489522.36870624
1611.19598388672,13.854044,1500583.85690438,NA
1611.2087097168,13.121445,1366654.43117812,1350710.77038562
1611.23901367188,13.993398,1359144.38700421,1086180.77164404
1611.24792480469,13.326744,3233761.23493215,4373250.64572373
1611.25244140625,13.188437,15951828.8231645,NA
1611.29132080078,14.7794745,7623736.04044135,10478153.5014824
1611.30871582031,14.592403,2542770.15384752,2282769.72620158
1611.65515136719,13.313701,2906364.78746615,3468242.38846354
1612.0357055664,12.353039,6188912.81738057,5499789.53571571
1612.04650878906,10.768046,1121710.79059598,NA
1612.06408691406,12.743257,3063966.55755185,NA
1612.09027099609,11.433653,7322661.88926749,1616869.6499325
1612.09716796875,12.1574145,1708163.62182333,8572411.70028743
1612.10717773438,12.39566,NA,1222532.44818376
1612.11437988281,12.691392,16432288.7931972,1146990.38617312
1612.12631225586,10.582149,42525835.0877494,45373420.3700364
1612.13354492188,10.157002,1424717.40074442,21007723.7833301
1612.15515136718,13.305057,2082297.83466751,4144535.42318442
1612.16793823243,12.3900905,10987173.3075655,11266981.2543656
1612.17663574219,12.182517,NA,3878626.81735131
1612.19552612305,15.327014,15456397.4554086,15682063.5990489
1612.20336914062,14.3245425,NA,708577.096245458
1612.21160888672,13.669568,580120.937302471,1682470.72846969
1612.22021484375,13.707091,1613842.56724734,NA
1612.23779296875,13.988029,751852.372884376,NA
1612.28979492188,13.52431,7814467.19598186,8955522.30792075
1612.29815673828,14.7974655,4294231.88689594,5112400.38472878
1612.30737304688,14.593127,1121933.36923217,NA
1612.60278320312,12.689512,NA,1676744.79373873
1612.61413574218,13.2158025,1240966.38875344,4059704.36989309
1612.61999511719,13.767601,5431850.96210903,NA
1612.82849121094,9.8085343,883134.395449247,NA
1612.88940429688,7.0808347,201628.754934023,NA
1612.99353027344,10.412998,NA,1815393.45701722
1613.04150390625,12.3396975,6132361.72862815,7840027.59835881
1613.05444335938,10.721539,NA,674912.821460645
1613.06335449219,12.757563,NA,2550712.13195243
1613.07110595703,12.74758,2882216.39362312,NA
1613.08966064453,11.4855185,3650956.83906286,1023251.14334905
1613.09832763672,11.417614,4812858.79001435,3739946.33322749
1613.11560058593,13.768273,4400039.70986811,6440549.6986284
1613.12426757812,12.703854,11103731.4219027,1669458.99534656
1613.13372802735,10.3652305,22114506.6437896,23893777.3349173
1613.14697265625,13.443747,NA,4085049.67879316
1613.15905761719,13.315745,2824371.3043491,20347814.1567862
1613.16790771485,12.814211,5664270.6761607,4942648.9359845
1613.17321777344,13.72438,7786623.95907556,NA
1613.20251464844,15.332286,990801.573185643,18022340.9060139
1613.21081542969,14.034482,NA,998764.422000949
1613.22848510742,14.42744,10247830.6891838,12145162.4389744
1613.29797363281,13.533838,8236555.45173184,10116232.7970355
1613.30676269531,15.3106,1199427.43614745,NA
1613.45477294922,22.523286,2786623.11041626,4288086.14393995
1613.61981201172,13.740112,3349280.97588608,3821061.07011842
1613.63720703125,12.084021,NA,607598.131728759
1613.6812133789,13.18192,8521757.00144629,8513143.50827236
1613.82421875,9.78889475,828383.234106977,1297850.70697911
1614.0288696289,11.033662,870967.820326399,1512278.43377576
1614.04760742188,12.353637,3657028.91677263,4504841.56810973
1614.06805419922,12.757563,NA,1878369.94452562
1614.07202148438,11.76642,2397669.04397063,1596197.54896499
1614.08093261719,12.661137,3499559.8129706,NA
1614.09008789062,12.488252,1779638.71623838,NA
1614.09844970703,11.219708,3231602.53087216,NA
1614.10711669922,13.585414,1326446.07862968,1565431.29513987
1614.1337890625,10.575666,21400444.1094318,22409724.969165
1614.14013671875,11.6492975,10869611.6972766,13198553.8651854
1614.14639282226,11.0797165,5174505.8233434,5650888.66258033
1614.16381835938,13.443747,NA,3558440.00885628
1614.16806030273,13.3850935,3794505.48142514,3497141.38763248
1614.17700195312,12.407818,1871101.16808468,10539252.3428081
1614.18194580078,13.3452135,18018135.389565,1637495.56556996
1614.20297241211,15.3322485,7176344.05817619,8196758.57765261
1614.22912597656,13.784889,2735862.44018624,NA
1614.23745727539,14.4432415,10652673.0364108,11892748.7644679
1614.26300048828,15.07218,6931801.78943532,7157627.94790879
1614.29873657227,13.5273175,4806835.73622747,5327903.60394643
1614.30743408203,14.1448565,8058635.83337999,8110517.66252617
1614.45544433593,22.525447,5650366.77244301,6126252.30945001
1614.68151855469,13.17547,3944948.0698725,NA
1614.69018554688,13.175403,NA,7885312.44148778
1615.03002929688,11.04034,1109847.84028362,NA
1615.05651855469,12.367232,1830443.04255837,NA
1615.07348632812,11.765419,NA,2998616.09520841
1615.08224487305,11.6174245,NA,1240580.79986906
1615.09094238281,12.669782,3414139.35864187,NA
1615.09982299805,11.035183,1541327.30226612,1655308.02108982
1615.10852050781,13.0587725,1499468.54833873,NA
1615.11712646485,12.912501,NA,1579451.20113986
1615.14321899414,10.3635645,4243701.35754934,4120966.43961463
1615.15148925782,12.101095,5898081.28971094,6680074.07141865
1615.16967773438,13.767601,3020602.58049842,NA
1615.17822265625,13.58175,4906506.90585751,2341784.90109283
1615.18872070312,12.419098,1208819.36297908,5448676.84932564
1615.20440673828,15.352186,2450724.44973004,2217395.43978099
1615.21307373047,15.519343,1237906.89954375,1542012.08415092
1615.23059082031,13.793534,2875276.20946689,1189639.6234425
1615.23999023438,14.42744,7773127.89481408,8617207.82036348
1615.26538085938,15.317495,3430642.62025889,9403672.15264503
1615.30883789062,14.146087,1491373.05951843,11082024.1244043
1615.40417480469,24.923007,416802.552221463,NA
1615.45678710938,22.502117,6887734.33710646,7693156.60009494
1615.62847900391,13.7448045,3514592.17140187,3218432.77008372
1615.6484375,13.106316,2023657.58513999,NA
1615.95361328125,18.435497,744742.667671387,NA
1615.99743652344,11.442298,1373932.31943095,NA
1616.05834960938,12.351812,NA,1016163.5647191
1616.06756591797,10.512478,12755056.1437211,12292831.6192294
1616.07312011718,11.7232485,2699006.38581387,1784953.46907933
1616.09313964844,12.68707,2653887.72492653,NA
1616.10205078125,11.000108,1194594.28611655,1869130.1603016
1616.10552978516,11.417614,NA,2773266.34931251
1616.11950683594,11.455264,957959.299269837,1122551.36815827
1616.12847900391,13.738556,5850054.61899837,1038559.46858953
1616.15344238281,12.9866565,755570.695663577,3209970.91304816
1616.15594482422,10.830586,4501998.99409306,5004358.16150858
1616.18054199219,13.583127,NA,3038007.04524468
1616.189453125,13.452086,1267551.72930282,1874648.80636312
1616.19775390625,14.4095375,317859.422465181,3071100.16396028
1616.20642089844,12.165992,3256494.90092997,3372674.80690316
1616.2174987793,15.525826,1234757.08115439,1564450.83815296
1616.23388671875,16.594272,2782531.67797871,NA
1616.24151611328,14.450497,3839436.4277297,NA
1616.25012207031,14.1224365,1797353.90651108,4297333.59278629
1616.26770019531,15.0599545,3624027.9104634,3227669.05258976
1616.31137084961,14.1405345,4112610.46965752,4584077.87444995
1616.32080078125,14.8650245,28038230.4408973,33039110.4862566
1616.39831542969,20.514439,740557.394813917,NA
1616.42468261719,24.988199,2331953.90676272,1869707.90892421
1616.45104980469,22.512538,538984.87622344,6829838.56690028
1616.57263183594,11.749169,2137012.25791785,NA
1616.5810546875,11.723261,NA,3001622.32967241
1616.60815429688,12.718611,NA,1487571.97712437
1616.63201904297,13.731468,2608350.14231811,3883513.04832374
1616.72985839844,13.279202,8103275.78428412,NA
1616.95678710938,18.383631,1384673.63057533,NA
1616.96520996094,17.579716,352777.455348499,271523.966590794
1617.07019042969,11.1224605,2008116.94848609,14003558.6199367
1617.07452392578,11.765419,NA,2350032.03023251
1617.10516357422,11.403306,2271199.26879655,1293779.36288716
1617.11389160156,11.502807,4585012.99155574,359089.733009297
1617.12255859375,11.289816,665706.166939662,1134667.58051369
1617.1314086914,12.348717,2480516.73433132,2627828.36543532
1617.15744018555,13.136109,974597.512977175,9988020.0470212
1617.16632080078,10.5951155,3983591.6534897,4677635.06994944
1617.19165039062,24.6291025,371258.143160381,NA
1617.20986938477,12.6529025,1978785.61521284,3250441.37804249
1617.22741699219,13.669568,1763741.15992593,1502600.04968812
1617.23608398438,16.5772135,3342845.64862663,250103.980331254
1617.25341796875,14.433208,3455744.74471694,NA
1617.30786132813,13.636698,2913381.51070881,3768590.84698311
1617.32421875,14.8650245,29216017.8549111,33151220.0711672
1617.34893798828,24.846364,360196.890981079,655247.603120166
1617.40173339844,20.466896,898314.942163641,NA
1617.42797851562,24.9851855,2682850.08890149,3114483.85268437
1617.45434570312,22.5118995,4233813.05373651,4163453.8661362
1617.48062133789,24.876803,13819928.2848146,14631738.7913401
1617.57604980468,11.7441515,2008088.69061194,3027223.60813591
1617.6654663086,13.152943,3607869.06475316,5008254.00643303
1617.82080078125,9.8171781,556092.034902274,NA
1617.92578125,18.824488,399777.211590932,897899.566947422
1618.00433349609,10.404988,3177951.35811467,NA
1618.01293945312,10.412998,NA,2413896.82413096
1618.05709838868,12.0066015,3934040.3550226,9625362.89497313
1618.06521606445,10.5010855,3371604.29692039,4602077.67914443
1618.08306884765,10.936207,8098136.91625869,9727163.88728207
1618.10394287109,10.544199,11322840.621388,12384647.2448089
1618.10852050781,11.46823,758406.910319019,1289796.04153874
1618.11791992188,13.121443,1455270.85798128,863112.695460003
1618.12677001953,12.3413,2176522.44832973,NA
1618.13562011719,12.903407,1177054.34057251,855585.052993132
1618.14416503906,14.048311,NA,1166490.79748675
1618.16381835938,13.146034,NA,5619897.83461126
1618.17065429688,10.61866,1764294.97034998,897533.580197363
1618.17935180664,12.1230325,1574615.04960192,2172692.7173813
1618.19677734375,14.64332,NA,543644.346986261
1618.20544433594,14.364055,3602136.82521938,2297697.66253869
1618.21423339844,12.731443,NA,3892394.28110906
1618.24035644531,16.576983,1686519.70282454,1868096.44774454
1618.25793457031,13.616327,932300.844797804,647052.692270616
1618.26647949219,13.160671,NA,2229136.77042372
1618.27069091797,14.4243315,1810103.72326409,1958518.91287127
1618.29370117188,15.297634,13766335.9362177,14256513.3580059
1618.29614257812,14.802318,NA,25648041.921388
1618.30932617188,9.7998895,636377.403306168,NA
1618.31030273438,13.633615,3078770.61085972,914703.821046401
1618.32861328125,14.878388,13075317.0427329,NA
1618.33642578125,15.550215,1671682.51606499,1832292.9431039
1618.35327148438,24.828574,486607.715063009,809950.660073393
1618.43237304688,24.992161,1542885.15613592,NA
1618.48495483398,24.878964,17864553.2701179,19361435.0907712
1618.81665039062,9.8085343,482097.398451348,NA
1618.87832641602,11.043827,1958667.72986111,3221130.77733371
1618.93054199219,18.817882,819707.944467216,861213.656916309
1618.98309326172,18.1029005,NA,493846.342205153
1619.00903320312,10.4144755,2099275.08849186,2921302.65794437
1619.06225585938,11.986885,5081837.42377691,6702527.9987925
1619.080078125,10.940931,804750.544092192,10302043.1407815
1619.10607910156,12.68707,3252854.68401939,1644253.99341001
1619.11236572265,13.08837,NA,3479772.78681277
1619.12289428711,13.133787,4585954.16880379,1292487.13586062
1619.1450805664,13.7209945,3174576.47148141,1854667.56571686
1619.14953613281,13.285925,NA,5399314.3405233
1619.17590332031,11.95364,1668327.15632067,8157187.05675685
1619.18212890625,12.699231,NA,2026734.10550994
1619.20141601562,14.385867,NA,1696534.01758119
1619.21044921875,14.407276,1731184.72220436,NA
1619.21850585938,12.721647,4089040.63209556,NA
1619.2631225586,13.597643,863699.372106127,825133.032286868
1619.29833984375,14.802318,3843651.73237694,15036292.8382845
1619.30639648438,14.020677,NA,474583.889898758
1619.33392333985,14.8628635,5702917.42092551,7398551.88983625
1619.34948730469,24.469184,523585.44657048,431468.222051513
1619.41186523438,20.916397,1338136.70046276,NA
1619.42883300781,24.987839,600811.026794504,NA
1619.48992919922,24.878964,11700538.3620254,12455427.9406655
1619.60437011719,12.690452,2940400.088264,3673181.70730218
1619.88391113281,11.041666,1917292.2348497,1897770.08092495
1619.94512939453,19.2179625,1563090.7649254,2216354.08034109
1620.00402832031,10.426598,3002754.20343377,NA
1620.01513671875,10.428286,NA,3132372.47034371
1620.03295898438,10.883211,NA,818380.376816237
1620.04333496093,10.394929,1133904.00256875,1464075.42538315
1620.05822753906,11.757813,11143537.8085989,5080595.53316067
1620.06384277344,12.351812,3861722.15348812,8849147.97122304
1620.08569335938,10.936207,4864359.27906375,5546593.05419817
1620.10260009766,13.221457,2523044.29243779,2705154.92242312
1620.11145019531,10.765032,1871594.11758191,2071962.0058425
1620.12060546875,11.925523,NA,4978652.65732876
1620.13781738281,14.146087,654205.384912511,2091943.29632432
1620.146484375,13.287845,2626115.1526725,NA
1620.15509033203,13.279806,2589823.47098255,3947305.37307843
