"mz","rt","peaktable_1_b42ad67b5ffa65aaea420c60e1fab6b3 intensity","peaktable_2_54a6a55e44fb729a4104bfde9fdb6f9b intensity","peaktable_3_0f741699b76aff9fee4822748a201952 intensity","peaktable_4_46f664aac7a03c653f55ebe81c0750b7 intensity","peaktable_5_57332589ab361972997280ada9fa3ddf intensity"
1788.759765625,1.9764975,1558441.43160412,NA,NA,NA,NA
1789.03405761719,2.6810041,957035.32191065,NA,NA,NA,NA
1789.29821777344,3.7615334,NA,NA,2117657.3968982,NA,NA
1789.30828857422,3.75507185,NA,3423108.31245546,NA,1990829.06881669,NA
1790.3042602539,3.75290955,NA,4248145.96637139,2836672.39993277,NA,NA
1791.13793945312,2.9921974,NA,NA,NA,1959910.81703775,NA
1791.31115722656,3.7658552,NA,NA,2544456.34570744,NA,NA
1792.14556884765,2.98787475,2076222.65275914,NA,NA,2170196.13673265,NA
1792.54284667969,5.84479805,NA,NA,5069024.6680789,NA,3539900.9689566
1792.55297851562,5.8275509,3763072.20672172,3428803.62701269,NA,3554110.69797075,NA
1793.55151367188,5.836153,5659590.02577734,5403023.06548089,5956797.13231054,5903035.67749258,5967270.31944417
1794.26593017578,2.0542957,NA,NA,NA,1310295.65487084,NA
1794.55096435547,5.8404772,NA,NA,NA,3858738.76643868,2725516.74616433
1794.76062011719,2.0067501,2790129.72184791,2741953.63959872,3240650.00637111,2597332.83057592,2807001.28008076
1795.26513671875,2.0024694,2422279.27380937,2772722.33727845,2740400.45419912,2792326.62088969,3011767.86441
1795.478515625,6.15167015,3613070.52289984,NA,NA,NA,3438802.9073525
1795.76550292969,2.0024299,2066605.353573,2461018.09981153,1946856.80865,1811845.56530026,2188939.44406238
1796.09265136719,2.9878732,9367696.28927704,10138544.0446137,10173064.2789549,9116116.98766033,9059007.55317173
1796.26611328125,2.0067501,NA,NA,1583262.0885119,NA,NA
1796.474609375,6.1559928,4056187.02562244,NA,NA,4553848.7349414,4344569.39909639
1796.48077392578,6.1603335,NA,4980794.54083949,6067951.30986284,NA,NA
1796.58276367188,6.0090408,4811253.73029376,5954512.90831438,4102473.13827038,4596190.48410651,5081769.11121899
1797.09509277344,2.9878745,9943045.1412803,10467198.4611931,10756037.8910518,9489797.9086864,8795131.5569106
1797.47375488281,6.1559928,4549573.02667929,4253244.23982823,NA,NA,4707748.39323403
1797.5849609375,6.0047176,5929347.24860607,6130174.05245849,6471219.99201005,6969338.89964715,6850157.57740128
1798.09841918945,2.9835713,6235139.24926106,5535821.88161425,NA,5514968.81989444,5345777.16752899
1798.10607910156,2.9965173,NA,NA,5372364.97249293,NA,NA
1798.47500610352,6.160313,NA,3692237.80901546,4224886.22118674,3878939.91779512,3488128.39777233
1798.58758544922,6.0068793,4315330.75257602,NA,3762228.83182426,3843102.16726983,3594654.84753526
1799.1015625,2.9857128,NA,NA,2667694.01004599,2302476.49396669,NA
1799.47863769531,6.177601,NA,NA,3010236.90913446,NA,NA
1799.59118652344,6.000394,NA,NA,2066334.98332779,NA,NA
1801.26245117188,2.0370071,NA,NA,NA,1477382.33497734,NA
1801.27258300781,2.0456501,NA,NA,NA,NA,1338461.47704169
1801.76525878906,2.0370071,3411291.01011544,2550167.36027287,2738434.8414961,3246943.36534284,2853469.19365172
1802.26812744141,2.0370057,3464579.61535577,2986951.02353043,3987382.8519287,2951289.8951893,3353849.517939
1802.771484375,2.0326851,2139250.26747281,2032508.53080282,2607960.69033179,1906469.9712705,2034014.06100235
1803.27490234375,2.0370071,1380437.55927442,NA,NA,NA,NA
1805.85717773438,3.614581,NA,NA,3336881.12423963,NA,NA
1806.35180664062,3.6275498,2319012.03256296,NA,NA,NA,NA
1808.27990722656,2.0759456,NA,1064228.19399,NA,NA,NA
1808.52783203125,6.181965,9708327.33863969,8159567.03016269,7662698.5813162,9255749.52866351,8040563.68024917
1808.775390625,2.0715821,2713284.69858553,2292205.65581905,2739862.80363207,2361356.00745808,2824518.3718349
1809.28137207031,2.0629384,2688439.43307355,2124226.74121003,2761939.11437514,2758799.48993045,2721847.93527647
1809.52935791016,6.1862478,15539549.7055825,13847049.7501932,14820581.4705795,15929161.0670101,16406313.8691601
1809.76684570312,1.9764958,NA,NA,NA,NA,1042884.3680474
1809.77709960938,2.0499738,NA,NA,1726483.91323557,2134566.17794155,2122495.70985581
1810.26379394531,1.9808188,NA,NA,NA,2115452.79723638,1661292.31584496
1810.27319335938,2.0715842,1240706.15026068,NA,NA,NA,NA
1810.53186035156,6.1862453,21380994.7222481,20277726.9661115,19723640.3648391,20736524.4831668,21183942.5670322
1810.76953125,1.9678922,NA,1238673.24221241,NA,NA,NA
1811.52490234375,6.1862869,21404232.4201828,22371328.718532,20712985.5387351,21226233.5448272,20062611.8672394
1812.52893066406,6.1862869,18398457.0871827,18303031.8531081,16946579.9934277,17057411.2310795,17435958.1310251
1813.5283203125,6.1862453,11734972.4659592,10304704.7258307,11860675.0970399,11468795.006808,10332188.07545
1814.52917480469,6.1906092,NA,5916831.91791564,5582348.9632634,5552514.35582191,NA
1814.53686523438,6.1884085,5575367.66801872,NA,NA,NA,4264279.01239052
1815.48388671875,6.203534,NA,NA,3743836.68554865,NA,NA
1815.78491210938,2.09967685,2069239.99961025,1895795.38487007,1332270.06451874,1697882.73051487,NA
1816.27307128906,2.0240408,NA,NA,NA,1093450.03182243,NA
1816.28356933594,2.0932341,1732992.39681355,2131962.71367741,NA,NA,1867165.21002949
1816.48095703125,6.1905681,4244353.39907308,NA,4237530.15368318,4021861.39342557,3685827.22862663
1816.77178955078,1.998108,2685537.61955137,2408740.53644784,2410828.18924688,2052870.0562033,2531688.6497296
1816.7822265625,2.1061614,1444965.06666282,NA,NA,1527883.79822071,1220440.34188575
1816.8447265625,3.6318699,3097981.17254926,3262977.67192128,2863686.06331218,3024454.87390498,3597547.47514034
1817.27209472656,1.99378585,2497884.13025308,NA,2972820.79047498,2245351.19500051,2596756.15785187
1817.28100585938,2.0067917,NA,2494455.5565571,NA,NA,NA
1817.35400390625,3.6145813,2905693.62890175,2884690.69893846,NA,NA,3337289.49746703
1817.47882080078,6.19705185,3184823.54679617,NA,3049237.45655546,NA,NA
1817.76989746094,1.9851417,1795210.42453753,NA,NA,NA,NA
1817.78015136719,2.0110726,NA,1874508.43270388,2183907.48180646,2191737.03855047,NA
1817.85314941406,3.6232461,3373390.43957062,2960414.19525621,3407788.88797798,NA,3485589.39253408
1818.07336425781,2.987875,4521911.74480547,NA,4214857.28288811,4419951.65179237,NA
1818.08099365234,2.9835917,NA,4449422.93517136,NA,NA,NA
1818.35266113281,3.6275498,3620288.86531537,NA,NA,NA,NA
1818.36218261718,3.6189238,NA,3711208.48494735,3206962.83058089,3864276.10728527,3884327.59894634
1818.86279296875,3.6275472,NA,NA,4340739.57922577,NA,NA
1819.08123779297,2.9921974,4831359.29571919,4637538.56892456,4899222.9127168,4131960.96260843,4397096.2527527
1819.36236572265,3.6232263,3166126.87341543,NA,2399330.60231008,NA,NA
1819.95611572265,2.6615534,1335856.65211463,NA,1462694.62325971,NA,NA
1820.08111572265,2.9857332,2913391.32019728,2183056.54961778,NA,NA,NA
1823.28192138672,2.08671075,1355144.62540237,NA,NA,NA,1460450.87709994
1823.77795410156,2.019758,3011452.59362484,2604865.49764858,NA,2530057.38623587,NA
1823.78601074219,2.02620005,NA,NA,2315481.31140871,NA,3449328.59673347
1824.27923583985,2.0348454,3362360.72738026,NA,NA,NA,3147220.72125309
1824.28698730469,2.0283633,NA,3722622.77290182,3489000.20001375,3450338.69049628,NA
1824.77966308594,2.0326835,2481271.64891034,2272198.20001388,2073419.1347953,2214130.63369603,2734207.56590605
1825.28182983398,2.0240408,1408179.75169724,NA,NA,1389788.41308271,NA
1826.75830078125,2.0240392,NA,NA,NA,NA,962688.615742123
1828.34167480469,3.6232276,NA,NA,NA,2729828.46283258,NA
1828.84545898438,3.6275498,3408777.20045708,3353850.23171137,NA,NA,3710101.30571743
1829.34942626953,3.6275498,4447414.05178989,3435281.59456617,NA,3632284.25837104,3869185.03951071
1829.85363769531,3.62970875,4002358.62079596,NA,4614636.8150351,3558118.07608819,3338883.68386463
1830.35791015625,3.6189444,3969925.40086483,3919119.13111972,3706862.12039214,3881439.86915817,4926903.37540239
1830.78857421875,2.058657,2822125.98724511,2659764.75940621,2833847.57139975,2960535.93264582,2293901.6281903
1830.86242675781,3.6318716,2643884.40487312,3067532.55713683,3800873.36296648,3760924.81166027,4639216.99957148
1831.29333496094,2.0543351,3151504.62983607,3421852.92476774,2818032.04795023,3087579.06807852,2981215.69487672
1831.36706542969,3.6189444,3142819.53650251,3648324.99650218,NA,3290607.79029337,NA
1831.78771972656,2.0586159,2226025.09820916,2655617.31808133,1941459.63603113,1896217.60444275,2228304.95092256
1831.86145019531,3.614581,NA,NA,2641645.86911382,NA,NA
1832.28497314453,2.0262008,1237530.55387884,NA,1020908.07019951,NA,NA
1832.29284667969,2.075906,1036379.74871682,NA,NA,NA,NA
1833.77795410156,2.0672606,NA,NA,NA,NA,946065.634368553
1835.328125,1.92895395,1423289.51334853,NA,NA,1775250.40074647,NA
1835.33868408203,1.93977825,NA,1366576.36241222,NA,NA,1676931.42909862
1836.3310546875,1.9246298,NA,NA,1420572.08716978,NA,NA
1836.34149169922,1.93113395,NA,1576690.98315375,NA,NA,1654153.86846563
1837.50384521485,6.15817285,NA,3608011.97666396,NA,NA,2503368.97061565
1837.79992675781,2.0888727,2036475.98056734,2522147.7226923,2350467.59146218,2347009.95185063,1800087.36285432
1837.96948242188,2.6550694,27777066.7686409,25254467.7401999,24894617.7882975,23866350.6026934,23473055.2735798
1838.296875,2.09105245,NA,2598656.50107217,1863834.96350287,2440114.00089674,2025343.62859669
1838.50854492188,6.1581533,2692242.80865799,NA,NA,NA,3551055.97306232
1838.78356933594,1.9894637,1774514.45366804,1609318.43454638,1761966.47328066,1514197.38886763,1705944.53901056
1838.79418945312,2.0975169,1767150.45612638,2000705.05454082,NA,NA,1783195.25148169
1838.80267333984,2.08887175,NA,NA,1773878.82254963,1751373.25349897,NA
1838.97473144531,2.6550694,28084776.7049485,23515756.3195554,25076700.1853717,23988667.2189127,24743887.0178898
1839.28381347656,1.998108,1913217.0922966,NA,NA,NA,NA
1839.29089355468,1.9851613,NA,1893797.02413618,1737908.18917781,2252363.62697381,1796836.89192159
1839.78900146484,1.99812675,NA,1525919.19089991,1337887.43411495,NA,NA
1839.97998046875,2.6637139,14233413.766821,12904590.5401395,13044607.0531353,12585071.0977989,12879002.2623741
1840.05401611328,2.9878737,1914933.44467885,2261527.42429407,2260921.43293003,2038271.38669708,NA
1840.84899902344,3.6318699,NA,NA,NA,NA,2729188.67913283
1840.97619628906,2.6550714,5620534.219869,4920717.71398847,4444587.55764759,4832243.58544274,5019068.17652568
1841.06079101562,2.9835509,NA,NA,2045976.98759801,2230505.4258883,1941238.38402909
1841.3471069336,3.6189238,3250086.64245545,2735726.48928269,2296651.86496631,2778330.99469891,NA
1841.85620117188,3.6189032,3613953.67783558,3883623.82942168,3387876.93888992,3278875.62151746,4239639.8758939
1842.35614013672,3.6167636,4393948.13080593,3379071.86656312,NA,3473586.19716866,2752060.16246122
1842.36535644531,3.614581,NA,NA,3748216.17287774,NA,NA
1842.86437988281,3.6189238,3641557.07208563,2777712.10586384,2968884.369495,NA,3583516.37568265
1843.36364746094,3.6275498,2892769.46717045,NA,2111487.46751661,NA,2420231.66829445
1843.37170410156,3.6491991,NA,3342780.74189549,NA,NA,NA
1843.87341308594,3.6232663,NA,2308886.594847,NA,NA,NA
1844.80102539062,2.123448,NA,NA,1664155.3666875,NA,1439330.82021957
1845.30871582031,2.1234478,1789833.10382999,NA,2260480.25575012,NA,1947578.89024379
1845.79809570312,2.0218995,1108444.1564219,2063361.61738501,2774131.9353614,2217283.41224832,2480999.99333232
1846.29772949219,2.0067507,NA,2286933.50045278,NA,2137839.17706375,2318984.5689345
1846.79895019531,2.0153945,1801364.05837077,2161254.0169488,1856734.18096067,2205499.55739478,2055395.16502548
1849.56066894531,6.1862478,3504569.42748493,NA,NA,NA,NA
1850.55407714844,6.1862467,7837614.30006227,7840341.46640552,7122816.56672845,6471953.04520344,7425038.67344706
1851.55871582031,6.1819256,9688955.7321348,9618209.69244712,9145854.17898071,10007901.0920329,9086382.6474477
1851.80456542969,2.1493823,NA,NA,NA,975545.107988247,NA
1852.29650878906,2.0629398,NA,NA,NA,1410231.19774509,NA
1852.30700683594,2.0586179,1670309.06243992,NA,NA,NA,NA
1852.33947753906,3.6361921,NA,NA,NA,NA,1923199.91235021
1852.55383300781,6.181965,10110567.4592216,10030216.5353911,10221268.9952234,10812808.2673073,10700501.6331599
1852.79943847656,2.0456907,2494886.57245323,1985693.87103224,3360712.24693003,3027859.96297594,3104521.50790913
1853.30261230469,2.0413293,3017527.28876541,2709476.07892179,2292661.56180647,2901013.52736094,2769274.66026919
1853.54974365234,6.18408625,NA,7499703.61086419,7365574.84507868,7476418.24665037,8499109.80650519
1853.55810546875,6.1819256,8544074.20419083,NA,NA,NA,NA
1853.80596923828,2.0456513,2318102.8689093,2193023.66049018,2517004.71717244,2359984.50960732,1787704.46136497
1854.3095703125,2.04999255,NA,1209449.42179508,NA,NA,1263934.97080471
1854.35266113281,3.627548,NA,NA,NA,NA,2633200.60173865
1854.55603027344,6.181965,5514894.69837792,6043583.84558722,5298167.25905808,5478434.8428412,5339856.16042056
1854.8564453125,3.6275882,NA,2301644.77933014,NA,NA,NA
1854.99633789062,2.6593916,9485045.77566938,8147054.31525832,8725017.16193259,8223790.785783,8223279.3080446
1855.3603515625,3.6318699,NA,NA,NA,NA,2203188.0556654
1855.55334472656,6.1905697,3226884.31725825,NA,NA,NA,NA
1856.00390625,2.6550694,9376742.21236031,7877960.02506328,7965799.69048856,7068184.83897431,7864052.11362881
1857.00231933594,2.6507493,5484349.42392684,4273870.87351847,4020516.10320994,4632905.03112937,3745349.92957191
1858.00146484375,2.6507688,1731186.4759844,1194773.91524465,NA,NA,NA
1858.01220703125,2.6507472,NA,NA,1288597.16278369,NA,NA
1859.80847167969,2.0759456,1969029.84453599,2807594.75434651,1665458.25067425,2747292.2550481,2447454.07119506
1859.94848632812,2.6551102,9558293.80053449,8904964.49182853,8518479.28710975,8143445.98887488,8290905.23213046
1860.31369018555,2.073765,2747192.25396263,2163368.63304281,2601831.32956209,2581701.72899812,NA
1860.80993652344,2.0845898,1715520.5649121,2347375.33547831,1743416.39728246,2290861.96321359,1828557.41813137
1860.95202636719,2.65290945,NA,NA,NA,7775466.76671233,7550056.16379299
1860.96057128906,2.6594325,9475471.21169521,8107898.60110478,8369749.25320969,NA,NA
1861.30554199219,1.98297885,NA,NA,1541970.16797909,NA,1164302.75176153
1861.96301269531,2.6550714,5209021.73009542,4844836.17189252,4455815.6787704,3701194.66697831,4259817.41636963
1862.95544433594,2.6550714,NA,1570616.25504581,1859316.06791738,1080111.50434659,NA
1862.96630859375,2.6593937,1529643.64275562,NA,NA,NA,NA
1866.00244140625,2.9792696,5699185.58430198,5431585.52245738,4509178.46471042,4730203.82319892,4141748.26457898
1866.31604003906,2.0975561,NA,1124612.56759181,NA,NA,NA
1866.81509399414,2.1105029,NA,2306367.78321741,NA,2610295.06503274,NA
1866.82489013672,2.12128805,1861878.2459999,NA,NA,NA,1863653.69182596
1867.0087890625,2.9835917,5053179.67834012,4676254.79449464,3955837.17815962,4228896.40045416,5097320.94107458
1867.32275390625,2.1061614,1912801.00458337,2424766.89326335,1814140.32460959,2449982.20811231,2013394.02189132
1867.81008911133,2.00461085,2272737.88302956,2192238.43849538,1856653.87051105,1585814.63220918,NA
1867.82110595703,2.11698525,NA,1583857.43540691,1551335.55905597,NA,NA
1868.0053100586,2.9943572,2253108.18600301,NA,NA,NA,2533546.48679748
1868.30859375,2.0067522,2092932.53108409,1852089.46590319,2266144.84625596,1866860.3900339,2075065.15552359
1868.80725097656,2.0153966,1311468.36463369,NA,1723303.24453697,1941081.23898206,NA
1869.31134033203,2.0024282,NA,NA,1072098.97356928,NA,NA
1869.49060058594,6.1862467,NA,NA,NA,NA,3645107.30046715
1869.5014038086,6.19923385,2902829.71252721,3348775.75766035,NA,NA,NA
1870.49505615235,6.1797636,NA,NA,3738612.87218703,4170537.32166712,NA
1870.5,6.1776037,4250986.6869138,NA,NA,NA,NA
1871.49890136719,6.17760235,4954969.34914571,NA,4308317.60937372,4808928.58319304,3533352.87373133
1872.48840332031,6.1754405,NA,NA,4477565.9158849,NA,4090084.41919881
1872.4990234375,6.1862478,3599537.17537686,NA,NA,NA,NA
1874.32733154297,2.14075685,1478698.44745341,1758594.05152931,1865949.82914703,NA,1119325.34748797
1874.8173828125,2.0326851,2391320.82944635,2555811.49230252,2447219.8600365,2457701.10812044,2208771.18184921
1875.31860351562,2.0370071,3085078.99067721,3383791.84234012,2647322.64307416,2468005.96919551,2740510.73283431
1875.81994628906,2.0370057,1809737.77048201,2148465.40058718,2094982.41681131,1923026.57397553,2195576.74256025
1876.31616210938,2.032683,NA,NA,1342060.06441876,NA,NA
1881.82043457031,2.0586176,2243979.41086283,2326911.16395111,2245477.84591276,2535119.38144557,2606633.93523243
1882.32434082031,2.0715842,2523936.07106079,2546708.2915769,2594585.45416069,3278001.51336806,3393258.08590472
1882.5439453125,6.1992128,7655998.53801771,7816635.13842904,7448508.52703057,7675724.82931791,5987255.49282881
1882.82873535156,2.0672602,2409804.26772863,2318107.5786523,1566754.37035293,2040376.93500599,1497687.11633568
1883.32202148438,2.0802678,NA,915233.969423623,NA,NA,NA
1883.5439453125,6.1992114,NA,NA,12990291.0620751,NA,NA
1883.55236816406,6.19923385,14587753.926071,12234555.6716693,NA,12390345.2208241,12984001.9202321
1884.55126953125,6.203534,20399722.4727386,18111069.9595789,17087075.9640786,19018734.1464118,18368098.0432887
1885.55090332031,6.1992141,19201097.6493802,18298223.1045853,19512194.2299845,18372031.761518,18666051.8234401
1886.54113769531,6.2035365,NA,NA,15735176.635339,15500131.6015824,15310191.9319217
1886.5510559082,6.19923375,14221588.1814224,15802845.2362298,NA,NA,NA
1887.54708862305,6.2035347,NA,10421337.4498354,8963326.0631834,9789478.83601511,9858720.81791255
1887.55224609375,6.1992141,11340922.699019,NA,NA,NA,NA
1888.33386230469,2.1018377,NA,NA,NA,NA,1158297.03031229
1888.54321289062,6.2035354,NA,NA,NA,NA,5827347.01865642
1888.55169677735,6.19921275,5199593.93931804,5985649.7141086,5306877.02134105,5160795.98082759,NA
1888.82946777344,2.10183835,1619824.00181362,NA,2304399.80541976,2291335.28498258,2278371.98716182
1889.32659912109,2.0953755,2263361.84267981,2268213.65294157,NA,NA,NA
1889.33630371094,2.0975154,NA,NA,2566478.96626236,2279443.38254136,2413406.81662715
1889.83239746094,2.0975561,NA,2661249.04104151,2051278.0318155,NA,1601597.76607519
1890.31750488281,2.0240392,NA,NA,NA,NA,1370518.85862235
1890.32849121094,2.0521541,NA,1679182.61427188,NA,1398275.9173951,NA
1890.33178710938,2.1062004,NA,1130639.31176757,NA,NA,NA
1890.50506591797,6.20569615,NA,NA,2831442.50265764,2955275.30497558,NA
1891.39892578125,2.2834078,NA,1072553.16971522,NA,NA,NA
1891.49835205078,6.2143612,3223974.57387409,2572593.53666253,NA,NA,NA
1892.50341796875,6.2078583,NA,NA,NA,2085681.38341407,NA
1893.37658691406,1.9549055,NA,1580273.42640731,1691589.05280553,NA,NA
1894.37213134765,1.95056375,NA,NA,NA,1812458.78574947,1324864.94680631
1895.83349609375,2.136416,1644309.35457676,1993810.00668338,NA,NA,1563053.03773293
1896.34326171875,2.13427405,1791610.32321796,1864468.74128447,NA,1428908.43024327,1695961.5520696
