"mz","rt","peaktable_1_9a1a6818f2d5c0a846f9ec646e2fafc6 intensity","peaktable_2_8d59aa14e898d651b1d995a612c7bd53 intensity"
296.331024169922,4.69702705,476595.492197044,379471.093212795
296.895881652832,22.468213,454119.832575929,305358.152927336
296.915939331055,5.3605255,169722.955376492,115846.073377518
296.92822265625,0.93566108,83025.1809001233,107701.346138103
296.957046508789,3.60269265,174811.512072065,115456.584529055
297.007202148438,2.9190889,288864.794508116,550501.576912004
297.185089111328,6.24880465,201832.285788537,227850.90323203
297.240173339844,2.89534335,194176.91323387,280366.413296245
297.298324584961,3.5049984,214341.428624649,70166.461917973
297.926261901855,0.80020716,376166.402005519,535938.068363087
297.991241455078,12.870623,2406617.20776184,828585.168109552
298.273803710938,3.2308479,NA,233832.059213831
298.347106933594,3.7579922,3403387.55986155,NA
298.892791748047,23.5324665,351677.460218916,483199.220975733
298.914337158203,13.842291,71586.414355604,101403.494043985
298.915008544922,28.365611,84648.402337327,65350.7064246687
298.952484130859,27.602781,84582.1259447505,118504.977467112
298.994140625,9.5781692,309046.799585225,281000.541386414
299.00244140625,26.335312,82178.1099249945,319976.422023784
299.182891845703,1.2653155,NA,103570.388355961
299.195846557617,3.46808905,148024.29769971,185820.98006591
299.350311279297,3.72557655,302080.545391931,NA
299.986663818359,26.009645,127337.304230513,114727.436392846
299.990142822266,4.3608646,81319.4920449975,NA
300.024322509766,3.27175365,141456.927464592,125237.510811681
300.024688720703,7.6972711,85498.0106842609,NA
300.060607910156,3.3980779,67357.5476517828,136355.924751683
300.272064208984,7.4768425,370223.160559274,NA
300.28955078125,4.5149802,935271.717643388,2072152.42377208
300.884735107422,17.783029,665063.748727923,430093.612948588
300.902763366699,24.721744,392237.211649576,163864.813303826
300.908660888672,28.278343,NA,205793.312759422
300.94637298584,0.86041805,186678.675170268,188897.536596983
300.963928222656,25.45048,1714747.5506799,286613.750737037
300.967437744141,0.81357862,NA,117463.583978774
301.044464111328,17.8673105,377435.371374864,129404.306642203
301.044494628906,11.602468,463619.14609946,121693.875827223
301.093536376953,13.9036115,312666.74588427,395918.892338893
301.119140625,0.84529065,64428.5148299269,NA
301.141143798828,24.603343,369073.552413739,NA
301.162261962891,0.90965508,328556.095573107,398844.122589963
301.211364746094,4.8712916,506499.203043843,101796.251007481
301.285034179688,1.33329795,178543.823474865,146742.306742067
301.293113708496,4.55434275,328315.907733772,343630.387858335
301.901481628418,4.31680315,81807.8708031219,91777.2822308152
301.949729919433,0.784336605,890699.818924975,878518.216322968
301.98388671875,3.7839253,143010.295233349,152181.117950623
302.056060791016,6.2135974,298840.888451498,129182.847378749
302.305328369141,10.0809768,704460.625503776,NA
302.89924621582,24.633598,183536.351670814,NA
302.899597167969,24.763262,201243.02871503,NA
302.912780761719,24.114943,504670.005758402,477129.880496007
302.916717529297,0.81357862,87744.9095691131,126418.802500666
302.944442749023,0.784336605,2182093.33063986,2068844.63071768
302.973754882812,14.171583,1371871.67058102,833389.497784675
303.141510009766,0.856567685,123425.900478257,174432.119025387
303.159759521484,24.560122,586983.088371591,245887.24508953
303.177642822266,0.865211935,717150.488509444,650372.076661496
303.97705078125,3.34460185,88673.2371096264,112136.808559021
304.008239746094,13.071602,8849132.31439114,6544403.15043186
304.300079345703,1.9796895,181294.239706102,330690.887778287
304.909362792969,24.966402,315075.135734327,729201.684295038
304.909942626953,24.650886,341112.569165838,NA
304.952270507812,8.6063038,91069.6448254002,273224.158592351
304.962547302246,24.32953,788188.35340829,648511.027341595
304.969482421875,15.5109275,238823.170086333,491975.550147197
305.01139831543,15.1548665,474050.680760157,636303.077904849
305.10954284668,25.584941,274074.229771178,276978.892878401
305.136047363281,0.82839562,232400.673791794,223615.318991339
305.156799316406,17.8002865,85212.5264465609,323756.759789289
305.28369140625,12.86414,2816363.93802942,747563.804057794
305.886993408203,24.862671,406149.560250972,NA
306.012054443359,5.2832768,62102.1134429877,127726.861203101
306.080871582031,0.75020356,107037.245855648,NA
306.160766601562,0.7608035,NA,60766.4042299755
306.279495239258,17.069568,415127.089114229,NA
306.765594482422,0.72868272,NA,33923.6188180084
306.851455688477,25.479805,1438516.50668951,1488746.68471125
306.932220458984,25.59311,537903.650630508,NA
306.958221435547,6.2423475,NA,297044.504945484
306.959671020508,20.525516,239065.997223055,186089.807901911
307.044136047364,0.78649789,465597.224198745,374143.274993833
307.062255859375,5.99952695,358562.379075806,140376.467564848
307.226913452148,1.2036424,1065554.3513033,105485.534183121
307.299209594727,13.7582975,1255989.4942603,1530027.46565157
307.884002685547,24.663853,253593.596881758,337000.815133607
308.000900268555,6.13343295,140358.806390322,119974.997052833
308.024124145508,27.064626,101008.650472149,145088.825003085
308.063293457031,14.82164675,78166.8456206552,83280.3731858438
308.20703125,17.4860645,361345.367176232,197940.784833273
308.230270385742,1.11511315,193967.63418423,639984.478558312
308.294281005859,8.40829685,8362952.78697578,114832.441149205
308.294921875,13.5417075,728383.720984595,74555.3668877912
308.762390136719,0.71562641,59509.1543492294,NA
308.861480712891,24.718044,386506.178182518,179420.58427418
308.933746337891,0.81326822,692405.543648421,670263.816487219
308.986206054688,25.639735,NA,107737.729025272
308.990661621094,25.4438375,1928691.34306347,2360291.88779809
309.059844970703,26.17893,99654.9246456966,90963.0571289594
309.130584716797,1.10926665,150400.388460498,61399.5783597106
309.20654296875,0.71994876,80260.8436174168,NA
309.226913452149,0.918299105,209091.519031435,128921.79182092
309.242233276367,3.3970949,92442.7974592669,NA
309.261199951172,7.5703713,228524.664865649,242724.016894442
309.278717041016,16.78863,821388.949674961,155005.248286657
309.29778289795,13.203745,157362.837085125,361483.686849399
310.281921386719,4.3399602,294003.760044674,296288.984893645
310.310485839844,12.712865,93487.3838845545,188232.778911046
310.923980712891,17.14582055,44463.2730254297,58966.9989570991
310.924728393555,2.7420466,NA,78711.1207989783
311.085906982422,1.0621047,NA,323278.237932328
311.126342773438,23.973119,477359.402584229,263909.879364607
311.257598876953,11.494026,734457.821097083,195601.609001707
311.276733398438,8.7534533,335819.817053161,NA
311.294403076172,5.9579406,319323.161956054,79840.5212674218
311.313598632812,17.558509,70073.7052804269,296984.109705472
311.943328857422,25.88361,145877.857310977,322767.268275588
311.946281433105,17.6604179,NA,120444.169550354
312.026901245117,25.306525,355529.41258055,444842.185612523
312.041015625,0.79342488,173079.152112912,NA
312.289657592773,1.9963574,179729.964617566,317396.006412433
312.325958251953,7.0792074,107970.455956623,280762.491332495
312.362266540527,5.14811275,98969.9399570981,244341.671637136
312.902076721192,0.79804624,430898.06810278,379964.068688313
313.024169921875,7.9379411,179267.119998283,50712.6325014898
313.024887084961,8.1385205,154694.235385016,57675.9532864243
313.052124023437,0.77244369,203503.053947281,166267.510959687
313.162445068359,0.872818535,101364.899070049,131791.043387965
313.179527282715,7.6278159,106174.906956691,536751.075432725
313.237548828125,1.2888926,1224682.14554442,65779.7306320196
313.273345947266,11.338429,215781.982980523,319634.403024845
313.288909912109,9.8170404,378785.317604722,NA
313.329116821289,5.6903236,200558.835935499,199472.198266963
313.900100708008,0.78910307,298463.314343146,NA
313.942596435547,6.7063198,170408.845789686,174564.934788707
313.999237060547,0.7847805,125962.509893075,NA
314.238433837891,2.4753099,NA,168063.25829594
314.276962280273,10.16721005,452534.232731709,106008.766674627
314.778778076172,24.642242,225424.350644055,NA
314.779479980469,24.689786,351549.295446567,NA
314.947578430176,6.245261,202645.724203008,493871.795620173
314.973220825196,0.719090215,425503.391342403,258290.415976307
314.98291015625,0.78910307,226412.704728887,NA
315.178085327148,0.9869394,773637.198360681,585422.395560693
315.214157104492,1.2486228,NA,104525.421505981
315.941665649414,1.23479794,91432.4756528878,68186.0316541312
315.947692871094,28.056455,84545.5664014436,NA
315.963562011719,5.1695183,130351.427755658,194617.428720094
316.001953125,16.136568,477159.112013162,330384.632304137
316.038146972656,6.0640802,209782.534111642,102979.019568001
316.181106567383,0.98474728,NA,59273.7812181274
316.188232421875,6.8841692,402734.390199117,388073.217103019
316.920677185058,13.138311535,437868.867727603,556761.704212862
316.96215057373,14.40703479,55554.9325356276,83764.28143172
316.968826293946,0.706277245,85456.5420466229,77619.7579562349
316.978240966797,6.2271221,NA,325348.475788378
317.004760742188,27.611277,121655.658172382,108503.777531366
317.022186279297,12.460021,1322511.27538124,766498.798438614
317.135864257812,1.1885668,NA,109228.344930961
317.157135009766,0.8496125,92198.8588017928,NA
317.175201416016,24.804322,305198.834286335,555336.741241873
317.192596435547,1.135830515,235823.038177979,132148.542508887
317.208618164062,1.5764088,NA,223057.003970865
317.959045410156,28.411153,96086.6181898817,108660.484239605
317.959800720215,16.36816395,49285.7777605195,99483.8817075028
318.025970458984,17.765741,257084.54665629,85705.82069946
318.918472290039,0.78649789,1052347.88493317,1171356.94818812
318.948257446289,1.78817139,202689.496270665,93503.8742225389
319.055267333984,18.113216,75091.9027418535,220299.974743357
319.11572265625,0.80206907,102678.601143857,NA
319.136413574219,0.75884813,55622.7686734218,NA
319.151672363281,0.85825732,93693.4919468043,NA
319.224365234375,1.9145262,NA,142000.083205781
319.284057617188,1.928264,235306.18412393,189526.178002471
319.981979370117,1.19048635,104510.714136721,79216.7706716601
319.994293212891,26.626077,NA,151268.193156085
319.995025634766,28.814579,NA,75654.5890438479
320.065551757812,0.75884813,62908.1689589771,NA
320.896415710449,28.016714,NA,184712.1910923
320.939819335938,13.7653035,1214173.75583905,124193.784031294
321.02360534668,20.4865845,352010.197435812,184771.697984644
321.131210327148,0.79081997,899258.35549161,924016.167147901
321.250915527344,1.8418218,227364.50908664,NA
321.943572998047,21.4055045,255857.249621587,263545.123687731
321.980804443359,9.64897585,202638.317986116,268326.563108674
322.006362915039,5.0614656,112147.519744616,89795.9151694923
322.271789550781,3.2458902,986867.108094751,321881.831659875
322.310607910156,3.50298715,604600.1266543,91299.090519995
322.866607666016,19.697731,466371.350760001,564985.193266404
322.909408569336,12.85551463,4441424.9428483,49550.8143936944
322.909576416016,26.235509,93081.6527101733,189960.279697616
322.937377929688,8.9155967,2172724.30052059,856356.656573898
322.963134765625,5.7017283,NA,76129.6288226554
322.967803955078,25.727478,52943.4151538953,137055.073908041
322.978713989258,4.86134715,122831.787968824,101866.183798067
322.990203857422,13.415949,471914.058818669,498357.757439587
323.002838134766,8.7684269,166397.676840153,161875.672421953
323.038833618164,14.701711,3803046.77574161,1909705.61827308
323.039489746094,10.75039,1387025.05174592,1326662.37370543
323.221885681152,1.2676406,NA,116613.994420992
323.267120361328,1.347016,NA,53682.1778724901
323.274932861328,4.5514546,175397.031869385,576413.609562517
323.313903808594,3.3067606,NA,169908.922341082
323.914703369141,22.971974,540720.046923539,291820.67480906
323.9765625,5.7892212,101096.385254252,116043.522483235
324.001586914062,6.54139585,178431.247589973,349349.935132807
324.042266845703,9.9380603,157149.592848251,140875.993454528
324.28987121582,3.6304897,537093.525103381,NA
324.325881958008,5.022566,322525.806273526,121494.727079966
324.362701416016,6.33038545,1323115.55840353,1434847.33547089
324.907577514648,0.809984895,438544.746756924,386741.794080914
324.947486877442,24.7432085,NA,294534.457721715
324.963684082031,27.0742485,259280.597901917,137079.102337677
324.966857910156,6.24742195,63469.3852366928,52492.1682329895
324.987670898438,8.5300817,63029.8792193964,77709.0972933989
325.002616882324,27.2010175,74225.3738066015,134134.016432343
325.004974365234,28.523245,59832.0686896847,NA
325.037925720215,6.0448294,139030.940089272,172490.431151792
325.21142578125,3.8617237,763573.769022188,231097.713271411
325.237060546875,1.1221313,256035.251606748,376927.443340557
325.271240234375,6.12459,150292.93111748,125987.618473147
325.293151855469,3.63705575,186107.587953904,892355.419613812
325.366088867188,6.3259726,197021.385313898,NA
325.99877166748,27.194702,107907.135151698,158182.107610195
325.99959564209,15.55387895,62394.6221435095,113978.346006682
326.093597412109,12.1777425,306113.341746818,392393.456079396
326.214569091797,3.868206,152433.652319796,553591.984523156
326.240661621094,1.1885668,NA,95875.7459337011
326.269119262695,16.927603,1384212.35332172,560742.143235941
326.274627685547,5.76258385,NA,72346.9992305455
326.287345886231,7.563773,815343.939996997,855028.749813921
326.305511474609,4.8842583,1834583.13011338,NA
326.378295898438,3.7190935,1065524.11824002,NA
326.956916809082,19.5413405,880715.173194419,462199.174423098
327.032897949219,1.37496995,73301.8758267481,68754.3752636752
327.055145263672,25.601754,221815.951987976,51390.5179954701
327.094055175781,27.78192,NA,79051.4402396512
327.094818115234,5.1954512,51657.5101879869,69463.5938946067
327.178153991699,0.903639165,94737.001745833,NA
327.202041625977,0.7545259,53638.6011374451,NA
327.227416992188,5.2257059,3459424.22102136,237919.665374238
327.229827880859,2.8093456,NA,797712.681925381
327.272705078125,13.04134685,384031.17060958,NA
327.290985107422,7.5503188,110786.894406327,NA
327.308502197266,4.8842583,339504.903651282,108180.754547467
327.381622314453,3.7327089,153650.447302886,506959.782666915
328.091064453125,7.4984531,95499.8894725488,110861.082076266
328.231552124024,4.0348909,1236620.0066719,127442.029555254
328.303314208984,8.73764455,1111173.28866047,1033884.99382767
328.320892333984,6.235208,367090.311728136,10377253.3389702
328.926147460938,25.4471235,5619016.68977842,6569979.99788914
328.954093933105,25.279718,200162.372561232,161492.562043249
328.98779296875,28.1502375,192116.931921199,114481.958621488
329.006988525391,13.216393,9944539.35815068,5122874.04974268
329.193649291992,0.919438705,3527514.4838845,3663734.41361951
329.229736328125,1.51682185,300391.674649213,227735.024483532
329.242553710938,6.7037251,118129.759593982,102600.19755706
