"mz","rt","peaktable_1_6b90e8c752d870980615d885cf6a8cb2 intensity","peaktable_2_80d57e6d648fd28c65648c9d92fff215 intensity","peaktable_3_a485962c3a167c541bcf4e4788708084 intensity","peaktable_4_e9b20dded3643d2f592ac7a5948734bf intensity","peaktable_5_941bba646ae229c9ebaeb2164492f0cc intensity"
1499.98852539062,5.1619163,NA,2041038.35173628,NA,NA,NA
1500.14337158203,5.35855685,3212379.94218733,3688849.5463927,3070774.87328813,NA,2430166.25836424
1500.41131591797,5.8750588,NA,10867615.2573322,12535196.1522945,10950892.6532243,9796257.9756247
1501.146484375,5.3412682,NA,3284947.98320683,2381099.12814489,3223977.42194432,3423353.10617436
1501.23333740235,5.9355578,12807654.3857866,NA,NA,3830463.90929354,NA
1501.4111328125,5.8750667,NA,8318784.6765487,8855010.72208835,NA,7455824.49802192
1501.5932006836,2.28120035,1627876.58400629,NA,NA,NA,1756493.19852761
1502.08337402344,2.1407348,NA,NA,1250421.99257399,NA,NA
1502.09600830078,2.2833726,NA,1425047.33320426,NA,NA,1446737.06353463
1502.15783691406,5.5422635,13103606.9478748,15625084.3363413,16108417.8332932,14132799.2589751,14175662.6299189
1502.23901367188,5.93771895,13085840.0134955,NA,NA,5218666.84598698,NA
1502.41271972656,5.8621006,NA,6068370.44056648,NA,NA,NA
1502.58154296875,2.14073135,2708815.2197552,NA,2167706.11214354,2436260.2024619,2277170.39878483
1503.0830078125,2.1536947,2524527.62458332,2099103.18498827,NA,2126566.22592563,NA
1503.16192626953,5.5465705,14509827.2351786,15757219.5535376,15345775.577403,15678924.6434452,15892493.8796655
1503.57275390625,2.0283591,NA,2075093.0899259,1273914.48938428,NA,1182302.98713826
1503.58093261719,2.1320907,NA,NA,931573.994896688,NA,NA
1504.07266235352,2.03267905,1420417.61679412,1134347.22678197,NA,1346893.93031344,NA
1504.16595458984,5.5465693,6902866.85673033,7851192.1145227,6995877.62333123,6722794.87528009,7887065.34025538
1504.17346191406,5.7324142,25764660.7074383,27084714.3881514,27589808.5352209,26614462.5734951,27182766.2928832
1505.17694091797,5.7453882,26116717.7228986,27983216.4844478,28588982.7612262,27801177.953937,27424812.8819535
1506.1806640625,5.7324216,12484642.1703172,14863255.571632,14603506.7705745,13085598.5113497,14497702.5057089
1506.18920898438,5.9441984,41476189.786767,7871282.50701483,12808703.6257152,25117185.9407373,8716527.95794914
1507.12927246094,3.2212672,NA,NA,NA,2112545.58306825,NA
1507.18798828125,5.736744,NA,NA,NA,3320931.78424033,NA
1507.193359375,5.9528492,41789062.6729328,8298127.26614022,12974516.9137516,23991710.8517104,7583495.35237243
1507.61022949219,2.5102848,NA,1342782.72072038,NA,1437021.89468719,NA
1508.19677734375,5.9571646,19615536.5493344,NA,6659328.86135715,12076610.6172275,NA
1508.40466308594,2.2055824,NA,1291205.83513622,NA,NA,NA
1508.60119628906,2.33523495,1625496.10794975,1270745.33881969,1464255.2648505,NA,1713603.18944427
1509.08746337891,2.1882938,NA,1120778.33577159,NA,NA,NA
1509.09869384765,2.3200994,1531585.74997351,NA,NA,NA,1180592.64704813
1509.59106445312,2.1796333,2589744.04775541,2328433.84373793,NA,NA,2180014.43542106
1509.91076660156,5.0019821,7728802.67942515,7969220.16174972,7751543.56461451,7675775.89405121,7284262.73767903
1510.09204101562,2.1839498,1459712.27091131,1722061.25442018,1455021.13298916,2107956.3524052,2061569.30000307
1510.5791015625,2.0672598,NA,1493564.10388267,1484790.49235036,2318218.55188587,NA
1510.58563232422,2.1666678,NA,NA,1031076.21995184,NA,NA
1510.9150390625,5.0019816,6027207.51918765,7231143.13365709,6270573.55003668,5931074.24189553,6593991.9515053
1511.07263183594,1.9505774,NA,771082.231828119,NA,NA,NA
1511.08203125,2.0607758,NA,NA,NA,1521660.13957042,1792561.88185434
1511.21838378906,5.637334,7968482.61897838,9966166.27301381,10506301.0822681,11832427.1414457,8134914.77358822
1511.91650390625,4.9933371,2393649.45840648,2483312.63566202,2485103.47192671,NA,2698718.70240768
1512.14306640625,5.2483588,7295222.88706802,5873315.00879253,5850341.66699005,6287696.08475102,6555657.09046813
1512.22131347656,5.6286906,8838366.43180764,9855995.60906288,9496267.30549584,8846014.12963541,7913505.41718786
1512.46374511719,6.060918,10998243.114228,14346860.7239723,15137451.466871,14128451.5951879,16679048.8304569
1513.14624023438,5.2526585,6508043.56931265,6299181.621708,6083672.64203831,6900579.5182905,6257059.07809999
1513.22882080078,5.6524693,NA,3648075.50550944,NA,NA,4100411.10610956
1513.23358154297,5.8491339,12831594.7422935,9562951.96898445,13746235.0150191,10609996.0816607,12012320.1859068
1513.46435546875,6.0652292,16300707.360285,24621130.6285835,26008442.1476552,23525988.3288648,3216583.55072241
1514.15026855469,5.2656312,NA,1844116.82293541,2720983.49965481,NA,3276863.60542943
1514.15808105469,5.473087,19530043.8877936,19318336.433843,16984170.1144519,19085579.655102,19348031.6425769
1514.2373046875,5.8318454,17340053.083113,11838002.7489717,10828705.8943969,13924875.5335206,15778229.0205472
1514.46313476562,6.056581,21623593.2965977,28989095.8296481,31105048.985633,28526144.3539822,30902976.9795515
1515.16180419922,5.4471608,21710294.132382,21854112.6491108,21024973.8995345,20031600.5440529,18293325.5347946
1515.24963378906,6.04361085,21679431.6033018,NA,NA,15042601.551426,NA
1515.46325683594,6.0652242,18614214.8746838,24027700.2917462,26331109.538873,23765895.386827,24847199.052663
1515.92700195312,5.0019752,42037913.3610363,41405047.4822699,40396988.6950485,40799756.8134888,40568211.8590472
1516.13348388672,3.0613478,8860054.76868525,9693675.04855933,10217224.4178174,10483633.5643478,11308543.2179326
1516.16552734375,5.4731092,10686039.1436635,10253158.9768473,9999259.68062494,9213532.88171599,11365874.0693668
1516.17398071289,5.6157202,10571518.1395793,34675747.7856444,32226869.251032,29167825.3288697,35085991.1777145
1516.25302124023,6.0630605,20186117.3152867,NA,NA,15707387.7323134,NA
1516.46276855469,6.0652242,12541246.006848,18012042.1959059,17287735.0066046,14541523.141392,18068886.3681205
1516.59716796875,2.2228559,1881286.57097232,1893329.51723607,1926638.16455399,1924378.27782403,2269978.19268928
1516.93060302734,4.9976599,37700052.8315206,38745297.4578789,36591322.9008097,37540855.7531333,38422523.3938941
1517.08947753906,2.1061584,NA,NA,984014.048599305,NA,NA
1517.09802246093,2.2228516,2228613.01790094,2079765.27604941,1507964.38042152,1928273.96215266,1184952.58281536
1517.13708496094,3.0613478,8910690.15033038,9831740.13122906,10002482.1219028,9437882.33703078,9627743.88615766
1517.17651367188,5.6070791,32974535.5980562,2388921.71974634,35085365.9823151,16891471.7753475,35367925.5775126
1517.46069335938,6.0565962,NA,9661500.38076412,8138913.7553659,NA,11620747.0740108
1517.58630371094,2.1061572,2008388.02173252,1834599.98282972,2090470.62203777,1757230.70315719,1823698.20790669
1517.93408203125,5.0019821,17154338.1216157,17559740.0449475,18297519.3177663,18265301.6846864,18440939.933047
1517.94250488281,5.1532558,7263200.01862835,6308000.3449072,7043264.04979271,7631952.36892888,7907826.69115214
1518.08773803711,2.1039968,NA,1469624.86375612,1490816.48537016,1522652.74337333,2582467.55533659
1518.13977050782,3.0613475,NA,4857256.064292,4448331.75625555,4739506.40828963,4948273.83815456
1518.18115234375,5.6157236,13405489.3386121,16087206.6301419,19430867.7747633,17007837.2550189,19149239.5244651
1518.18957519531,5.8231789,11037949.1502859,25402040.6689228,9357382.4848118,9328511.78927363,23955995.025252
1518.46105957031,6.0652404,NA,4955134.91388935,NA,NA,NA
1518.5771484375,1.9981054,NA,NA,NA,902834.975602976,NA
1518.93701171875,4.9976599,5043708.11509238,5747553.3101482,5704503.97646347,5836394.9640144,5172938.27006737
1518.94592285156,5.1575782,6307876.84648818,6933762.90709338,7344816.5131751,7008156.67347637,7230207.99356586
1519.14318847656,3.0570246,NA,NA,NA,NA,1986316.48617974
1519.18756103516,5.62005015,2986403.0268015,4434928.5452659,NA,NA,NA
1519.19244384765,5.82751525,10424967.677926,21843672.8777816,11172863.3259773,12103575.8199105,24945377.0131951
1519.94946289062,5.1662162,2561615.77326001,NA,NA,NA,NA
1519.95367431641,5.22672885,1611918.25018765,3144316.20586366,2232054.47032351,1771391.36459889,2435792.33879304
1520.16412353515,3.3401252,2022353.8307237,NA,2991300.61264725,2843062.12375795,2973423.71432962
1520.19689941406,5.8188629,5380828.95970611,12152552.7013447,8939086.96385407,9536332.99194517,13874596.2379443
1520.20458984375,6.078184,11939637.598779,NA,14996614.6391801,19886776.6151594,NA
1520.30773925781,5.1748604,15332609.1827519,17077686.1089189,15064567.43427,15237170.3301827,16604214.6644314
1521.16906738281,3.3336415,NA,NA,2996260.21250249,NA,NA
1521.20770263672,6.0695471,21687142.2613013,NA,15129316.7479315,20715804.0095326,NA
1521.31091308594,5.1748826,16209060.339888,17178143.7717046,16271029.4165096,16511980.5065321,15382896.6899723
1522.2113647461,6.06090275,NA,NA,7177006.97269213,10317812.2047425,NA
1522.31427001953,5.1748665,7591431.92711698,8430897.03729057,9305783.4792124,9950809.17381562,8412466.55321724
1523.31774902344,5.1705445,2252254.28931635,3116423.41425377,2407911.27545835,NA,NA
1523.60467529297,2.2682376,NA,1420094.08508184,1838546.33458855,1381841.25785512,1458136.14717824
1524.10583496094,2.2660768,NA,1361647.62033694,1602652.23606468,1308184.18881083,NA
1524.33801269531,5.4082621,19067928.6850508,10875727.2390969,10989585.084781,11647841.3169346,11335376.3199754
1524.59594726562,2.1277624,1653248.16340275,1720761.99258488,2597104.27327124,2765256.81508331,2220004.66217925
1525.08868408203,2.0240366,NA,2294149.25465983,NA,817755.236669633,1185122.94989879
1525.0951538086,2.12560435,1679478.53799207,NA,1570601.26440544,NA,NA
1525.23693847656,5.7453872,NA,NA,NA,NA,4031928.26622239
1525.34204101562,5.4125836,20858987.9953828,11460409.4202102,11159448.1539109,12757812.9472623,11589744.0281534
1525.58526611328,2.01323255,NA,NA,1470269.01832612,1407241.02836831,NA
1525.59729003906,2.1320842,1475557.6239944,NA,NA,NA,NA
1526.08605957031,2.019731,NA,1177594.76042315,NA,NA,NA
1526.23815917969,5.7280988,NA,NA,3467946.0500254,NA,NA
1526.34533691406,5.4082772,11847161.4891636,5950436.56849819,6193752.91620262,6046178.25671363,5957972.92262884
1527.25,5.9290821,6232394.18353691,6125810.20459015,NA,6212042.38760622,5542824.49747467
1527.34814453125,5.4125772,3570242.12746499,NA,NA,NA,NA
1528.17346191406,5.5638578,8781062.21440385,8365548.04277299,9158459.39545044,10213051.0249858,10597838.7120341
1528.25366210938,5.9269166,9470661.97614111,6569033.68704823,8598426.37145245,6218879.58107362,6099483.64395528
1529.17736816406,5.563874,9235048.45359502,9728561.78679369,10749613.3241513,9707976.79523916,10756783.0523334
1529.26568603515,6.10412045,11828813.5324844,NA,NA,5740372.63270648,NA
1530.18176269531,5.5552134,4080580.55139488,5200407.87287285,5014911.15380098,3983791.3613141,5421236.32102437
1530.18908691406,5.7626753,19283700.6317535,23424635.2998518,22976627.357082,21277165.793016,24855106.2273203
1530.26879882812,6.10412065,11971148.8230725,NA,NA,5485361.46878825,NA
1531.11291503906,2.1493796,NA,NA,NA,1045952.91606327,NA
1531.11560058594,2.300654,NA,NA,NA,1530767.65122834,NA
1531.19262695312,5.7453872,18875216.6830187,26208482.2529872,23499946.1285434,20747251.1910644,25284299.7919362
1531.60321044922,2.1796422,1928723.6768325,2032118.32345126,NA,2076683.78774982,2322199.76277778
1532.10583496094,2.1753124,NA,1886971.46974491,NA,1577275.81465239,2339742.39755738
1532.19641113281,5.74971,9500948.27928934,12829976.3682855,12434186.6432613,12300864.0187361,13101580.9484963
1532.20526123047,5.9398986,20953935.7785143,30783203.6961643,28215665.9574765,25070030.9696887,29470296.2610308
1532.59301757812,2.0456635,1559637.41134379,1920790.8719868,NA,1812957.30505192,NA
1532.60443115234,2.1753056,1166462.59547953,NA,NA,NA,NA
1533.09533691406,2.0672587,NA,NA,1476926.06069897,NA,NA
1533.20104980469,5.7540473,NA,4232023.04541579,NA,NA,NA
1533.20874023438,5.9355606,23605215.9044956,31343347.3090546,31254719.0606989,28631939.1935329,32766873.6937711
1534.21240234375,5.9441984,12241881.7344713,17252424.4131631,16134028.1646406,13431911.283972,19732998.7141469
1534.22009277344,6.0997951,12930837.6700379,NA,NA,12382285.5176785,3171889.99607588
1535.21423339844,5.9355768,NA,4408085.8332454,NA,NA,NA
1535.22561645507,6.0998018,NA,NA,7088305.0529828,12581750.7395321,NA
1536.1025390625,3.4243996,13506517.9574653,15206257.3844648,14730945.6570037,14073933.8166375,15402240.2907276
1536.22839355469,6.1041238,NA,NA,5326710.73368381,NA,NA
1537.10614013672,3.4243996,13933102.6692411,15069675.7042763,15085093.1896926,13843969.2765194,15082322.4558686
1537.23449707031,5.6719047,8351537.56158448,7195806.22109557,8496326.70550729,8649995.71593255,9062031.07875771
1538.10913085938,3.4243996,5969798.21221706,7414967.36251202,6982355.33201775,6632783.58882015,7726913.18668241
1538.11535644531,3.06567,12447909.4686152,11784971.3687029,10199799.5003775,9702693.1526196,10444527.8080758
1538.15905761719,5.2829198,4235960.85993264,4054884.0081195,4882922.16459656,3885722.14735474,4204653.2769512
1538.2378540039,5.6719188,NA,11132409.7704557,9494859.66379075,7650468.87276411,10942351.0719982
1538.61163330078,2.20989685,NA,2098728.39399413,1986763.62524054,2133858.58687378,1734917.4737458
1539.11325073242,3.42008085,2539426.96194694,2327845.26230074,1550384.79315038,2211758.44943193,2617304.13649687
1539.11810302735,3.06134715,2022457.85604882,1534797.62052488,9441765.76993011,9887721.44433359,1426437.5489113
1539.16107177735,5.27643315,3570118.51575694,1215643.63617862,3842129.19047439,5068324.17353551,5448065.39601185
1539.24194335938,5.6632825,NA,5781778.18769091,5398340.85818724,3630446.36636029,NA
1539.24951171875,5.8231854,15658731.8646334,26311959.4409618,26323583.635701,22754765.3228488,25620111.6332522
1539.60137939453,2.0888692,NA,1658691.09600853,1586449.39529606,2099744.16710036,1503320.92566955
1540.10668945312,2.1039933,1302722.01820885,NA,NA,NA,1268774.81849465
1540.12255859375,3.0656687,6029495.55579768,4989389.87809003,4857258.69436216,4817637.52626151,5126409.85485488
1540.17388916016,5.4817314,19138886.0986612,19575831.5272383,18331440.7903065,18469404.5228439,20281952.6254455
1540.25366210938,5.8447957,18598644.9327618,13684021.5028342,11862700.0150568,23013738.9398313,28164918.8108661
1541.17712402344,5.4730934,19845516.0474442,19522667.5989146,22310937.470593,20702211.0686514,20643253.4483987
1541.25744628906,5.8253544,NA,7153744.6635903,6690558.66972145,12029806.6258293,11352911.7479351
1541.26489257812,6.0090366,19052754.7261432,22257734.8723724,23656163.0584655,24235987.5549296,24997044.3751382
1542.18060302734,5.4903817,9699192.5085727,7893047.76324974,10408307.2595064,9848589.86060782,9623705.3879145
1542.18957519531,5.6805564,21601432.7703131,33138100.1194198,26221602.3813274,24866730.2363513,29316444.0985061
1542.26910400391,6.0047154,15636837.7625925,26178197.1948967,28073458.3309997,21217808.7642188,25103184.8735252
1543.18823242188,5.4860596,NA,NA,NA,NA,1855686.52206748
1543.19274902344,5.6891929,22726611.4108817,30488451.6598626,30571826.4156918,28472348.2923435,31488077.196203
1543.27294921875,6.0133599,5453548.85808377,13703346.0465286,12857512.364262,8896125.65696707,11935642.2665434
1543.28112792969,6.1430233,22330617.2871997,NA,9717054.21713138,19133683.3036184,NA
1544.16186523438,2.062952,NA,1217054.51636063,NA,NA,NA
1544.19647216797,5.684893,10832658.8799383,15367188.998302,15248434.8766699,13485503.0401431,12284654.3199266
1544.20520019531,5.8102349,6998694.78889873,21643600.229529,19129520.0396838,23433849.4509747,17442829.2439388
1544.2841796875,6.1473457,27665737.669026,NA,9700102.93534943,21220800.5923559,NA
1545.2021484375,5.6632667,NA,NA,3874294.69318852,NA,NA
1545.2085571289,5.84048185,6868569.77328639,25250222.1575645,18953902.3505324,13290011.9361997,24430770.5761979
1545.28723144531,6.14085855,11977762.3464544,NA,NA,10701248.9481653,NA
1545.61791992188,2.2531095,NA,NA,1554696.4585935,1581843.00851934,1608605.642157
1546.12585449219,2.2617701,NA,1407141.21160068,NA,NA,NA
1546.2119140625,5.805913,10515252.3480912,12956009.7757664,22827414.4850661,7192389.08686647,21100007.6658175
1546.22009277344,6.02417205,13594267.9063567,26017708.7823626,18975500.8350592,10977619.5005774,49189848.1148982
1546.32299804688,5.1791888,12909330.8059234,14428769.5382712,13048223.2651394,13581045.2619687,13910676.4308563
1546.60815429688,2.1148029,1688736.06877368,1623983.42574225,1642290.1610579,2671510.643982,1749803.4819196
1547.10974121094,2.1148025,1569176.29450435,1674188.18569595,1589910.68588249,1615099.21668233,NA
1547.22329711914,5.9960711,NA,21750607.5265248,44543261.3078361,12943797.2890507,7544757.7598152
1547.22479248047,6.0112059,NA,41241911.0960642,NA,NA,45055783.7869358
1547.32641601562,5.1835117,15470475.1564133,13897040.1198842,14101958.014515,15087515.6220613,15022840.3291245
1548.12133789062,5.0624917,9664398.13213822,9446497.939857,10019206.5554523,9292224.55758704,9216470.02088589
1548.22814941406,5.9960716,7255419.10545074,12420393.6606361,NA,10926249.1284076,22881925.0614456
1548.23583984375,6.1603111,15927207.6711139,NA,23216467.00965,24368778.9806954,NA
1548.32958984375,5.1921548,7913436.9988455,7721280.55622735,7167034.2791954,7534396.81639449,6775328.04374083
1549.04138183594,3.1953339,NA,NA,1565486.28412651,NA,NA
1549.12457275391,5.0668072,10927792.8876393,11851716.2770266,11554397.250054,11009602.5050842,11200733.9368388
1549.22961425781,5.9960703,NA,NA,NA,NA,8341596.26863598
1549.23962402344,6.1473457,19111151.5550211,NA,24565804.4933036,26177467.7862373,NA
1549.33227539062,5.1748826,NA,2844890.31831019,NA,NA,NA
1549.34118652344,5.2915639,NA,NA,2042541.54420691,NA,NA
1550.12738037109,5.0538478,5953166.44922058,6541109.60617319,6140833.00122053,6006081.45251114,5461447.59603322
1550.24353027344,6.1689484,8757579.9512167,NA,12592519.309101,14447447.6168618,NA
1550.35424804688,5.4082552,51511240.2907118,38216908.825995,38891728.7220522,43260147.854259,38384771.346796
1551.35754394531,5.4082621,54028674.3012967,40150846.1030004,42596398.2564546,41396471.6775972,40813621.9072165
1552.36083984375,5.4039402,28121095.5271221,22326311.922447,22174826.1967777,23250201.9774084,20729234.408691
1552.369140625,5.5163086,5468693.06512916,NA,NA,NA,NA
1552.62670898438,2.2963313,NA,NA,1328811.29959715,NA,1174239.4496639
1553.26593017578,5.9485269,NA,NA,3673624.913723,NA,5329913.88228903
1553.36389160156,5.4125836,10420835.540447,7415174.19597256,7587866.58794704,6662630.19360751,7456224.03634367
1553.37258911133,5.52927805,5475429.01521677,NA,NA,3575209.74684668,NA
1553.61645507812,2.162342,1822717.5408766,NA,1616306.900019,2168076.92594588,1617636.6545896
1553.99557495117,3.1953414,NA,2880644.20464863,6887003.00123785,4382941.76016441,3205226.20898062
1554.11755371094,2.158017,1389386.14398095,NA,NA,NA,NA
1554.14868164062,3.4330661,NA,2930717.01709445,NA,NA,NA
1554.18884277344,5.5422635,NA,2640365.87891734,NA,NA,NA
1554.26806640625,5.9269323,NA,4571859.77181565,6048872.82490674,NA,4148262.46458675
1554.36968994141,5.4125772,2306842.56784297,NA,NA,NA,NA
1554.37719726562,5.5335965,3340098.39535462,NA,NA,NA,NA
1554.60729980469,2.0413252,NA,NA,NA,NA,1513845.54587692
1554.99743652343,3.19966375,NA,2964087.13947413,8031322.46561926,4420014.90951693,3966063.10132874
1555.10485839844,2.0370041,833544.36603047,NA,1379462.69747625,NA,NA
1555.15307617188,3.42872805,2087768.27701387,2368570.35193361,2473815.66033037,NA,2639689.92293325
1555.19427490234,5.5854685,NA,NA,NA,NA,2256314.90255455
1555.28015136719,6.08900435,NA,5401202.96949335,NA,4005621.12636254,NA
1556.00170898438,3.1996567,NA,NA,4696267.96916832,2474091.6297721,2376148.33439718
1556.20556640625,5.7648449,NA,8440742.79931345,8053175.15925246,6696942.77366627,7849212.61791117
1556.28533935547,6.08252075,NA,5096928.13776777,NA,NA,5220647.66348658
1557.20861816406,5.7626763,7997867.3996063,7968572.20928701,10378560.8899803,7512190.28037581,8058391.26754614
1558.08459472656,3.4244061,4169582.40993582,3868251.4962214,3919347.68084943,3554777.41091943,4413504.49916325
1558.21368408203,5.7626841,NA,4031812.27045068,3456839.92952777,3199015.04535142,3357848.54909396
1558.22119140625,5.9485272,8941381.7051341,21944853.1035759,21282979.1205888,17168140.942869,23183911.8889306
1559.0869140625,3.4243996,3865157.05517224,3889768.25218822,3198303.75031604,3543772.94283732,3634265.89315575
1559.224609375,5.9485273,10441418.489477,25883564.0826692,21555433.333949,17491151.0612386,27844909.1161564
1560.09368896484,3.4308862,1545121.15131525,NA,1516790.94428221,NA,NA
1560.22866821289,5.95285715,NA,14337721.2504361,11400434.8152786,7018073.66918631,13474430.4909916
1560.23645019531,6.0998171,NA,19555424.6907594,13061551.5063339,NA,17370137.8225182
1560.62609863281,2.2055669,NA,NA,1491050.66254547,NA,NA
1561.12451171875,2.2142046,2156376.79380337,NA,1182792.85645314,1522842.36542128,NA
1561.23962402343,6.08899635,NA,20719739.3437897,13390128.5187563,9866685.58140479,19393202.2439577
1561.61669921875,2.07589965,1375681.61188931,NA,NA,NA,1370470.89445021
1561.62487792969,2.209905,NA,914602.790579253,NA,NA,NA
1562.11169433593,2.028359,NA,NA,NA,NA,1019141.23353461
1562.24334716797,6.09980925,NA,9982184.82290924,NA,NA,9205236.02188985
1565.37280273438,5.4687647,3360151.83072939,NA,NA,NA,NA
1566.19226074219,5.5033491,NA,NA,NA,4491012.43811812,NA
1567.19213867188,5.5033477,NA,3896163.7122129,4541460.68575717,NA,3858324.44744195
1567.28161621094,6.0176807,NA,19539529.1846719,14774645.2257391,NA,15738982.7730979
1567.62890625,2.2228709,NA,1530240.58579134,NA,NA,NA
1567.8685913086,4.99334555,NA,2164196.66879678,1884085.34619191,NA,NA
1568.20458984375,5.7064891,NA,4368369.95271076,4894106.32327429,4519821.868665,NA
1568.2846069336,6.01119825,NA,16751904.5494357,14324263.6188198,9242979.74260964,17386044.48006
1568.62322998047,2.10832705,NA,1568070.18534122,1210246.72864631,NA,NA
1569.20785522461,5.69785145,NA,7452747.04275037,NA,NA,6057580.23643728
1569.2887878418,6.02417225,NA,6806799.56062879,4541907.01940472,NA,NA
1569.29675292969,6.130056,8145601.6837045,14998694.7186562,15027866.6667123,13281762.2043233,16010400.8504347
1570.22045898438,5.8750508,NA,7078339.77168174,5541493.98903523,NA,6080434.21423951
1570.30041503906,6.1257347,11713491.2687804,15862705.2223162,16285164.8382794,17057756.9057175,19353864.4012513
1571.22412109375,5.8836951,NA,8777601.67197898,NA,NA,3555437.59368342
1571.30438232422,6.13006445,NA,9579431.79549825,10859989.6501545,12176696.713714,7791419.2194585
1571.31103515625,6.19920715,19754595.7404621,NA,4791934.64826322,NA,NA
1572.23657226562,5.9960716,NA,15158434.2230189,8203271.0150671,10804410.3608212,14243504.2228552
1572.31610107422,6.2035294,16657401.5325246,NA,NA,7368332.61165232,NA
1572.33837890625,5.2008078,NA,9099078.87390881,9866126.27732522,8180472.7885693,9130918.49242654
1572.42993164062,6.00039315,NA,NA,NA,4534060.84119108,4196378.08823999
1573.2392578125,6.0652242,NA,NA,NA,NA,13023835.4383499
1573.24011230469,6.02633345,NA,18580800.7029431,25135364.4353078,NA,29929413.3421332
1573.34216308594,5.2008002,6749467.19159171,10625495.255364,10715315.0377578,11079381.4484606,9824659.73083385
1573.43225097656,5.9917491,7985901.97158263,6552769.61708993,8204481.95104648,7074864.41738704,7725009.64924815
1573.88635253906,5.0019979,14659411.4390238,14543993.9143795,13045592.5868604,14006967.526676,13647803.4815925
1574.24401855469,5.9917491,NA,NA,NA,5753864.62351535,NA
1574.25186157227,6.12141245,NA,43742147.4661572,27499730.1164988,16789449.5082707,39003066.0245997
1574.34533691406,5.1964773,5066177.86774969,4821440.33614384,5554972.89786781,4802580.96512586,5656322.2227758
1574.35241699219,5.330464,NA,NA,NA,1742614.1311982,NA
1574.43121337891,5.98742655,NA,8711913.96601121,9028489.6265535,8154409.90425195,9740885.13212777
1574.64135742188,2.2660699,1275578.48500143,NA,NA,NA,NA
1574.88916015625,4.997659,12486623.8193198,13429254.59894,11781529.4387319,11909477.019732,12777460.7840609
1575.13842773438,2.2747212,984011.461865612,NA,NA,1404418.90498838,1140814.4990251
1575.24987792969,6.0004086,NA,2736376.43245812,NA,NA,NA
1575.25555419922,6.12142025,NA,46677711.4440775,31475142.0375141,17093890.3307784,42334914.8765768
1575.35083007812,5.2051189,1447289.137173,NA,NA,1749134.16560468,NA
1575.43035888672,5.9874261,6717642.6247924,7137488.04164923,8971788.5982322,7450248.83454078,7664610.02093051
1575.44604492188,5.6330057,13388265.9445566,NA,NA,NA,NA
1575.63024902344,2.1580392,NA,1734093.69721951,NA,NA,NA
1575.88842773438,4.9976599,10801242.9528174,9641989.88907571,9928339.81815414,8272801.44568286,8854193.50208214
1575.89636230469,5.1618999,NA,NA,NA,NA,1664102.77237199
1576.13055419922,2.1537173,NA,1303438.229091,1351126.19648513,1634572.87344384,1408355.51333174
1576.25854492188,6.130056,NA,NA,NA,NA,25157821.3807817
1576.26098632812,6.2078548,25021428.295656,23723982.2626624,12092317.9766385,18702886.2049445,NA
1576.37005615234,5.4125836,79779204.2027007,67330986.4287502,66829696.9004966,71200611.926525,70747971.4997062
1576.42956542969,6.0047147,NA,NA,NA,NA,8715554.04093375
1576.44848632812,5.6373276,12524281.2424604,NA,NA,NA,NA
1576.61987304688,2.0110721,NA,NA,NA,1137943.35171198,NA
1576.88854980469,5.0019817,5133821.44874982,4036082.76869175,5159407.9036939,5014390.52339362,3868176.89606308
1576.90209960938,5.1619163,NA,1967002.14841705,NA,NA,NA
1577.13757324219,3.420083,NA,NA,NA,NA,1805851.09974253
1577.26184082031,6.1343781,NA,NA,NA,NA,7307789.47582384
1577.27075195312,6.21001595,25909405.245357,8888595.12485392,14614668.8792077,20808604.734357,NA
1577.37329101562,5.4039549,89855095.4179965,74205192.724538,74722287.9959054,75593407.3895561,78310085.7425032
1577.45227050781,5.6546161,7311833.12007219,NA,NA,NA,NA
1578.27514648438,6.1992106,11377923.8526127,NA,6995171.37529419,12703601.3961078,NA
1578.37646484375,5.4125833,49102423.1928195,42005215.9680569,37793985.6113257,43024791.4517612,41651743.0856672
1578.38598632812,5.5335965,13697689.7684003,7544219.08061682,8774620.73946117,9527441.08264024,9055383.65203432
1579.38037109375,5.4082552,16768772.8787887,14429064.59201,13660863.5509357,16116309.7903242,15751692.8493951
1579.388671875,5.5206304,14452052.8382858,7751511.12136121,9080962.77158145,11572078.2885569,8016666.24183268
1580.06701660156,3.4244219,2623016.82297853,3281064.24373915,NA,3343493.09378081,NA
1580.38345336914,5.4125915,5022828.50625211,4337439.47983248,3475212.89589971,NA,3889472.37159601
1580.39270019531,5.520637,8164107.24034428,5315682.88682413,NA,5547944.09537392,4524546.16449208
1580.40100097656,5.6373276,81196868.557467,9476558.39573915,12686520.2480348,28372635.3595669,10022989.8152058
1581.06951904297,3.428733,2420065.34204363,3124256.21438852,NA,NA,NA
1581.40478515625,5.6330276,92025603.120223,10877332.8676473,14809758.0743357,29056399.7183303,10885419.2461298
1582.40802001953,5.6373276,46866483.3392404,NA,NA,16895768.3189958,5155954.1173426
1582.63732910156,2.1710053,NA,1566756.54761907,NA,NA,NA
1583.40893554688,5.6459755,18975780.8616651,NA,NA,5499551.68834801,NA
1584.12854003906,1.933274,NA,NA,NA,1006755.50014106,NA
1584.13073730469,2.0499711,NA,NA,NA,1326601.36218816,NA
1586.3549194336,5.27644435,NA,3289406.05301179,NA,NA,2985090.67158153
