"mz","rt","peaktable_1_c4b3914dd90735a33a45120d8df44ff0 intensity","peaktable_2_1b1006ad6cb397288f90b10ef7667b13 intensity","peaktable_3_f4ec1ff27c5417004501f1ddda634b82 intensity","peaktable_4_bf770f1972fab092cbade6df4f371c50 intensity","peaktable_5_4140721552f8eb635981a4efba2257d6 intensity"
324.002471923828,6.73947795,351962.543178223,234775.667590208,175197.079491178,227710.109688779,394877.466159997
324.289978027344,1.0429109,NA,1647156.35741981,2459862.519732,2440243.31174618,1842014.76014034
325.237976074219,0.30815372,NA,716555.252606911,913845.782935599,872010.520126196,NA
326.269256591797,4.7296883,6396862.33759743,6533332.56963837,6093919.39067005,5898558.20260163,6690785.76152114
326.305633544922,1.4232672,NA,717260.011955322,1061459.13428278,1157278.26304027,NA
326.378387451172,1.0688391,1163136.87141464,1035128.09098685,919324.79513733,1020529.5547301,1100573.62217986
326.936172485352,6.5968514,361770.51914801,103321.529946381,323605.014672881,122068.536900827,364670.438341823
326.957641601562,6.4628562,5483658.55160671,6143669.90344235,4505813.50538813,6523396.17314552,5504442.32590819
327.078277587891,5.1230018,3556758.85021235,3987850.5311451,4087489.86171472,1362018.43667431,5291591.45128857
327.201629638672,2.7112559,667993.018231214,551985.577388601,580374.680245423,754412.954322854,1164072.32071547
327.227554321289,1.421105,586402.13858578,695738.239275752,702175.096765359,745098.19894261,NA
328.321807861328,1.7733501,NA,NA,1092117.98715281,NA,NA
328.927032470703,6.5190483,2265457.54377145,2264641.6718293,1936903.37785786,2071170.89562548,2112221.15368519
329.007110595703,5.1316506,439352.386404808,211575.017924784,433444.700635281,376694.039164994,339777.296779243
329.193786621094,0.24763987,834524.197601194,831143.254700184,825704.152948643,975595.08449707,893488.133580717
330.279388427734,0.63014987,NA,422215.307661094,341605.32312146,409162.271817666,343092.805993721
331.209327697753,3.40927466,359695.026224465,334889.362633914,289695.983757324,312983.244361712,317226.464186175
332.213073730469,0.24764417,522223.887218375,553342.397573721,547186.952813278,503437.112378796,469940.993600881
332.331756591797,3.6534831,3630015.63084431,5720407.18684054,1579126.30733467,5007427.73005727,5758654.31631755
332.953002929688,6.5060864,1470353.2488171,1346702.51724908,1312569.67834439,1212920.09455846,1280310.44582046
333.152816772461,6.5622663,380258.08955505,166740.831965322,512532.492948051,549676.682023897,156755.304903024
333.334869384766,3.5043637,276576.292960991,219494.07930251,351042.986625534,1453980.41495823,1363013.18398809
335.219696044922,0.29085633,225403.613469778,680736.694716911,735638.753671631,922544.544439179,640745.70522856
336.326202392578,3.9344086,2863200.86749115,NA,2824915.25923218,NA,2701436.16930722
337.216949462891,1.4016473,NA,709388.250584717,1009439.65186861,1290483.78746451,NA
337.983673095703,0.755492935,367725.304477971,836989.745209225,469768.888336786,416119.377617996,499485.487445168
338.269866943359,0.405399655,NA,404036.481766974,428975.194633856,455369.470174213,295121.025336349
338.968109130859,6.69625785,NA,1596670.89712809,1350699.41535291,1434332.81704092,1604292.77397277
338.968231201172,0.86138141,610874.049134381,652106.406478084,514519.929300891,426029.620438741,589120.310666588
339.017799377442,0.470235885,NA,7651831.4892123,NA,2990419.80007873,NA
339.018524169922,0.37730803,5764528.17343551,3820698.46227111,4714648.29353681,5239579.71244309,4917959.08526905
339.054534912109,6.76561515,217307.752730295,134495.405203827,178390.151746721,NA,NA
339.232208251953,0.40756285,NA,NA,NA,306774.210246005,NA
339.253204345703,0.54586645,520142.658051235,690285.578879249,777321.732678119,868994.12108282,703985.907487507
339.290100097656,3.6232283,276389.507208691,6439854.12720356,2791493.35337749,3372455.24924295,2749889.85471176
339.979736328125,6.6659962,331460.132982218,278788.393992852,266286.890127387,246634.707508244,318827.656841617
340.021789550781,0.686335425,599578.718564729,678781.814125736,428030.387745754,540985.542673953,308545.499752325
340.292938232422,2.304975125,635710.835756821,2939080.79205133,716774.819571497,234141.531293586,185226.212388626
340.357818603516,4.2845135,NA,1835767.07010057,NA,NA,NA
341.012634277344,6.8526565,179767.312842388,NA,NA,NA,NA
341.266372680664,1.7992829,1698975.26356349,773109.086509589,245176.128245939,173178.601798596,937405.853564203
341.296813964844,0.92620895,NA,NA,NA,NA,298688.249687436
341.305297851562,2.9965067,1059743.17659642,443350.39300763,1186618.45628365,846317.628913409,906677.706302228
342.071533203125,0.6517606,439628.120107444,294453.579367596,337457.575839064,623423.742603101,823310.915882898
342.21337890625,6.6184482,NA,NA,NA,NA,173665.508575338
342.308563232422,1.25469485,941500.876951923,978701.28519661,1194788.07297841,1097198.83477242,991295.994030704
342.337432861328,1.150968,NA,528819.043423732,435391.602875531,551844.174704904,NA
342.967346191406,6.5406631,302974.793572321,380501.680663374,337080.529088143,432075.009000694,445539.969675456
343.010833740234,7.07132815,210920.016500743,283260.477752589,261481.697095758,306160.06456964,281972.32293463
343.033843994141,6.6141304,159481.742516353,NA,170086.767222633,156424.715511239,NA
343.195037841797,0.96944142,388340.356363674,NA,NA,NA,NA
343.222366333008,0.40972198,NA,316989.317425596,366929.68105984,440786.749147042,262544.790930348
343.227508544922,1.6480082,NA,NA,1874474.37662418,NA,NA
343.296096801758,0.327602705,717372.549334352,NA,565481.654723958,NA,NA
344.069610595703,6.7139432,NA,NA,NA,NA,103306.732189301
344.228118896484,2.5599839,426057.348254386,703599.863435088,1241070.25262785,998300.413222511,1315064.21956076
344.228973388672,3.173714,NA,759146.739825666,NA,NA,590166.552599484
344.985382080078,3.5108492,17848949.9238585,13677569.5413788,9276363.64424551,16836686.1455373,13348541.0019271
345.022338867188,6.5060845,1036517.89841091,NA,NA,NA,NA
345.204269409179,0.357856135,NA,NA,476222.153643895,402636.086551256,NA
345.232238769531,6.6443857,NA,NA,183619.819307984,86347.8781485761,NA
345.988464355469,3.0829626,2513132.45790392,538728.494058284,651299.699724086,512425.268957068,1015839.0233753
346.27197265625,1.0429201,NA,663751.667935689,1063255.46684536,NA,732453.604688225
346.989105224609,6.76169815,NA,NA,86207.1896590384,NA,76560.2691856043
347.167877197266,6.5104069,1239362.55115852,NA,750848.093799589,1166590.50403171,947663.079962479
347.183471679688,0.23900496,1058275.24431673,1184486.78128703,1161022.81939915,1088448.45342697,1140237.54427101
347.219909667969,0.3038368,436603.956850218,1602547.2574355,1979338.78274418,2012829.09751619,1415899.4230675
348.223236083984,0.305993075,NA,252028.822101326,439524.287212999,NA,NA
348.287780761719,1.4232672,NA,483299.274286713,NA,NA,NA
348.290344238281,1.02562885,618799.778527112,755159.661814383,NA,650555.528799678,786819.64984664
348.977966308594,6.5147174,1508450.31973818,174924.452796268,513103.940266476,251206.586816659,1351610.20365843
348.984100341797,6.4974422,NA,727465.345869969,NA,NA,NA
349.183715820312,3.5432665,6493983.59185311,5634277.87146993,10515818.9219827,9642767.71520217,13030250.8868318
349.211715698242,0.96510802,4513941.37216606,4360963.19458489,4401077.25584916,4332184.15931858,4552214.44252054
350.186706542969,4.1980672,264701.278059071,221234.662311741,370257.030013031,2234879.47490869,1208997.64272985
350.21524810791,0.96079033,817541.212174187,NA,860706.002760985,851100.584660888,883577.300460914
351.001617431641,3.6686059,4312449.87631808,2551388.38893517,2071104.26235589,2208246.34919176,2840856.44226825
351.146362304688,0.34705795,NA,189126.054317503,312048.717162947,356332.869487217,NA
352.005432128906,6.48878665,130996.388916725,129304.534569168,7084243.16559144,6661068.55687937,265126.801135014
352.284790039062,4.7577843,2244312.36653691,2533533.08562866,NA,267206.354281432,146183.031327232
353.352935791016,1.08396865,586921.349878969,NA,681052.228401096,538465.479125017,596019.178084171
354.264831542969,6.5990043,195822.72998974,211718.818156977,196616.418278941,261686.627975529,227992.093206293
355.282684326172,1.00401826,521324.781265623,348840.071562313,499942.714120988,462028.992623156,865800.000424874
356.279663085938,0.96943893,429680.670418666,512001.33344825,438819.001525407,379647.488308111,414504.698525973
356.388946533203,1.0256295,17053961.4988691,17286696.2486224,17197927.9292423,16890634.9102075,16388396.9213325
356.979217529297,6.8090393,222429.757476383,NA,194844.071780297,NA,177991.339623909
356.990997314453,0.75765465,479584.634109113,552311.931155914,510545.474297248,824022.999539381,770717.102101917
357.015441894531,6.6681628,346911.307891563,332500.699609047,328069.912393679,177383.101147606,152398.581924036
357.147644042969,0.47023378,248064.059712558,301012.457772868,239455.994737878,151351.455766204,NA
357.163040161133,0.364339325,NA,314940.980366123,394874.953690423,435590.091312854,381073.738379505
357.202026367188,0.30383182,NA,NA,NA,274654.537796603,NA
357.261810302734,0.68850388,210775.486681793,NA,NA,NA,NA
357.392333984375,1.0299485,3819655.9701355,3888610.69540333,3983671.87418083,3721885.03376892,4088186.40924363
357.987945556641,7.0514794,NA,NA,NA,321784.102906483,NA
357.988800048828,0.543702945,363393.802192255,272978.130802464,224872.043547876,300821.473087234,352073.275825493
358.048858642578,1.2806346,1059180.40381242,1207665.97073395,2588235.52545544,1482538.32156995,1537365.74901888
358.310836791992,3.84149085,1547655.25139351,NA,1566186.45991453,NA,NA
358.3955078125,1.0299457,372117.385541272,NA,NA,NA,335696.857471055
358.986267089844,0.42916468,283714.541586048,243266.249430555,379692.572184581,247987.224556298,141857.47297389
359.052879333497,6.94558385,505545.897364384,369305.969835863,242660.078504438,266135.537508083,416313.047971539
359.207275390625,3.2018125,494819.223093751,2361714.52761226,2385962.71257675,2047181.51989123,683104.183242508
359.220062255859,6.562272,359963.122885726,335555.805942535,324248.172912975,266738.198347617,360053.138510391
360.251129150391,0.401077205,NA,NA,409568.466947205,426572.903269429,NA
360.363098144531,3.64915455,433864.171154085,8508810.61747876,422554.476866767,7892563.23059855,301716.751878238
360.363189697266,3.1866933,14501567.5254041,16315374.7733347,8257702.95762371,17396748.2807697,22838002.3933185
360.958740234375,1.16393495,791632.454194837,610641.452132916,501274.167330913,434295.644646097,738357.125983241
361.102355957031,6.63141925,188161.687836509,317985.317111594,345076.398731457,326584.83691904,291917.086855288
361.162261962891,6.5233672,492746.739673114,NA,NA,NA,609859.55962576
361.184104919433,5.61572325,1360485.70140374,858238.081100581,2557970.77759629,NA,NA
361.235107421875,2.9360104,7966109.8709407,9445834.60328041,8292478.77711858,7407931.24117275,9003660.89262452
361.274253845215,1.92679031,469570.782274137,633788.085284536,530015.695466295,613769.978642016,585788.821382374
361.365905761719,3.4978865,4496463.15811555,687784.271794453,5230539.8243794,2909231.70874215,2034595.42770319
361.962249755859,0.213062655,NA,NA,NA,469820.773301046,455926.281896484
362.041625976562,6.70274215,197281.577457587,171277.847144096,NA,109058.657002791,230695.648969461
362.238647460938,3.13482315,1601931.90792093,414186.244703718,234456.465990681,264724.821639472,600730.231235976
362.267333984375,0.40324033,NA,NA,NA,227953.796597533,NA
362.277496337891,3.2385458,1656209.44225128,1648340.28382284,1524130.03960709,1556888.92339023,1695827.52142431
362.928955078125,6.70057975,305266.683158296,215761.931627294,369962.455701683,164836.347172528,346654.295978404
362.957702636719,2.8538769,242314.514726833,349185.748686609,386247.675380903,800136.886347371,311002.989253518
363.162902832031,0.97376087,372951.454708165,NA,384046.590772031,335488.65800023,NA
363.214904785156,0.31679418,NA,NA,323779.551353655,NA,NA
363.290161132812,0.76630195,324356.064358318,NA,NA,NA,NA
363.310607910156,0.60205408,135125.634755466,1201679.48300304,1079759.23905284,1092830.09648143,1163820.08281978
363.955513000489,2.8711699,242720.569647182,364284.53290322,467694.008376239,347402.45201472,1414218.82807036
364.016998291016,6.7221907,663266.312433725,507825.922724487,464836.506276682,746543.296882458,333435.622468601
364.261352539062,3.4957249,3185230.7776935,3164569.97999961,3556368.7982145,3120607.32918769,2027050.41733854
364.953826904297,6.5017552,4176015.95623866,3710360.47435272,3821638.40431075,3988953.07577934,4131170.16316631
364.978149414062,0.31246716,NA,NA,NA,NA,208630.628564456
364.979064941406,6.63142285,457405.524530704,408077.278856212,327529.954549234,223349.706763713,736539.140777346
365.157867431641,1.5961442,471399.091897919,350727.126869174,311303.064356663,294179.425875929,475686.227066647
365.178527832031,6.5449835,519213.497681484,638049.261896158,605259.49315757,420577.053834972,532745.834943132
365.2646484375,3.6102606,2531876.38903538,2726955.26514339,2361715.01904581,2732182.89695679,2798821.91894615
365.269287109375,0.64527938,NA,NA,207235.917029128,162476.706638475,182419.259798954
365.305847167969,3.6880517,NA,NA,1308321.5602739,NA,NA
366.161041259766,0.2173941,635484.281322209,658292.131322341,714287.79807259,570723.923224793,599798.078068008
366.312438964844,1.371388,1123669.92685444,977886.73411453,886256.676580242,1086465.79469775,963292.576224187
366.950286865234,6.5017625,1422022.81521023,NA,NA,NA,NA
366.975738525391,6.4887889,461989.742256173,509445.331396501,393876.048499455,633683.165748752,420679.059781427
367.194717407227,0.85274305,509444.551923672,NA,NA,589487.40617693,NA
367.269332885742,0.26060657,NA,NA,284854.940096078,NA,NA
367.284454345703,1.0818058,NA,875341.163008124,906303.135481922,NA,875887.793299309
367.3212890625,3.9387419,2921558.0095274,2786285.71486158,2827591.07208863,2474691.99806677,2591306.50056717
368.324798583984,3.927934,528934.101213376,557855.835611344,479028.705043547,5947614.85761526,5937152.06732464
368.353240966797,1.2287665,2038820.05770291,1926792.80624241,1963793.11642155,1931047.32552412,2200403.14337431
368.389343261719,4.5870608,4956554.89655653,4460105.32112889,4623450.07193889,4853706.1027727,4978908.62269387
368.946044921875,6.6011717,853034.984787703,NA,957767.609531909,876570.245165763,643181.899065231
368.95174407959,5.9485257,1223673.65828242,1648047.17520289,2083031.52365869,2789873.83800591,2940154.97803322
369.20198059082,0.301668685,NA,NA,510181.612401272,397592.140793402,NA
369.298156738281,1.59614425,998877.028272234,1394412.10624894,925238.917569326,145922.391901557,553265.107392189
369.298187255859,1.7733501,NA,NA,981014.521288122,NA,NA
369.337249755859,4.2780254,2401851.15070461,NA,2561442.66313026,1896492.67589616,1453416.11763431
369.352508544922,2.784723,39934671.9943792,44134535.776472,42082661.2882419,41587901.7138647,41963159.8933167
370.355743408203,2.784723,11276392.9196738,12424803.1252944,12525579.0834168,11484430.9494663,12110301.5389254
370.741516113281,6.2986242,NA,2566418.94247144,NA,NA,NA
370.948516845703,6.4844716,5592169.5413388,6049179.3552766,5345772.87873562,6325624.30884768,5881957.66578401
370.995544433594,6.5665961,464595.24561883,529596.666353038,392611.111786522,512913.99893028,513614.625215541
371.163391113281,0.723083,NA,143825.231398464,NA,181718.55682983,NA
371.227691650391,3.1780493,1830139.75841483,1127668.00903219,1938914.7293775,936545.239825405,2639345.23553439
371.228637695312,2.3697988,805384.819233332,1197904.40846446,873043.204483046,424492.133127471,734419.712407697
371.241119384766,2.8257856,NA,NA,1479003.91558173,NA,1761790.30535559
372.231842041016,6.6770045,217839.812479675,149310.258679155,135317.086448391,NA,142506.315510611
372.311859130859,0.50264953,NA,NA,NA,286254.108549848,NA
372.738372802734,6.2986242,2465914.06895451,3677173.67015685,4923545.40841861,5659878.60849512,3168447.85515131
372.947174072266,6.480152,3630484.18856214,3695678.33342904,4385119.09344467,3530366.35298776,3625513.09065236
373.121124267578,0.20874766,487233.644010166,469901.003860852,420503.621452179,NA,NA
373.212036132812,0.84410002,2043387.34749117,2023069.37549919,2022302.88091378,1820140.19289741,1850768.03810719
