"mz","rt","peaktable_1_c6fb17d91318cbba3e1bac33fd03d3db intensity","peaktable_2_e5403b7645c2614ca60f49306234eec1 intensity","peaktable_3_a3c0385ce2f62dbf8e35264cf2ef93af intensity","peaktable_4_68caf61b8706e9080f378cf2753f1697 intensity","peaktable_5_70b2632776666e849be07047c1ac9d25 intensity"
1363.63488769531,0.69893818,6090822.62405698,5567774.21905345,5511443.46277449,5837292.33467388,5785665.25630957
1363.97448730469,0.69456109,7469484.81407898,7076967.56109005,7821736.13237052,7518411.13570153,7425803.50372082
1364.28747558594,0.69468707,3635601.58170132,NA,NA,NA,NA
1364.29699707031,0.695715055,NA,3518995.64849062,3574506.94802581,3687639.25001758,3756213.85762216
1364.486328125,0.68470387,3950007.43828984,NA,NA,4102884.00061885,NA
1364.6220703125,0.69905752,2914306.72453191,2926671.12494888,2652762.24104792,2695315.07111772,2539501.70861052
1364.9807434082,0.684835325,3829453.42230888,3152586.81091029,NA,NA,NA
1365.28466796875,0.69686902,1462027.23334928,1467762.57526309,NA,1307387.939029,NA
1365.47491455078,0.671521845,2336546.82104419,2557732.41772508,2440252.79150761,NA,2642432.68645237
1365.48693847656,0.68347488,NA,NA,NA,2344007.56528467,NA
1365.97592163086,0.65182805,1785362.06951781,NA,1783735.62749719,1959085.97798355,1723903.95617316
1366.47094726562,0.65091616,903069.634775047,1167513.39912722,NA,1040575.02303553,NA
1366.96936035156,0.70526534,5448899.40379421,5163656.47137059,5760396.31341636,5381990.49697304,5643989.43616211
1367.30700683594,0.71000031,6516328.5463422,6616232.02930019,6492418.59978862,6793566.77815381,7144894.47518436
1367.64465332031,0.70526534,7835130.74366954,7797295.4889547,7698522.44459111,7759739.75983412,7833256.324681
1367.97180175781,0.70526534,8215325.62474333,7910680.41860026,8224527.58626703,7868418.80445185,8297685.71917409
1368.30944824219,0.70550387,6210795.59272888,6341918.20782771,6263064.80723418,6589864.63793141,6163231.97736076
1368.63586425781,0.67717206,5119586.17664382,4768613.63104493,4498320.22003421,5028011.58439691,4771935.61266105
1368.96160888672,0.70098321,3882871.9006443,3771873.57407489,3966197.1294515,4100304.58247465,3571447.23478168
1369.28924560547,0.705384605,2988482.78755322,NA,3096302.3577096,2862376.13672197,3425795.76663149
1369.30187988281,0.70781171,NA,2970666.30058336,NA,NA,NA
1369.62744140625,0.70344122,2290745.47443192,2145460.42277723,2372595.74815805,2379134.07011991,2378321.24115199
1369.9033203125,0.84641056,NA,NA,577149.152914908,NA,NA
1369.95562744141,0.679304315,1740133.04479768,1373857.44157658,1669786.26047978,NA,1571787.80491804
1369.96630859375,0.69879467,NA,NA,NA,1343132.24626552,NA
1370.99780273438,0.69906418,4464843.41978148,4787714.30397519,4478597.16805335,5048581.83669445,4870999.62018753
1371.00692749023,0.567687705,155514.956868673,NA,140985.50579957,NA,NA
1371.32104492188,0.75596674,913528.336117667,NA,NA,NA,NA
1371.64587402344,0.71656591,3100281.46114264,2914495.00622486,2952957.76146354,3056283.62473432,3080893.88560654
1371.98583984375,0.71438401,8138081.3912121,8474698.81127268,7869034.96471463,8472603.46311012,8700592.54931615
1372.31390380859,0.71656591,6913737.03785306,6644503.12515071,7151521.98396239,7205948.20238994,7011454.0394726
1372.4760131836,0.662707925,NA,2853118.36691888,2766524.34653554,2817750.76103994,2815994.90481378
1372.48828125,0.66185893,3032575.05585454,NA,NA,NA,NA
1372.64147949219,0.71644656,7426954.62487898,7672960.97622187,7798269.10248705,8136784.39907265,7576263.70616601
1372.98107910156,0.68580691,8235920.88902153,8959108.79174754,8733990.62546886,9239419.9833276,9141399.49193813
1373.30877685547,0.68593286,5451888.44051697,5365548.70389043,5134490.67638251,5259824.52038927,5541845.00177532
1373.48327636719,0.66173258,1524562.03598184,NA,1422414.45873463,1482952.24016064,NA
1373.48626708984,0.66622938,NA,1485952.07685042,NA,NA,NA
1373.63793945312,0.68556846,4331551.29498917,4354446.5553778,4287864.08105918,4272093.76097677,3977201.62712086
1373.96649169922,0.71876109,4560241.55976076,4809546.7464652,4840218.68016378,4948996.8297844,5018947.41083273
1373.98254394531,1.4906726,NA,NA,3341213.30876871,NA,NA
1374.29321289062,0.71192589,2521604.30749757,2342076.56642501,2433791.86166025,2460946.57305217,2670860.31231312
1374.47058105469,0.69660611,NA,NA,NA,528396.746127897,NA
1374.62072753906,0.684835325,1615553.80123661,1812399.82033527,1499557.62275855,NA,1991787.266494
1374.63513183594,0.68128626,NA,NA,NA,1980247.41846752,NA
1374.96264648438,0.68128626,2304517.20956004,2749513.30092518,2190249.77785509,2150433.08447185,2446713.64919089
1374.99475097656,1.4425246,NA,NA,3105684.49069774,NA,NA
1375.96313476562,0.68556846,NA,NA,NA,NA,1364059.21143548
1376.00680541993,1.51791565,NA,4599300.74461237,13534175.5524341,6047669.05934344,6762138.71931563
1376.32247924805,0.727449135,NA,1958344.42475395,1702081.07425683,NA,NA
1376.64990234375,0.72532671,3323425.60870109,NA,3444899.73487049,NA,3676261.74421357
1376.97943115234,0.72520073,5690286.02853844,6269821.07564605,3893355.65034099,6485403.0562886,6403102.06631701
1377.00842285156,1.5145186,NA,2996421.10067429,3296120.78412084,3497215.62473663,4413748.77761232
1377.30981445312,0.69686902,7652809.44301874,7519902.00645145,NA,7457395.42793459,NA
1377.32122802735,0.72508152,NA,NA,7100105.29800234,NA,7442794.6565048
1377.64953613281,0.69468707,6970513.6320743,7172066.09167393,6787440.65380698,7103392.5044763,6800837.47180753
1377.98046875,0.69456109,7494911.92546019,8126760.26721328,7975420.38817862,7827324.24100517,8051384.80563505
1378.01104736328,1.5169356,NA,NA,6392182.14811405,NA,NA
1378.30944824219,0.69249856,4971042.20843796,4723522.18048589,4831223.49088345,4768639.2373478,4646357.44575501
1378.63854980469,0.69249193,3657498.0704568,3485550.60532505,3674051.75001539,3818294.86383666,3759275.19597474
1378.9697265625,0.69249856,4383168.0848915,NA,NA,NA,NA
1378.99893188477,0.7097617,NA,4795897.24214686,4789486.16242231,4590609.63748839,4712814.58398709
1379.01281738281,1.5300668,NA,NA,1909107.15633365,NA,NA
1379.29809570312,0.69674968,2322636.68749247,2331426.59103707,2326188.41477304,2188564.51718359,1919800.96702237
1379.490234375,0.67267564,3524173.03314988,3258359.50413759,3395418.59055044,3404416.37170087,3483315.76566173
1379.62768554688,0.69231632,1722356.3702612,NA,1562339.94361482,1388116.44545889,1265196.24353299
1379.9853515625,0.67267564,3164143.41224865,3457164.08601892,3202381.17756567,3229554.35299184,3096869.56777337
1380.48461914062,0.6726194,1912596.91486229,1912516.35239521,NA,1773983.08666848,1807002.25667178
1380.49401855469,0.67048716,NA,NA,1850370.71190684,NA,NA
1380.97863769531,0.73599996,1842482.7837166,2232288.82038408,2407012.03099699,1983411.64447207,2266719.31660827
1381.47302246094,0.66377787,589377.93131795,NA,583342.506881766,639345.896448363,NA
1381.65405273438,0.73614353,4881834.86424905,4727943.29867535,4795782.54371774,4754642.89092237,4875479.71157913
1381.98461914062,0.70125274,7622397.91630423,7267311.35057257,7267213.61259419,7427181.96845429,7233954.34792822
1382.31579589844,0.70526534,7207796.5604023,6874167.57339537,7316994.6651433,6783107.96115984,7465554.78891348
1382.64678955078,0.70344122,6784290.58842301,6423411.42289197,6457653.101107,6742646.28537558,6753701.54383663
1382.97802734375,0.70550387,5255115.30721128,5530761.47137628,5370708.2484965,5080506.90625246,5725428.52923167
1383.30981445312,0.70550387,3481656.68982356,3975076.07180944,4149593.40388946,3854971.82487116,4053550.59518372
1383.63977050781,0.70343461,3271761.26899382,3070998.73893595,2813205.89584584,3437048.53227299,3063684.29479429
1383.97125244141,0.70124612,2937165.08413569,3022355.94953062,2423885.84348214,2838699.73753199,2591507.54335787
1384.30310058594,0.70107051,1683957.2884192,NA,1697162.52840595,1785217.00977646,2013501.24855626
1384.51416015625,0.77092241,NA,NA,NA,NA,1619037.02128595
1384.63415527344,0.70088826,NA,NA,NA,NA,1251512.6936688
1385.01220703125,0.72301223,3474889.81355303,3466234.6709273,3379977.693577,3570303.99378364,3268208.3024846
1386.00634765625,0.72082364,5473513.17795476,5501876.14869144,5358384.15172246,5269099.18938515,5384619.05405183
1386.32397460938,0.71438401,3597832.56671432,3627381.38519888,3307547.88195371,3283208.68853744,3472981.90101945
1386.49072265625,0.68361843,3838626.30558981,NA,3632215.99589168,3749693.78371406,NA
1386.50341796875,0.68119137,NA,NA,NA,NA,3617581.65354947
1386.65661621094,0.71183104,5217737.84664267,5033012.28316417,5153643.91583357,5292021.11014875,5363189.1841585
1386.98937988281,0.71219541,9037298.62451748,9486337.82004959,9441946.46002185,9371677.61788077,9703226.12825128
1387.32263183594,0.71183104,6827582.97209285,6395677.89701866,6884092.98793528,6806849.7377869,6709257.55744128
1387.48901367188,0.68556846,2274859.89795377,2490143.97202468,NA,NA,2372239.70896471
1387.49655151368,0.683546635,NA,NA,2235956.06624006,2179246.97291045,NA
1387.654296875,0.71000031,5272683.3577913,5758908.38114042,5835909.69477248,5668729.48904115,5600637.53266375
1387.98669433594,0.68799551,6094402.72712961,6263151.00708854,6071955.73186754,6257387.43679017,5885708.85827203
1388.30905151368,0.698997835,3631415.63773989,3160118.50203686,3408036.07847066,3244298.61874317,NA
1388.31799316406,0.67900279,NA,NA,NA,NA,3103549.32575424
1388.47570800781,0.68593286,1063721.91499126,NA,NA,NA,NA
1388.48663330078,0.6671447,NA,904850.171427834,916179.779488389,1012008.00463317,995368.626301342
1388.640625,0.71192589,2236850.39943555,2278151.37809893,2743662.0884312,2550682.362202,2846357.17466995
1388.97375488281,0.68374441,3584894.39040348,4080678.61839308,4039798.72396386,4080416.85924987,3935544.59780318
1389.3037109375,0.71437738,NA,1568959.22536731,NA,NA,NA
1389.95983886719,0.71192589,NA,NA,NA,1450670.72863583,NA
1389.97430419922,0.683681345,1514542.94188445,1395238.69099247,1415683.18274921,NA,1789120.26309897
1390.99475097656,0.72532048,3077720.62867228,2733044.69685468,2802624.96885197,3375309.75921128,3006457.56948989
1391.32604980469,0.72286867,3804535.80422891,NA,NA,3856430.44782257,3953612.9573466
1391.52392578125,0.79098348,2326608.6694097,NA,NA,NA,NA
1391.66040039062,0.72313819,5998662.935022,5834046.02016639,6009564.8604338,5555513.95522532,6109777.4587826
1391.99487304688,0.72520073,7913419.66704499,7863288.03445864,7700369.47487472,8475821.28197857,8085407.9756971
1392.31652832031,0.69237259,5874511.21192422,5591892.49746891,6173169.69289488,5799737.76178963,5704497.98352751
1392.64904785156,0.69237259,4633578.8196568,4491223.04354077,4637531.4265737,4861910.7091256,4610302.58920989
1392.98620605469,0.69237259,NA,NA,4853074.06927081,NA,NA
1392.998046875,0.691266175,7190712.35729687,6924310.53681365,NA,6814145.42272333,6946484.92372689
1393.31939697266,0.69249856,2788636.99571707,2799459.08004504,2582440.76686037,2623032.29171707,2909156.6420173
1393.50054931641,0.69222903,NA,NA,NA,4125773.1300779,NA
1393.64031982422,0.694620805,NA,2148299.2120866,2239428.24207808,2016088.33944962,1976735.67358735
1393.65270996094,0.72751527,2022503.64558657,NA,NA,NA,NA
1393.99649047852,0.69231631,4571672.98011689,4055826.84292407,NA,4258567.97945956,3983463.76188807
1393.99951171875,0.69674968,NA,NA,4106603.816933,NA,NA
1394.30993652344,0.68908096,1209187.38497916,NA,NA,1111854.71790893,NA
1394.49255371093,0.6758865,2562821.20125785,NA,2628097.42497734,2882253.99199076,3232213.60209444
1394.50573730469,0.69249193,NA,2836799.03802748,NA,NA,NA
1394.99465942382,0.660761325,2018291.07180584,2173392.25459122,NA,NA,NA
1395.49432373047,0.66158941,1216209.50234013,1356041.87930154,1326235.267543,1336455.98276084,1294690.70507424
1395.65679931641,0.733895565,NA,1426871.95455303,NA,NA,1474190.31913264
1395.99118041993,0.733898665,3468076.1820148,NA,3889362.70700662,410412.986334485,3215842.67827074
1396.32739257812,0.73407467,4554654.15917038,4769123.19997295,4979379.50250344,4649529.53713591,4761526.32777809
1396.48193359375,0.60678041,NA,NA,NA,NA,213319.618520275
1396.66192626953,0.70124612,5821276.70132478,6186640.76854692,5844566.52784161,6326549.61442389,5789001.43264352
1396.98681640625,0.69906418,6740916.0757509,NA,6719193.65962268,NA,6717705.37154303
1396.99584960937,0.698926115,NA,6685597.13480695,NA,6585854.85684268,NA
1397.32043457031,0.70124612,5197542.49852779,4893479.18271441,5112366.94181698,5051451.55210075,5038739.44808986
1397.65698242188,0.69905752,4295276.05678627,3985941.60283084,4031732.77961726,4314745.21927377,4460203.51733753
1397.98141479493,0.701117975,3198859.64099664,NA,3259696.36567881,3486904.65706881,3171751.48654551
1397.99084472656,0.69905752,NA,3173125.72026909,NA,NA,NA
1398.31640625,0.70112678,2500517.21216307,2512066.79450657,2580915.29998007,2376073.20929198,2412690.03446129
1398.64013671875,0.70343461,NA,1900649.6522335,1718891.41046942,1781904.23316065,NA
1398.64929199219,0.69906418,1779126.40055526,NA,NA,NA,NA
1398.97473144531,0.70343461,1224341.78074081,1559411.45926993,NA,NA,1534887.06826587
1399.02581787109,0.74721254,1705736.19935801,1826660.46489397,1630045.67115472,1544711.62133089,1814446.90206159
1400.01843261719,0.71000031,NA,3453219.66026933,3410191.71119883,NA,3498380.7998901
1400.0263671875,0.726286225,3752852.1759336,NA,NA,3631996.22574511,NA
1400.32885742188,0.73590499,NA,NA,NA,NA,675605.440919168
1400.50805664062,0.70562323,NA,3757054.054285,NA,NA,NA
1400.66357421875,0.74037702,NA,NA,NA,1606572.88255556,NA
1401.00219726562,0.71000031,7414726.18964057,7331098.83766743,7469586.57158671,7598967.38925567,7461968.94330622
1401.326171875,0.71000031,5078971.28648566,5084484.5209886,5226746.9264047,5300250.41466196,5295134.6800976
1401.50561523438,0.66842451,2964892.53184794,3109564.33448479,2965435.31745899,3210962.0208057,3053329.88616615
1401.66247558594,0.71000696,5687062.78773495,5674748.01917499,5720202.42752456,5716316.05498416,6283935.77229
1401.98937988281,1.772653,NA,NA,NA,NA,619865.992864593
1402.00024414062,0.70964242,7948934.24186662,8400098.92894351,7989779.82297153,8445883.25606091,8939043.50537757
1402.32580566406,0.71000696,4481093.17037794,4572909.80941612,4532064.39891291,4703035.59200922,4614551.45963237
1402.49600219727,0.671644385,1685081.20047638,NA,1580506.61764854,NA,NA
1402.50537109375,0.66587149,NA,NA,NA,NA,1533363.70910084
1402.66259765625,0.71000696,3342038.23752783,3265559.43559505,3660949.62966109,3487453.16887254,3611435.44187123
1402.98794555664,0.71096311,639879.537945611,4414195.85196345,4273792.47236345,4213269.86288962,4762483.99217326
1403.31219482422,0.71195023,NA,1764972.42834954,1991718.9958355,2193489.9195964,1850977.25685923
1403.32458496094,0.70562984,1930806.2208311,NA,NA,NA,NA
1403.48382568359,0.63777822,NA,277576.6596759,NA,NA,NA
1403.49475097657,0.667013115,NA,NA,NA,452356.214662447,475869.675746366
1403.64923095703,0.70866745,NA,1432172.17992611,1512593.27938046,1430842.99945634,1452562.97227964
1403.98840332031,0.70550387,1964183.10899737,2016737.76182715,1998822.32164336,2064440.96938499,2218935.1486488
1404.96557617188,0.62866586,NA,NA,NA,NA,201573.811275716
1405.65759277344,0.71630302,NA,NA,NA,2708729.26136469,NA
1405.67114257812,0.72197762,2410628.05034198,2778679.08020844,2754666.70715778,NA,2471543.59741525
1405.99780273438,0.72082364,4012974.56449703,4854777.57740361,4680537.01614872,4686153.46251425,4675268.5096036
1406.33563232422,0.72094301,5343988.338235,5439055.79027152,5259611.83523474,5146352.28820538,5534961.21835702
1406.66198730469,0.71839659,5484852.86443582,5530610.60861914,5580749.18234112,5531775.45477085,5237276.00529283
1407.00500488281,0.71657251,6101976.96139558,233158.223152423,6726281.10905719,6885037.42869172,6612157.14783112
1407.01248168945,0.8186937,NA,7313186.09846418,286748.783267659,NA,NA
1407.32672119141,0.68799551,3782664.48146634,3898435.70540582,3719023.4795921,3546294.57901338,3742008.23749555
1407.65399169922,0.703255735,NA,2448701.46268895,NA,NA,2944995.35546807
1407.66607666016,0.69222903,2718610.91955151,NA,2641884.74664364,2225273.22017128,NA
1408.00799560547,0.71875449,5514701.22104961,5058837.62858537,5082008.98273294,5251188.7620777,5560158.61202854
1408.32067871094,0.71876109,1521400.80220545,1731868.82776253,NA,1586642.0383739,NA
1408.50280761719,0.67936071,3428486.22951883,3551974.13889206,3398253.53497391,3487710.19695186,3340740.32110106
1409.00341796875,0.67916954,3084067.98382449,NA,3364587.56295751,3398175.25998489,3320662.17758234
1409.00933837891,0.68154919,NA,3183507.82482279,NA,NA,NA
1409.5068359375,0.67936071,2133557.10923178,2375239.79439847,2496041.77777141,2234184.84656406,1862498.59405916
1410.00268554688,0.67936071,1337504.32024289,1350904.2926721,NA,1206191.27597613,NA
1410.33898925782,0.728411785,NA,1930333.84155632,1716414.43970972,1687426.97416653,1775261.70900698
1410.49337768555,0.682587105,858290.748443465,NA,889671.031352318,NA,NA
1410.50537109375,0.67900279,NA,810484.189093573,NA,874656.426419105,741704.596430075
1410.6669921875,0.73176641,NA,NA,2933931.81843102,NA,NA
1410.6781616211,0.730615835,3002217.25887256,NA,NA,NA,3000913.29328439
1411.005859375,0.72957779,5413593.83439042,5404413.03183613,5151846.98922739,5594450.49125612,5650445.5336632
1411.33380126953,0.72724576,5331132.29488294,5161027.00282303,5367414.36959067,5011767.11686136,5303741.95848036
1411.65985107422,0.702343675,4580515.5366097,4733700.91794784,NA,NA,NA
1411.67138671875,0.69651117,NA,NA,5206723.82294099,4899070.39224878,4427385.96866152
1411.99035644531,0.89674754,NA,NA,412991.434190813,NA,NA
1412.00018310547,0.69893818,4667229.90938073,4123253.36996239,4452384.44568899,4472129.52993517,4630762.73717583
1412.32775878906,0.69686902,3301260.50589544,3137247.54022206,2907206.72253404,3315941.53111067,3189617.96031418
1412.65643310547,0.710903425,NA,NA,2496755.03063326,2291625.78208278,NA
1412.66760253906,0.69686902,2520168.34657895,2065890.76005771,NA,NA,2399705.03834439
1412.98327636719,0.69687564,1958250.13233037,NA,NA,1953154.55755602,2088006.17064728
1412.99682617188,0.6989979,NA,2099973.58723867,1989849.50201754,NA,NA
1413.0443725586,0.78095273,1250423.99216549,NA,NA,NA,1152973.69320707
1413.31042480469,0.69869976,NA,NA,NA,NA,1303902.34047765
1413.32446289062,0.72505721,NA,NA,NA,1318660.32635393,NA
1414.03344726562,0.72943424,NA,2750472.83524804,2698439.88069717,2849356.38256801,NA
1414.041015625,0.77967659,NA,NA,NA,NA,2677646.25844881
1415.02429199219,0.73152789,4737442.82459034,4816732.34480583,4941183.16950676,5079297.13820581,4467435.19014736
1415.34149169922,0.73408086,1927528.12957866,NA,NA,NA,NA
1415.51000976562,0.69237259,NA,3537662.73131995,3765485.4675569,3608897.24170574,NA
1415.52392578125,0.69249856,3419637.66296847,NA,NA,NA,NA
1415.68170166016,0.73626948,3622139.66961733,3631947.39526212,3292523.34596577,3637232.83788408,3361858.19236231
1416.01123046875,0.70988098,7771427.78308715,7679277.88487592,7302602.44932327,7520136.83321046,7721446.87288914
1416.33984375,0.70781171,4663953.2423223,4786012.4274108,4511204.87361723,5230778.76238944,4940699.83309055
1416.5107421875,0.68785196,2734006.04845369,2803840.25307314,2563437.55756747,2602490.53159941,2558308.4602873
1416.66876220703,0.70562984,4404603.27610941,4383772.26018149,4559783.50473343,4452396.34249134,4425579.07292351
1417.00219726562,0.70988098,NA,NA,5748208.86525132,NA,NA
1417.00939941407,0.705626535,5787114.04633238,5872838.7361599,NA,5833138.9848559,5474017.32768867
1417.33044433594,0.70526534,2668828.88319773,2647852.58930599,2621329.43362516,2739903.09540827,2700000.09189893
1417.51254272461,0.658393855,1065513.45318721,1083297.24850667,NA,1175293.1466335,1090672.24537206
1417.6572265625,0.70757316,NA,2115832.2548364,1915710.93020482,2189981.78454074,2098252.22900522
1417.66772460938,0.70562984,1979195.12372138,NA,NA,NA,NA
1417.99035644531,0.70526534,NA,NA,NA,NA,2658453.26873362
1417.99899291992,0.709809205,2768593.60883516,2901890.93531598,2911482.59267587,2261160.45378396,NA
1418.50207519531,0.62683554,NA,198210.245055288,NA,NA,NA
1418.98950195312,0.69906418,1200059.24971583,1242891.25288175,1218675.92385481,1147834.33965008,1045770.81109245
1420.01599121094,0.75365191,NA,NA,1994279.3564565,NA,NA
1420.34436035156,0.75132014,NA,2796264.49837136,2723903.5746574,2642595.54293913,NA
1420.35485839844,0.75140734,2517704.19270715,NA,NA,NA,2516431.72544265
1420.54479980469,0.7951752,NA,1995976.72995485,NA,NA,1914651.13418868
1420.671875,0.71656591,3876182.4114916,3986055.13218465,4140729.13352994,3953506.30567155,4186699.33045111
1421.00305175781,0.71425804,5221474.77504772,NA,4755153.58759276,NA,4620371.85114347
1421.01629638672,0.7142459,NA,6108949.80086078,NA,5825526.90151837,NA
1421.03399658203,0.7491556,NA,NA,2705731.69941665,NA,2887369.91477594
1421.34692382812,0.71438401,4552143.46403963,4592620.31613051,4931057.29652632,4600628.52521643,4455621.99389697
1421.67736816406,0.71438401,3564547.6876612,3921983.26119202,3718075.54174333,3728053.82978467,3872799.51137989
1422.01037597656,0.71644656,NA,NA,4810782.87985339,NA,NA
1422.02435302735,0.70544759,5847999.57177832,5843542.01438547,NA,5524378.85763173,6138272.83626041
1422.32678222656,0.71183104,NA,NA,NA,NA,1996425.14312912
1422.33856201172,0.71650957,1753378.8851372,2376119.1075197,2382332.61948435,2360078.41479035,NA
1422.65747070312,0.71438401,1704522.75919909,NA,NA,NA,NA
1422.67065429688,0.71183104,NA,1619704.68580305,NA,1589400.84028414,1616688.52672526
1423.02801513672,0.70088826,NA,3603084.06160494,NA,3888666.82795732,3600957.70870723
1423.51879882812,0.66610963,3103985.30042106,2857263.1304151,2980288.87728907,2951445.27119618,3017734.34822877
1423.96087646484,1.7664701,NA,877191.986802893,905932.727351247,872684.379559429,NA
1423.97021484375,1.7643016,1039742.84835157,NA,NA,NA,NA
1424.01062011719,0.66841789,2339314.73139176,2770038.4973402,2282111.98239428,2329468.76738108,2783363.66869
1424.51428222656,0.67060648,1718508.33789462,1792720.95851597,1341277.58954241,1588519.41003491,1635846.37349909
1425.00732421875,0.72068009,554403.510843197,2959421.27245809,537999.991297039,555530.888876742,547276.151818292
1425.34155273438,0.72532671,3218352.87745033,NA,2867715.91125466,2810626.31268871,NA
1425.35424804688,0.726235645,NA,2967786.36150572,NA,NA,3010193.31283461
1425.49743652344,0.66587149,472297.325419973,NA,508416.895638025,NA,521935.005726909
1425.68518066406,0.72715081,4162649.956316,4167198.63652206,4499930.73933716,3912746.54410445,4198106.87729374
1425.97735595703,1.82100285,1386994.92964945,NA,NA,NA,1169982.80943457
1426.01831054688,0.72532048,5184736.94602413,4916393.34549895,4827328.55667931,5136794.62674655,4814733.43794676
1426.33679199218,0.69345805,3750353.16219354,4352167.52729218,NA,4247372.34138848,3711842.1920464
1426.35083007812,0.73176641,NA,NA,4008597.41710273,NA,NA
1426.67126464844,0.69237259,NA,NA,2825491.3950775,NA,NA
1426.68328857422,0.694683765,3058238.46276581,3079885.73659282,NA,3116366.91498984,3254896.82995345
1427.00213623047,0.696630425,NA,2390407.73113559,2550743.5614767,2482605.77550141,2488082.19426085
1427.01306152344,0.69249856,2300199.53680961,NA,NA,NA,NA
1427.33325195312,0.72282119,NA,1708755.77816351,1988166.79456736,1910557.75068047,1554195.90251601
1427.34167480469,0.69687564,1638252.27155763,NA,NA,NA,NA
1427.66467285156,0.72969754,NA,1279316.99605689,NA,NA,NA
1427.98864746094,1.7706661,1502076.26824046,NA,NA,NA,1095509.79757664
1428.00036621094,1.7733049,NA,1333992.89891138,NA,NA,NA
1429.00323486328,1.7739486,794700.523271202,NA,NA,NA,755564.105681393
1429.03698730469,0.71437738,NA,3854562.33604237,NA,NA,NA
1429.04614257812,0.70964242,227926.142227949,NA,262379.165135413,240584.691289422,3739714.12958169
1429.53820800781,0.71438401,3319971.86531506,NA,NA,NA,NA
1430.01751708984,1.8124295,2719024.46121938,2464194.13950155,2421749.76392826,2089201.62956452,2376094.03911309
1430.02960205078,0.71219541,6024150.30319773,5705893.34515687,5801656.81131248,5898605.09229519,6146245.43573771
1430.05200195312,0.58525254,NA,166593.571575741,NA,NA,NA
1430.35046386719,0.73395491,3436323.88710521,3313758.25437,3076819.5536489,3438623.16193758,3255349.14862643
1430.52282714844,0.67924132,3429293.70637536,3476991.3513596,3021981.36274813,3412089.84390089,3333398.18064104
1430.68371582031,0.73395491,4314873.68061872,4068136.14683565,3880891.64860574,4107196.21810798,4254613.35624401
1431.01708984375,0.70526534,6694206.90906711,6508503.2489434,6797829.89344087,6592223.75030896,6752132.82777456
1431.01940917969,1.8146382,2367177.69547276,2125006.07969512,1952362.25700708,2204452.7623074,1934018.82806367
1431.35131835938,0.70331526,3573059.93330696,3443173.61909572,3072478.10380314,3427532.21082088,3465310.50409734
1431.51379394531,0.67924132,NA,NA,1793750.13738314,NA,NA
1431.52282714844,0.67717206,2005466.83073551,2003370.69661734,NA,NA,2150824.36280716
1431.52465820312,0.66815497,NA,NA,NA,2030076.45356472,NA
1431.67163085938,0.70317169,NA,NA,NA,2710755.83783343,NA
1431.68548583984,0.70556355,2328959.96770515,2481194.63685028,2640190.10881669,NA,2218790.96467658
1432.00848388672,0.70762065,NA,3343322.78990866,3713353.18378328,3435840.01565398,3681652.63197108
1432.01684570312,0.67936731,3412917.78346755,NA,NA,NA,NA
1432.02355957031,1.8656603,2083869.46817977,1564098.17137294,1632229.89735155,1461105.76386731,1810766.52269442
1432.34069824219,0.70757314,NA,1568192.68668968,1473668.04339885,1504919.92205719,1605388.22861352
1432.50122070312,0.67717867,800961.73079567,NA,NA,NA,NA
1432.51412963868,0.67139034,NA,706047.154820497,682126.659715792,823370.326028184,558151.110237005
1432.65991210938,0.70307684,NA,NA,NA,NA,1130908.2994567
1432.67358398438,0.69879467,NA,NA,NA,1202043.60051626,NA
1433.00854492188,0.70781171,2292049.17478635,2275570.48853715,2145323.61271263,2152712.27704803,2303627.98252619
1434.68835449219,0.74256554,NA,NA,NA,1437364.34133937,NA
1435.02355957031,0.74927479,3311566.79632291,3468781.55641592,3198575.7577557,3463768.70754574,3273953.86343795
1435.34588623047,0.70877455,NA,3910881.66213371,NA,3590027.48475115,NA
1435.35815429688,0.71438401,3663852.54913087,NA,3544055.82266932,NA,3367306.05618286
1435.67962646485,0.71096642,3382136.33587914,4130156.76584275,NA,3589676.37554387,3535287.7160193
1435.69152832031,0.71644656,NA,NA,3783291.17297008,NA,NA
1436.01837158203,0.71656921,5021893.34073985,5444436.8690804,NA,NA,NA
1436.02526855469,0.71401951,NA,NA,4872810.48949007,5656060.01066879,5348258.34341015
1436.35107421875,0.71183104,2890617.5909642,3013290.53583108,2592106.00159771,2840729.78125015,2739907.38177366
1436.68566894531,0.70973743,1732177.14158142,2195073.88495421,2209465.48852521,2168367.41061521,2164148.77690995
1437.02685546875,0.72277371,4955169.102548,4867467.03104888,4759809.25855166,4973066.24469807,4587712.54072772
1437.53369140625,0.69004042,3407887.67553233,3436914.41251943,3442695.5261764,3471111.78545453,3515332.67112292
1438.02307128906,0.68374441,3475352.14741868,NA,NA,NA,NA
1438.03186035156,0.686781985,NA,3693196.86596963,3168657.91354846,3441727.83378957,3384313.44859481
1438.51580810547,0.65310474,2459788.41035365,NA,NA,NA,NA
1438.52667236328,0.68780446,NA,2614238.29374775,2713292.01329939,2361871.66042334,2531724.95470762
1439.01275634766,0.65492842,NA,NA,NA,NA,1624662.90382521
1439.02685546875,0.69249193,1625320.26485776,1658165.86974517,NA,1810586.1594391,NA
1439.51159667969,0.65283521,NA,1080067.77832896,401870.971209868,1125840.88360117,NA
1439.52453613282,0.67043085,1004058.13156653,NA,NA,NA,1045137.41852871
