"mz","rt","peaktable_1_cd50ccb78452ec991ae0713c06eaa2e2 intensity","peaktable_2_1ce76f90ceb7b6eb61e97d80bf2b2758 intensity","peaktable_3_97941a35a927156f25f13ad8bbe6abfe intensity","peaktable_4_bc2c8b6bf21ec6153e480103a3c1b008 intensity","peaktable_5_b6fd2837c88205e51932742f87fa108c intensity"
1300.43505859375,0.65969709,1257519.45433578,1299960.18935378,1378558.63197678,1302893.67614077,1408108.99180895
1300.587890625,0.66840834,7266880.94842016,6949447.22884556,7499527.17523648,6996332.05074183,7570899.98575486
1300.92108154297,0.66968237,7600534.00627684,7575974.18239324,7686908.99887009,8109601.24619721,8039953.07086392
1300.94262695312,1.5244031,NA,1870240.63814053,2431192.88275627,NA,NA
1301.24890136719,0.69788344,4855851.17205811,4585556.12725379,4583769.14637353,4176635.09038392,4289840.32342663
1301.57873535156,0.69685974,3749905.11999731,3659581.35326594,3711217.90766797,3618318.46963692,3524006.59661873
1301.84106445312,0.97413327,NA,3175329.44642409,1734254.98019633,2178215.96906636,1658632.24868306
1301.9140625,0.6694324,4221874.72916137,3843035.3564323,4134839.10059619,3853308.12413685,3867764.28909695
1301.95223999023,1.6554759,NA,2508529.06685981,2213743.19476096,2675467.56313173,2224431.34339707
1302.23986816406,0.67046936,1840759.52095973,2048033.69679914,1826919.83483846,1680787.62912431,1932357.66851396
1302.57421875,0.671233765,NA,1393777.01360442,NA,1393419.763349,NA
1302.84506225586,0.973138215,NA,2652373.0043741,1545783.37229476,1704377.51788717,1338080.51681748
1302.89270019531,0.70548648,NA,NA,NA,NA,1377967.64938666
1302.90264892578,0.697496765,1715196.41203454,1384738.91557879,1326837.26069734,1536144.99974401,NA
1303.59704589844,0.70999104,3892591.72765775,3402106.65410071,NA,3483461.2427553,NA
1303.84875488281,0.97211553,NA,1040304.0187563,NA,NA,NA
1303.90914916993,1.29162645,NA,NA,4446020.13541893,5004312.45414581,NA
1303.93231201172,0.70953375,6660415.50926206,6064535.47620049,6052804.61109342,6188892.12463513,NA
1304.26550292969,0.70907646,9689946.46621716,9631663.85518893,9553380.78369501,9303781.20012575,8929647.75559632
1304.46325683594,0.76037086,3760097.89588168,NA,NA,NA,NA
1304.59521484375,0.67843628,11522304.2487815,10970234.2778686,11212129.7904379,11481155.8400517,11449310.7939091
1304.91259765625,1.2950431,844216.436143099,6918941.09019591,4574240.44960134,5141992.74497189,4591408.86965817
1304.92736816406,0.67720548,12161002.7644666,12279513.6463757,12171948.6404289,12478612.1693767,12076719.7855108
1305.25994873047,0.67843628,8462102.84134707,8587046.99661543,8465409.27519731,8006942.609581,8163444.7161068
1305.59020996094,0.67703534,6824773.23425401,6629262.26020655,6344054.66998761,6465907.7453292,6563561.92892289
1305.92443847656,1.3321987,6487382.37050087,160693396.025612,6459986.35431519,112771116.53191,110024958.277148
1305.92895507812,0.67484644,NA,6786158.89739221,NA,6365072.97827493,7032197.48373385
1306.25012207031,0.67624756,4224640.0727203,4134956.2905962,4309799.64823125,4074648.32722858,4111003.31150654
1306.44140625,0.67063986,3476166.89223641,3594565.88696054,3708771.49958878,3630004.63667205,3743633.27843937
1306.5791015625,0.67716293,3030170.88811759,3390965.78606111,3510898.20259828,3094421.30899318,3329219.11459212
1306.92065429688,0.67059682,NA,2981851.92626184,NA,NA,NA
1306.92761230469,1.3319801,3383428.24288673,143051392.430108,3248362.74029115,3749796.87495114,2850517.98367227
1307.24475097656,0.67843628,1779796.08274178,1393719.10018721,1586454.38149616,1927241.49337953,1361283.58647522
1307.44024658203,0.67059682,1537254.18799411,1554597.48467329,1626701.59812237,1666265.30598402,1806949.84000072
1307.57580566406,0.70882623,1245644.10072024,1302773.15080113,1284737.32357322,NA,NA
1307.93090820312,1.33222605,9184267.81061576,66275167.1277591,45698766.5697827,47221654.6056167,1606906.79969139
1308.27081298828,0.722082565,NA,NA,2112976.49071217,1897547.75233406,NA
1308.6028137207,0.7220494,3710305.57453454,3999016.07244659,NA,NA,NA
1308.93188476562,0.719257315,NA,8276395.66848528,8937606.5610642,NA,NA
1308.93420410156,1.3320622,2991150.32017733,21196243.5251319,14835110.8698927,8933336.55313748,8224686.97207928
1309.26440429688,0.68591708,10925219.719885,10364295.470488,10360590.7242591,10432243.9751443,10478038.892868
1309.59790039062,0.68694079,10985532.9195739,10673673.6538724,10653921.1166271,10907371.9075535,10026467.8564801
1309.92224121094,1.01436495,NA,1410827.58475866,1409841.40965069,NA,NA
1309.93133544922,0.686428935,9587810.31052978,9887434.46870583,10248839.9449152,1821828.53545862,9586436.23338322
1309.93701171875,1.3321987,NA,5586846.80183117,3693321.11447569,NA,3947899.92814158
1310.26354980469,0.68797773,7357213.33051331,7525552.93055478,7712744.92185085,7464149.29391116,7532072.97074048
1310.5927734375,0.68719043,5528944.46298241,5227767.54412726,5643247.44392535,5486464.29011782,5470735.77750734
1310.92102050781,0.686553755,4345034.89053789,4158237.72252786,4630656.77783068,1390527.15783047,4208847.02394729
1311.25177001953,0.6857895,3558208.00614738,3913246.68257372,3482211.85179364,3781917.93936824,3352089.89958216
1311.58386230469,0.68694079,2810695.41750846,2733427.17338712,3079144.80864997,2771171.94697399,2945441.70291678
1311.91680908203,0.68719043,1705094.62921156,1661887.79392117,1889868.61619882,1755928.50566981,1715456.79970396
1312.24011230469,0.67935137,NA,1463602.16480284,NA,NA,NA
1312.24719238281,0.687544515,1229525.00450933,NA,1354471.23916519,1248236.47461714,1391172.6001991
1312.57287597656,0.68154001,NA,971903.530840154,NA,NA,NA
1312.95617675781,0.72439582,5365676.73379117,5321875.26271361,5467543.51685246,5554810.47753408,5043401.38772862
1313.44897460938,0.67935137,NA,3814211.37889193,NA,NA,NA
1313.60241699219,0.69813316,6060899.23689817,6103556.99015496,6083944.5951815,5797833.7605392,5923917.84216032
1313.94146728516,0.69471382,11723282.4752924,11813849.2205492,11558906.0841788,11704346.6387122,11053096.6393921
1314.26940917969,0.69690241,10957207.3992702,10503454.0319065,10714835.1260426,10510329.7109887,10470155.6221313
1314.45141601562,0.68141244,2491907.86358049,2143172.74425056,2322893.38528033,2212124.2436899,2359418.54634294
1314.60339355469,0.69471382,10602977.3651238,10156351.0395393,10732250.9691218,10203050.355277,10811856.8678756
1314.93505859375,0.69594516,10457668.9142482,10065411.1397641,10104390.2567051,10135421.2053972,9490572.55042939
1315.26403808594,0.66724384,5782047.45467505,5973058.45223618,6613557.06769536,6292076.52013871,6479759.82387901
1315.42858886719,0.68377114,776213.455176053,NA,NA,NA,NA
1315.44049072266,0.649741875,NA,843841.736442951,NA,NA,830546.22974029
1315.59375,0.69685974,5311352.05405225,4719761.55790334,5239085.74060822,4922229.93998433,4495752.27581333
1315.92651367188,0.69467129,5111356.21703677,5103984.11178852,5535501.47185296,5359304.29010461,5454879.54394585
1315.93188476562,1.42555955,NA,1113557.93023702,825450.966831909,871877.716894735,678533.256419623
1316.25439453125,0.69375601,3479573.06707318,3436044.78610124,3082410.0171881,3117730.94033675,3266874.86493106
1316.58642578125,0.6787688,2236017.94256469,2097804.87905446,2188707.86792432,NA,2405894.06602042
1316.5888671875,0.69375601,NA,NA,NA,2146209.57396664,NA
1316.91888427734,0.69690241,2712182.39818505,2238013.71407992,2663484.06204605,2526725.42387937,2480126.9335037
1316.96508789062,1.6288956,NA,2907062.47530271,NA,NA,NA
1317.24389648438,0.69131786,NA,NA,1022500.91475083,NA,NA
1317.91284179688,0.69685974,NA,1418866.90290092,NA,1684778.88429132,1660999.98365376
1317.92248535156,0.69350639,NA,NA,1334982.15558201,NA,NA
1317.95132446289,0.740070095,1934550.72580265,NA,1333565.38491611,NA,NA
1317.96954345703,1.6280296,NA,2574516.40632084,NA,2094864.56850211,NA
1318.27252197266,0.70784509,4440801.91687327,4369839.22023943,4188889.57226585,4475573.04955359,4528245.97948472
1318.38244628906,1.7587828,NA,2140411.38050643,2052725.61329138,2362511.8253828,NA
1318.60693359375,0.70767498,NA,7368456.9017968,NA,7009115.38530749,6892113.91852341
1318.94146728515,0.707281205,11929142.5450443,288465.49927856,11139142.2326745,11511321.6909555,11662140.6943688
1318.94409179688,0.94140661,NA,NA,NA,280538.579218986,NA
1318.98004150391,1.65658525,NA,4162899.62716087,3704578.79443537,3603431.70786751,3685390.28690729
1319.27453613281,0.70444914,11166615.5238498,10496084.6018645,10629401.0679837,10975436.4271302,10102020.3873701
1319.3814086914,1.76267375,NA,2170332.44843831,NA,NA,2303062.63341773
1319.6025390625,0.67282839,9324962.87367135,9232807.70090562,9467987.9414254,9344325.45078125,9184823.43208387
1319.93762207031,0.67484644,8873160.94052239,9209111.02940327,9230178.0870873,9170588.63715533,9058478.22078521
1319.94055175781,1.3716686,NA,NA,NA,NA,2155128.39997833
1320.26593017578,0.67501696,5414945.94710908,5861238.76537603,5769718.77652405,5618339.59571723,5666967.90074427
1320.3821105957,1.7659566,NA,1723378.55584987,NA,NA,1717876.4642475
1320.59497070312,0.70346801,4340656.59244555,4490736.79815765,4283402.13663459,4151721.37402874,4366229.13940044
1320.92959594726,0.690251535,4731380.71982746,NA,NA,NA,4614629.59355805
1320.94482421875,1.364941,NA,NA,1985060.43491428,NA,NA
1320.96160888672,0.6936312,NA,NA,3432961.59698555,3375931.88587843,NA
1321.25549316406,0.67624756,2677914.29968382,2894084.36588575,2837043.42996111,2848068.81696393,2601868.13534328
1321.44689941407,0.65799911,2696074.42248296,2969420.87954344,2833806.42154212,NA,2975910.41916575
1321.4541015625,0.69156751,NA,NA,NA,2794051.62694241,NA
1321.58752441406,0.67716293,2110598.24191131,2074297.22149266,1993502.77914846,1853653.16907354,2056658.16672947
1321.92053222657,1.0187078,NA,1621063.92680446,1780934.3022542,1536206.57615698,1635575.72981641
1321.94958496094,0.65750861,2047191.35792572,NA,NA,NA,NA
1322.24658203125,0.70688743,NA,NA,NA,1226773.18320318,NA
1322.44732666016,0.657913835,NA,NA,1207603.67213382,NA,1294616.06104886
1322.92303466797,1.0167215,NA,8836168.50586825,NA,NA,NA
1322.92462158203,1.62739415,1231429.63540589,6948130.67401892,5573984.52694054,6156875.06648776,5461905.27523796
1322.93814086914,0.716492925,NA,3370972.47662142,3722480.88413162,3728578.53261986,3481658.46704627
1322.94348144531,0.71659929,3776000.52582281,NA,NA,NA,NA
1323.27868652343,0.71758722,5060554.6552639,4732105.39475083,NA,4518055.17511148,4623789.51289177
1323.61279296875,0.71655671,9377202.15295231,8695658.13224803,8146347.61603147,8421187.5232284,8380638.80060528
1323.92779541015,1.0188324,NA,4215256.82169687,NA,NA,2544230.97152794
1323.93487548828,1.6499669,1770770.21674936,11737580.5035343,2565596.03005564,3160574.65265398,9639828.82452789
1323.93969726562,0.68256369,10942442.3356119,10576635.6012704,11049037.5486509,11236678.0072761,10629515.9824063
1324.27355957031,0.68372849,9680148.91710528,10004435.3142863,10045718.7267024,9533032.00835848,10334923.3073749
1324.60662841797,0.68256369,8316062.67066587,8384328.97629945,8398232.79320729,8386973.33000232,7900363.47896049
1324.93762207031,0.68797773,6725951.30142532,1599333.48343851,865886.892246936,6761798.7493082,835344.176612885
1324.9389038086,1.6511141,NA,8172449.10854193,7441736.42082684,931511.988591954,7180116.87452702
1325.26861572266,0.68475216,4845038.05404143,4871419.08925088,4905010.64474879,4925668.14790521,4891712.9764762
1325.59692382812,0.68500203,4016804.73458398,4000004.1263446,4051443.00673847,4066348.32703749,3852457.39669327
1325.90197753906,0.75941294,NA,NA,NA,1384483.06970191,NA
1325.92895507812,0.68256369,3794779.65088893,3324049.50594926,3589538.6661497,3594905.68528611,3403499.60992379
1325.94329833985,1.65438145,NA,NA,2959386.81202181,NA,3197145.76806207
1326.25817871094,0.68372849,2455630.03893854,2619241.66259684,2303971.84366842,2476228.08666906,2441576.6325242
1326.47717285156,0.75503582,NA,NA,NA,1963831.82052076,NA
1326.59301757812,0.68475216,1429527.23324198,1519519.95846132,1807072.66622195,1877811.61893019,1440448.56622943
1326.91259765625,0.68377114,839298.778060917,NA,NA,NA,NA
1326.96862792969,0.70509292,3658573.33857179,NA,3679096.60013549,3595906.35307783,3677897.74383454
1326.98059082031,0.75376209,NA,3654967.94547009,NA,NA,NA
1327.95556640625,0.72535362,7558792.76928359,5815884.24117025,7037291.6612155,6580012.92783675,7603456.43036168
1328.28442382812,0.72633464,7201240.46161458,6894447.5713817,6473049.89665601,6991457.87000455,6564346.40138483
1328.4541015625,0.66840834,3694611.3064552,3174627.38752884,3550638.61341602,3613232.39924899,3511362.65481827
1328.61071777344,0.69131786,9836343.23067112,9130462.34635956,9355567.22240735,9661916.55124268,9398963.78181346
1328.94787597656,0.69350639,12275956.9691002,11959370.1283425,12785622.3847736,12479693.6402144,12174822.1755047
1329.27911376953,0.69248269,9246156.25522689,9178063.72234604,9432437.59760603,9250190.46589773,8805612.97197757
1329.45483398438,0.66626279,1775866.46351197,NA,1610511.67350772,1664216.37291325,NA
1329.60992431641,0.69235521,7169792.95446935,6870871.8016177,7531457.63727533,7365360.12621249,7186064.08296861
1329.94134521484,0.69033673,7142433.41853654,6164909.99913341,6592415.82616597,6722568.32053013,6491609.56929171
1330.26965332031,0.69350639,4323112.0595617,4268781.2599208,4397666.60622084,4353193.97182637,4384469.24662671
1330.5986328125,0.69248269,3387977.36248999,3359343.28736739,3725260.13154508,3405655.96079508,3335130.71706081
1330.93249511719,0.69594516,3578650.612383,3394134.47202409,3934287.26208092,3872782.41412162,3815716.75062695
1331.26379394531,0.69252534,2090260.14827985,2113625.45539803,1851831.8751754,2003017.95603922,1958996.14374421
1331.59405517578,0.6919216,1388066.48211807,1399428.8710574,1607769.32974182,1312513.56558781,NA
1331.92321777344,0.69594516,1684418.59456165,1751822.93060598,1352156.58373309,1628201.02592689,1351626.78840514
1332.28869628906,0.73629666,1122276.86309841,NA,NA,NA,NA
1332.62310791015,0.74177973,NA,NA,1737415.79974315,1734067.47137168,NA
1332.9487915039,0.702779215,5540243.54849213,5264416.55814096,5229547.74991077,NA,5346052.19037106
1332.95654296875,0.73971606,NA,NA,NA,6329012.49712728,NA
1333.28295898438,0.70032176,7983178.86536391,7577991.49900266,7973092.25832056,8034727.83169462,7905625.4649336
1333.61627197266,0.70226054,9102238.15680425,9645861.80334572,9310502.39927098,8959075.68623586,9127592.32549443
1333.95288085938,0.70346801,11854319.523796,1069021.76881575,725302.992345048,817747.922008339,611263.51616374
1334.279296875,0.67187071,8197799.02438624,7660547.76790415,8452144.55920458,7828483.46452667,7470845.70955269
1334.61053466797,0.67405904,5993325.61201332,5967165.8808448,6241278.14662585,5699344.58148482,6067095.92009217
1334.95178222656,0.67651666,7775645.85063159,7782093.22007866,7638602.52920233,7914768.83855387,828350.089237753
1334.95687866211,1.36174495,NA,1488449.2745399,NA,499310.22291342,NA
1335.27099609375,0.70342546,3994985.70304575,3740832.95473945,3959687.08340028,3984248.47472468,4108932.20594545
1335.46142578125,0.68141244,NA,NA,NA,NA,3721979.08767043
1335.60144042969,0.70251022,2681744.56290677,3132713.03566507,3135612.83675736,2815415.00462563,3028733.59201217
1335.95288085938,0.67599798,3391211.00469688,4186859.89750208,3368462.32770145,3858135.13852124,3900294.28594975
1335.96240234375,1.33430305,NA,NA,505368.370634152,664340.75249231,NA
1336.26226806641,0.672264485,1489591.01312372,NA,1517082.60242824,1468925.39141747,1406035.15583359
1336.45983886718,0.67767476,NA,2132912.24317717,1924900.05211445,2133853.75563197,2076774.77160528
1336.46325683594,0.67939408,2134764.48439053,NA,NA,NA,NA
1336.5947265625,0.67187071,NA,NA,NA,1030698.16412516,NA
1336.90539550781,1.4753702,NA,464414.58073854,NA,318445.817261107,306155.837273203
1336.95056152343,0.71655671,2085794.05589771,1288389.0324096,NA,NA,835616.733414923
1336.95874023438,0.74925738,NA,NA,NA,NA,1331821.93114399
1337.44799804688,0.68149748,800431.059168692,NA,NA,NA,811004.017439785
1337.62036132812,0.71222218,3548145.08583657,3545311.93145698,3619058.18423972,3943785.81751225,3326929.27000682
1337.89465332031,1.6332727,NA,4936844.20429611,NA,NA,NA
1337.91427612305,1.20725703,NA,3019951.44698895,1434629.43206405,1710467.42318248,1536836.50391552
1337.95422363281,0.71320334,6924464.63635075,5981833.23647793,6037914.9620495,6636364.20764478,6363248.10835593
1338.2880859375,0.71205204,9133272.61506137,8473091.46226359,8580796.55278602,8910072.71507892,8618090.77230521
1338.61975097656,0.68141244,10197717.9932157,9300527.28652474,9675209.90001195,9870109.13651304,9171969.08403971
1338.89794921875,1.629,NA,4539131.59980463,3452735.95874386,NA,NA
1338.91735839844,0.98072656,NA,2659803.44217735,NA,1583972.48888628,1255326.96044386
1338.9185180664,1.4380714,NA,4226538.16902515,2499796.61252662,2789430.14019365,2783021.3383867
1338.94995117188,0.67939408,10011016.9713492,9397614.25661268,9554692.72038194,9157250.6863752,9072016.07912624
1339.28247070312,0.67939408,7076502.64468692,7383555.03264195,7314440.49362313,6866967.105396,7164232.98422619
1339.6142578125,0.67935137,5594617.95014525,5290300.42363931,5552029.1872337,5303438.76827877,5876484.05463645
1339.92398071289,0.978475925,NA,1581527.8587094,672999.809877668,933672.779430362,767391.362556417
1339.93194580078,1.5135847,1838515.63704384,NA,8156075.03117495,8575851.33943169,7974442.12465763
1339.94140625,0.68154001,4644958.49834236,4003014.44348201,4466011.14186944,4420196.29450179,4500250.1269044
1340.27282714844,0.68141244,3431231.85712665,3504933.14197462,3433210.19960744,3710499.3195888,3501120.96478393
1340.60302734375,0.68256369,2729833.99092084,2597367.0613582,2574210.70498033,2482913.30512962,2536420.74006586
1340.93505859375,1.092613355,1438750.79506814,1817657.10325654,1964525.29470825,1750562.62194062,2073926.87692976
1340.98425292969,0.73187697,2122632.15857796,2005936.60933608,1881326.24284796,1956459.01469307,1912395.81374972
1341.26879882812,0.68256369,1381474.88309098,1338317.44790995,1602945.08645491,1289183.97839117,1367554.9012571
1341.90850830078,0.789768305,NA,NA,NA,994028.004804944,766532.527825201
1341.93951416015,1.51694505,NA,5626982.78409877,3499848.9568145,3881053.73593855,3631433.56708852
1341.98193359375,0.73183414,3750584.83378249,3780605.91538846,3683014.89307067,NA,4172831.01683119
1341.98498535156,0.73314997,NA,NA,NA,3737723.57460643,NA
1342.29217529297,0.721985935,2503424.10043188,2130416.37130028,NA,2381435.32915705,1992383.94395749
1342.46984863281,0.69033673,4139849.13662156,NA,NA,NA,NA
1342.6259765625,0.723655555,3771209.72148217,NA,3631274.37881116,NA,NA
1342.91442871093,0.798522285,NA,NA,NA,728045.131932187,645613.594950595
1342.94689941407,1.51803935,NA,2224100.61160767,1344994.79594372,1503582.33249262,1438206.9358707
1342.9609375,0.69156751,10098887.3181912,9544106.82791021,9592836.76855324,10328941.9785766,9808697.1783555
1343.28753662109,0.68814824,9064262.39811919,9003094.47779832,9453638.29650241,8984710.5838995,8774459.4723938
1343.46069335938,0.65411257,NA,NA,2504593.20921661,NA,NA
1343.4755859375,0.68814824,2370293.74400486,2735575.52123929,NA,NA,2669323.33452896
1343.48107910156,0.69156751,NA,NA,NA,2277163.54541874,NA
1343.62030029297,0.69016658,9042149.87045976,9340804.46619207,9398342.705899,9691019.31132001,8867693.09014578
1343.95596313477,0.688763585,10386438.7709281,10304184.6703767,9854845.02984819,430871.043636867,9736026.44369058
1344.05407714844,1.6665273,NA,1137378.59281556,NA,NA,NA
1344.2861328125,0.68814824,5952888.41748681,6308972.61446217,5931252.25219785,6216311.15037507,6157623.46903202
1344.45947265625,0.653746785,1066681.62172001,NA,1264431.48048775,1136223.29546891,1140451.98735413
1344.61596679688,0.69033673,4679457.5406874,4335048.43703004,4926461.75768027,5007162.99839232,4432181.75393307
1344.94873046875,0.68694079,6069129.94089444,5616403.938119,5767619.62693845,5664291.13000372,5569798.77600397
1345.27502441406,0.68937893,3101216.84266205,3127199.65398257,3261502.16509996,2898394.15902807,2869849.79200497
1345.60595703125,0.68912926,2360114.52978696,2381337.06542622,2447282.16648722,2367756.98507873,2183560.26345205
1345.94091796875,0.6857895,3004477.10868044,2720817.41450988,2912123.47225412,3122984.4798628,2285441.56542222
1346.27185058593,0.688617435,NA,1242495.54913557,1098582.11487462,NA,NA
1346.96423339844,0.73752751,1641045.93501147,1580349.32430239,1701501.74005899,1742545.92806354,1393367.20775287
1347.29895019531,0.73191924,2593824.88001802,NA,2573642.25249579,NA,2489604.5095113
1347.62634277344,0.69813316,5317201.78311399,5333759.29942637,5842620.4854925,5667773.08123019,5562847.80153483
1347.95971679688,0.69904837,9502845.3253874,8818398.40876123,9379835.8454382,9208570.46271323,8991593.62378156
1348.29260253906,0.69892078,9143843.65587763,8788037.63998529,9096638.86540129,9081845.35450576,8788733.12370535
1348.62609863281,0.69813316,8699894.25292953,8361443.93153829,9002256.05961386,8225280.37013409,8870023.95751267
1348.96188354493,1.01732733,NA,491149.167456143,NA,9128738.81652243,NA
1348.96447753907,1.057180135,9275565.46313921,842003.974740704,573586.517444341,490126.699975246,546552.611718562
1349.28735351562,0.69904837,5342460.01111604,5102311.16751477,5533953.77275361,5585253.97118053,5291229.67589573
1349.61633300781,0.69788344,4298258.12290252,3889845.23903164,4068861.5012186,4033611.40416035,4071464.12619268
1349.96142578125,0.698984575,5297527.44018418,5462324.60578968,5849313.89873811,5727199.48948826,378992.846875331
1350.27819824219,0.69788344,2725094.50789639,2680721.48403585,2543753.32098243,2872033.08310242,2566768.13950872
1350.46728515625,0.66530483,3353703.91793992,3349841.78454414,3443839.80626836,2921561.35924373,3214989.00468778
1350.60461425781,0.6694324,NA,1918580.46902234,1777500.71352691,2052649.11014384,NA
1350.61349487305,0.700100155,1796832.23165454,NA,NA,NA,1787582.86775377
1350.96160888672,0.66626279,2385395.01712466,NA,381306.250397247,1819111.76116469,2726280.78024163
1351.46560668945,0.6650832,1627178.7619955,1612928.852704,NA,1678768.55884396,1409078.35067108
1351.892578125,1.4292753,NA,489786.320391633,NA,NA,NA
1351.95782470703,0.63558009,NA,516976.125285454,NA,NA,NA
1351.96966552735,0.74455052,2489649.2039106,1484203.77875643,2249055.33287145,2329842.90109985,NA
1352.29663085938,0.70986358,4201760.09946728,4171917.75997709,3851277.93278702,4200123.63256522,4183951.60347375
1352.63018798828,0.70780256,6975905.53295481,6514918.93875672,5647982.62465905,6584143.60518084,6228859.37826348
1352.96337890625,0.70882623,9461511.73615848,8847535.58181411,9174156.06637255,9141833.44166707,9318283.07444029
1353.29711914062,0.70986358,8989338.94876246,8077218.02613474,8917438.72520009,8547950.1228449,8946354.50529877
1353.62573242188,0.67716293,7955334.92344861,7256416.65925443,7610407.79739028,7824395.02812648,7315289.93520737
1353.90612792969,1.41148875,437124.842465394,5158216.99541354,3511307.90187379,1585735.45106681,3521778.67170122
1353.91430664062,0.98928231,NA,NA,486969.340924674,NA,NA
1353.95751953125,0.67843628,6010250.33444897,6050373.06272255,6189055.06675276,6129135.57698151,5696778.67506442
1354.28930664062,0.70780256,4523698.52199817,4631603.39613588,4620446.30881338,4615796.77961867,4907771.80637116
1354.61791992188,0.71101509,3596116.42094966,3632903.85874222,3485740.36291458,4029514.39881581,3395358.72558556
1354.91088867188,1.4087123,388484.857869235,4582118.74284009,3313277.48237306,3187412.57082253,3126443.73620653
1354.9140625,0.802899625,NA,NA,NA,1301482.62141696,1293841.66513991
1354.92504882812,0.98962389,NA,828486.892723118,NA,NA,NA
1354.94946289062,0.70784509,3225277.05222197,2364071.22429575,2771050.31080518,2863584.59736275,2944118.51184042
1355.00042724609,0.76032786,1597090.14896283,1643272.55637576,1459813.69399248,1558402.82788759,1725325.98811789
1355.2783203125,0.67720548,2338742.49197778,2007547.55382462,2232346.82205891,1899728.74176773,2026463.03922717
1355.49847412109,0.76676594,NA,NA,NA,NA,1670705.63986812
1355.61102294922,0.67773581,NA,1484818.44280004,1629322.24058796,1423892.19498768,1451264.53848453
1355.61706542969,0.67720548,1629738.97545008,NA,NA,NA,NA
1355.9057006836,1.5190482,1076954.55313608,NA,5508374.76839372,5568460.27996967,5253030.08155379
1355.91854858399,1.3858843,NA,3880200.42106668,2487639.68168897,2473163.39895778,1940077.96085958
1355.99017333984,0.71332843,3691201.22800075,NA,3174814.52004255,3396525.49315654,3312447.45173065
1356.90942382812,1.51913385,NA,6894022.34174236,4991457.11096963,5406209.28133691,4799191.99742068
1356.92147827148,1.3792636,NA,2062625.9288558,1213358.95975453,1361315.38061218,1334403.02158734
1356.97778320312,0.71642914,6796921.82231727,6515995.46305248,6835305.89306104,6635704.20377212,6197537.56415166
1357.30163574219,0.71874522,NA,4559932.19093583,4692890.25678086,4744051.69307403,NA
1357.47534179688,0.67405904,3827798.48203379,4008246.30332201,3554775.53130478,3686731.53221027,3684295.28829184
1357.63488769531,0.71783062,7053258.19578575,7005721.56224736,6914296.46207474,7687295.22050616,7063383.41527256
1357.91064453125,1.5191418,NA,3613911.57128844,2633879.92638861,NA,2595392.49428667
1357.970703125,0.68591708,11208712.0037077,10721559.9410287,11438854.6509452,11021591.771529,10742044.7925469
1357.99243164062,1.63020285,NA,5654084.36229936,NA,NA,4851796.78385251
1358.296875,0.68719043,8060915.09340046,7873038.29168211,8049448.35621279,8119648.10935603,7643149.51562987
1358.46795654297,0.674327965,1953718.361767,1938147.31042175,2404140.40506353,NA,2037460.63313176
1358.47357177734,0.67405904,NA,NA,NA,1962544.38392668,NA
1358.62976074219,0.68595964,6838964.70064459,6761824.86690047,6453138.71780351,6864179.22377942,6519874.35943217
1358.9111328125,1.5244031,NA,1465251.55160145,NA,NA,NA
1358.96252441406,0.68591708,6615776.44746069,5496982.70640679,6265406.32306258,6400501.71686134,6344925.16368335
1358.99621582032,1.6280296,NA,5901023.63227798,4584687.8448675,4792902.73600406,4957254.57328632
1359.28991699219,0.6857895,4013024.66427027,3746323.03619323,4036341.97836714,3947749.27030395,3935328.0293301
1359.46313476562,0.70882623,NA,NA,909434.041489747,NA,NA
1359.62023925781,0.6857895,3060858.06421657,3440481.69977739,3241608.23617382,3225372.92390757,3129383.57974327
1359.95190429688,0.68797773,3634600.47403526,3776542.81621745,3919305.41438899,3236954.88539712,3466820.9184876
1360.0068359375,1.6621499,2199499.99891107,16300889.4370252,13212085.1740492,13473639.6403322,13975784.0030607
1360.28088378906,0.68797773,1991722.88927153,1833857.24489849,1472933.57653974,1916344.04779415,1641653.08156784
1360.61767578125,0.68475216,NA,1370681.55077253,1105424.69630945,1399591.85682318,NA
1360.94464111328,0.68804184,1711530.01832368,1736253.57792805,NA,1583099.71150043,1508682.05890335
1360.9482421875,0.68256369,NA,NA,1723674.32890566,NA,NA
1361.01086425781,1.66204135,NA,14772409.9648097,11271030.750114,11791554.5532497,11814591.2159823
1361.63861083985,0.73193125,1596282.6644431,NA,1725014.91444474,1702701.54271068,1641213.23347879
1361.97387695312,0.73096192,3916760.63583214,NA,3288048.59154756,3026930.37677359,NA
1362.013671875,1.6577732,NA,7115987.21616389,5201035.18476197,NA,5307015.59788651
1362.30773925781,0.72877289,6035458.51577963,6074156.7278979,5729728.09237168,6109785.81774455,5970551.6847519
1362.63427734375,0.69673228,8116136.11861533,7790655.69259116,8069132.13314845,8049016.39790098,7554414.45429139
1362.96936035156,0.69594516,9961656.75808033,10022184.1877,10357884.346412,9872015.97995442,9696569.41264206
1363.30242919922,0.69594516,7661193.76811917,7482199.06107743,7271543.12593116,7252952.96872375,7859611.95490781
1363.63409423828,0.69594516,5693636.28981651,5788039.4492957,5959064.00527532,5704081.36658418,5822611.19106582
1363.97375488281,0.69235521,7415479.795954,7061316.05506403,7633556.55215948,7270194.19699733,7189649.83312174
1364.29284667969,0.69673228,3562942.15078407,3654606.74624922,3930971.73781167,3444316.94621746,3293275.05821337
1364.48278808594,0.6857895,NA,NA,NA,NA,3961320.88199938
