"mz","rt","peaktable_1_1ca86a2dc32aa7b970404b23b4005027 intensity","peaktable_2_53a6936725880b6aeff49c15941591eb intensity"
1250.55749511719,11.364543,4232256.2404852,NA
1250.69970703125,13.591052,614716.499683828,NA
1250.82836914062,8.94155825,NA,226181.383477103
1251.18859863281,24.596321,NA,800910.528422817
1251.5048828125,10.491473,777197.450242026,NA
1251.56127929688,11.381831,2346743.39223842,NA
1251.83605957031,8.9651166,NA,338499.639723164
1251.86511230469,24.230118,NA,334402.741350489
1251.94927978516,16.312543,NA,920167.597736007
1252.50769042969,13.08494,1464436.10066955,3733441.81014563
1252.84301757812,8.9381342,NA,126392.377223206
1252.87023925781,24.291141,NA,705045.5001933
1252.95153808594,16.282069,NA,561513.993495002
1253.03405761719,27.830556,NA,199308.142443054
1253.03552246094,4.5537001,1832409.52280252,1167860.78383498
1253.51062011719,13.117493,1571617.5109198,2361419.25909096
1253.69625854492,12.597484,2544736.36543684,2286871.76092079
1253.92895507812,15.713054,NA,3773742.04290727
1253.96612548828,17.335161,NA,1201792.52479993
1254.0390625,25.389813,11341190.1274012,NA
1254.52404785156,14.228374,403034.415586872,NA
1254.69934082031,12.518551,1099359.03668951,NA
1254.7001953125,12.680859,3527625.64908656,1410130.17098112
1254.93249511719,15.7053885,NA,3188926.12504711
1254.96801757812,17.305301,NA,1028094.91525125
1255.03979492188,25.389813,3189474.55904246,NA
1255.33374023438,11.381831,2375800.76363812,NA
1255.38891601562,11.754166,NA,1680662.42788687
1255.70336914062,12.691436,392595.244833039,1365578.17770022
1255.71133422852,13.4611845,501240.086609423,362208.380563599
1255.71533203125,13.388802,NA,362426.318381962
1255.7894897461,11.1930935,708338.471582821,734341.807995
1255.83740234375,11.362101,3972284.34294511,4451220.42568405
1255.87377929688,15.569541,NA,1947821.40247359
1255.87463378906,15.405883,NA,360031.04068805
1255.935546875,15.7130475,NA,1220663.89784718
1256.33959960938,11.368706,2810911.63222124,2921566.30770747
1256.50900268555,11.9976165,866100.905400475,942127.259069992
1256.71533203125,13.571326,250207.733358983,691440.423663982
1256.79278564453,11.1844495,490071.062252593,773727.31120781
1256.87768554688,15.554873,NA,1716885.9378984
1257.07946777344,24.438945,432722.345559837,368871.427953999
1257.72045898438,13.573764,254327.855596292,NA
1257.79675292969,13.388802,NA,908554.588511017
1257.83142089844,14.923715,NA,1358614.625895
1257.88165283203,15.554873,NA,763563.144328133
1257.890625,16.129115,NA,668055.562010864
1258.08386230469,24.626962,NA,406060.500983682
1258.34448242188,11.394798,2249010.46964249,NA
1258.52462768555,13.107627,3072866.2941422,4142251.84647282
1258.798828125,13.418734,NA,568655.7254414
1258.845703125,11.364543,4311490.66726597,NA
1259.16284179688,24.153685,737456.333120606,NA
1259.3480834961,11.3633165,3000191.9080444,2452392.57889498
1259.52813720703,13.1109245,1954818.88969078,2228448.44236522
1259.53430175781,10.315691,NA,638625.062154836
1259.53942871094,10.314266,944056.74993926,NA
1259.74914550781,13.730139,190073.815112927,NA
1259.8462524414,15.705434,NA,272570.407125707
1260.16442871094,24.158007,620448.225634663,NA
1260.53594970703,10.560627,429199.633053283,NA
1260.53997802734,14.154897,454887.28627009,NA
1260.84997558594,15.780295,NA,1876079.57602031
1261.1763305664,24.5040675,592457.563564473,622522.026469467
1261.373046875,14.617365,660110.428832122,NA
1261.85168457031,12.88188035,NA,319863.080288811
1261.86279296875,16.723896,NA,3911744.85304028
1262.03399658203,24.45862,NA,358498.307069993
1262.03485107422,24.733678,338883.268702268,519383.182723253
1262.12203979492,24.380392,516031.207763206,648066.56649561
1262.17895507812,24.352009,NA,604478.652994443
1262.3740234375,14.621687,573915.412154531,NA
1262.85339355469,11.185885,NA,590553.739943208
1262.8662109375,16.731325,NA,3206739.76557887
1263.03918457031,24.616152,592956.601130652,NA
1263.18774414062,24.245369,NA,333035.937803448
1263.19116210938,24.557433,952652.799280809,1024221.14334049
1263.37133789062,14.634654,575241.914741949,NA
1263.86779785156,16.738939,NA,1416946.32080625
1263.8798828125,14.008687,NA,395148.573008436
1263.88452148438,13.917792,NA,1016907.98434969
1264.06600952148,14.422798,316529.339258443,1417613.19043784
1264.19589233399,24.5770075,740708.258512283,937186.136237367
1264.36840820312,14.634654,406133.849843451,NA
1264.86804199219,16.66351,NA,440621.151498982
1264.89685058594,14.267273,276772.44567516,325716.939462191
1265.00762939453,15.223424,2864412.64208437,NA
1265.06921386719,14.353549,1662134.92883859,1474117.57563236
1265.203125,24.626962,NA,996803.366018194
1265.50897216797,15.2361325,4917508.92004694,2639730.89098731
1265.84777832032,13.7003665,334532.748617683,379981.159425235
1265.86157226562,24.367302,NA,272792.898774605
1265.90002441407,14.3429935,199145.425702273,22718448.6039336
1265.9296875,15.496919,NA,2020634.17865815
1265.94802856445,16.850974,NA,566688.229428494
1266.01000976562,15.240712,4034653.4570522,NA
1266.07211303711,14.346207,759904.796222116,2174288.57255064
1266.51226806641,15.249356,1969228.95783282,NA
1266.55285644531,10.815633,2508181.57334907,NA
1266.90341186523,14.3429935,NA,9348507.52447209
1266.93225097656,15.496919,NA,1840647.81968275
1266.95471191406,16.633275,NA,302753.444833118
1266.97814941407,24.3460195,1408310.14805852,NA
1267.83740234375,12.605072,NA,585917.036273675
1267.90655517578,14.350638,NA,3115853.15582061
1267.93518066406,15.510789,NA,686548.184584463
1267.97985839843,24.179499,1603576.98387087,696201.063862949
1268.09790039062,15.5707945,4365638.99057061,6813760.93085707
1268.50244140625,12.428861,1505957.74166205,1353836.60980524
1268.84338378906,14.280059,NA,224935.783451718
1268.98007202148,24.467228,829366.211425281,546730.192643896
1269.10125732422,15.5761455,3787826.55260765,6007184.42002304
1269.48944091797,10.292656,800983.571766797,NA
1269.50439453125,12.432108,836662.520452485,NA
1269.85205078125,14.348567,2960745.57657001,177377339.981067
1270.10488891602,15.555845,1820196.45240795,3297106.96084971
1270.48986816406,10.318588,523643.273555144,NA
1270.52020263672,13.560797,320743.277599806,NA
1270.84790039062,13.917792,NA,781361.197098752
1270.85540771485,14.344245,2793478.9812703,155484861.944427
1270.92895507812,24.412878,NA,635069.260952107
1270.98693847656,25.398457,2653710.16752931,NA
1271.10766601562,15.553684,436369.295663427,851517.106144924
1271.85885620118,14.3460635,1133452.73867156,67225309.6106466
1271.9052734375,16.664026,NA,306116.437640621
1271.93243408203,24.2682215,796174.758397303,NA
1271.939453125,19.855151,NA,835130.901288286
1272.57202148438,12.741511,NA,671392.771021861
1272.8505859375,15.540232,NA,229262.898496645
1272.86251831055,14.34291,253667.064122575,21787733.2562483
1272.90930175781,16.755283,NA,647021.524837511
1272.93756103515,21.9751485,918041.815781728,594922.128699872
1273.17626953125,24.214195,1436611.77480512,401464.835593598
1273.86499023438,14.336168,NA,4289287.23195233
1273.92098999023,17.690956,NA,649081.905690708
1273.93591308594,24.460556,1526192.71177544,NA
1274.1233215332,24.352272,769712.01278182,949061.582120839
1274.18011474609,24.199822,1280150.02969431,1645676.06455569
1274.51928710938,12.430342,1819238.99659737,2032427.34574009
1274.86926269531,14.407566,NA,1683854.60098874
1274.92346191406,17.6757405,NA,383644.967867822
1275.09136962891,24.642085,9302402.62789501,NA
1275.19055175781,24.519602,818636.559776739,593638.509291802
1275.5062866211,10.309679,1195962.87657891,883957.484665775
1275.52056884766,12.462363,733716.195988138,NA
1275.91357421875,14.123931,NA,1478079.09436969
1276.09423828125,24.590219,8334450.61934625,NA
1276.13998413086,24.4313795,796290.684548195,733611.139121244
1276.19323730469,24.535293,NA,894839.331446739
1276.35333251953,20.2686685,7812416.27879819,8436785.65521836
1276.50744628907,12.8037585,1637847.83205986,1312384.48876244
1276.51129150391,10.296977,523569.069070787,NA
1276.53515625,13.539187,369063.759910078,NA
1276.91845703125,14.139099,NA,1229947.04719453
1277.09552001953,24.620474,4943229.50841285,NA
1277.14251708985,24.4390025,660961.29359576,777570.500293831
1277.20666503907,24.6062365,1179454.10712352,1577307.55270745
1277.35467529297,20.282569,8826953.6057044,11497543.5976847
1277.51361083984,12.799489,613577.24285555,NA
1277.7705078125,11.18115,664992.118491115,762049.685961801
1277.89224243164,13.3202935,NA,1731623.57425524
1277.92004394531,14.10872,NA,369029.539256962
1277.92944335938,14.909232,NA,5888199.49438198
1278.21115112305,24.605275,932315.94068085,1156559.31621724
1278.35217285157,20.271764,8899043.56879131,12815150.3639221
1278.5244140625,13.392665,862970.671463449,745905.995323127
1278.59051513672,12.731601,874381.426780797,994241.849484819
1278.87915039062,11.201183,NA,592063.242633755
1278.89556884765,13.3201605,NA,1481643.35883937
1278.93228149414,14.850153,NA,778182.464309993
1279.05065917969,24.504358,460990.054073213,324667.878896004
1279.0966796875,24.395724,673194.943255556,343947.562347895
1279.21923828125,24.6411425,725237.904622003,1302698.23964717
1279.35232543945,20.2804085,6226579.88816147,8036506.81893563
1279.83099365235,10.792768,3830885.31993662,3476265.24723002
1279.89904785156,13.403517,NA,1806545.75889376
1279.9326171875,19.0613,NA,1177092.82234825
1279.93621826172,15.615338,NA,745820.406373145
1279.94494628906,15.795522,NA,8933409.79009318
1280.04724121094,24.603186,12129891.4313923,NA
1280.22692871094,24.668018,468644.168398587,NA
1280.33135986328,10.788059,2357995.87011755,1845198.11438106
1280.35067749024,20.2708295,3913224.03900753,4462394.66583379
1280.93371582031,18.970143,NA,676999.997787908
1280.93713378907,17.0001245,NA,815566.267174682
1280.9478149414,15.6977645,NA,2072443.21641748
1281.0498046875,24.590219,13115829.1306668,NA
1281.35034179688,20.3001185,1664963.89957692,2355927.19611569
1281.84228515625,13.6841065,506025.84677672,795594.206087569
1281.89349365234,10.585558,NA,1031658.87198281
1281.95199584961,15.6977645,NA,731935.329402652
1281.96020507812,16.723896,NA,13861076.4293549
1282.05072021484,24.581575,7162381.76575286,NA
1282.337890625,10.811311,2489172.6694687,NA
1282.52410888672,12.81694,NA,1334951.31615118
1282.83642578125,10.802666,2766588.86986406,NA
1282.84436035156,13.682197,357423.221684409,NA
1282.95739746094,15.81077,NA,909955.23917321
1282.96328735351,16.7388425,NA,12976161.9053445
1283.05236816406,24.590219,3258066.90398444,NA
1283.52734375,12.799489,821204.693511086,NA
1283.81115722656,13.768322,NA,595748.966603433
1283.83135986328,11.5509285,NA,2113263.67016156
1283.8681640625,14.84898,NA,5291821.97527545
1283.96630859375,16.7464425,NA,5432191.63185042
1284.00634765625,24.616152,4604191.30308943,NA
1284.05236816406,24.434623,1019620.92827788,379286.946529696
1284.10632324219,24.2811875,911443.873816462,NA
1284.54028320312,13.414114,783239.128924226,894432.174219363
1284.8720703125,14.84898,NA,4323968.76048371
1284.88537597656,7.7428351,NA,132535.492094027
1284.96997070312,16.731325,NA,2105449.02142825
1284.98620605469,14.595755,1018338.9764756,NA
1285.00866699219,24.642085,5318387.04375574,NA
1285.10650634765,24.534032,423954.454845703,NA
1285.48681640625,14.582788,1858965.19071982,NA
1285.54284667969,13.379239,447234.933843998,NA
1285.82604980469,14.3373365,625444.487521645,32850168.8653822
1285.84649658203,10.570393,NA,8947743.74888294
1285.87438964844,14.84898,NA,1617480.46379858
1285.98937988281,14.58711,1525428.90521575,NA
1286.00866699219,24.642085,3042548.86194467,NA
1286.0302734375,15.878427,1820532.82159478,1861436.74349859
1286.49096679688,14.565499,634812.528298803,NA
1286.5327758789,15.8654605,2699917.457449,3756489.25725889
1286.82934570312,14.347232,457121.228064147,29006395.9788879
1286.84674072266,11.246468,NA,711775.557427507
1286.84997558594,10.585558,NA,6785760.88690802
1286.9482421875,25.294726,1066555.23384849,NA
1287.00869750977,24.5837365,705183.056439328,NA
1287.01248168945,24.3654685,506192.083043456,836780.436173005
1287.03424072265,15.878427,2459345.87773994,2230021.86600234
1287.19177246094,24.24445,1574415.77925756,NA
1287.5322265625,15.872489,1128837.08327507,NA
1287.82931518555,13.691722,396945.250919049,491869.525963472
1287.83227539063,14.424204,583637.260906996,33080645.9773933
1287.85247802735,10.8256815,NA,1601018.0358211
1287.85498046875,10.975954,NA,1140623.58625641
1288.01135253906,24.473522,286946.998375078,NA
1288.13958740235,24.3911975,901879.206224549,1004257.47188015
1288.19598388672,24.261181,1115561.76101302,1575318.17161223
1288.83334350586,14.350638,NA,4707693.07141826
1288.85491943359,10.585558,NA,936841.648248986
1288.9482421875,25.182351,929962.400392039,NA
1289.14379882812,24.383674,563364.587026891,905713.749381553
1289.20324707031,24.322248,649444.57502249,NA
1289.20672607422,24.571546,661662.811622816,1132620.87242463
1289.83361816406,14.26477,NA,869208.776027815
1289.841796875,7.7428351,NA,330839.580868935
1290.15393066406,24.451969,965705.95508389,1306501.22239311
1290.21044921875,24.4519115,482923.404189377,609549.96105282
1291.15753173828,24.456291,714422.540149439,748946.840922176
1291.22296142578,24.6258795,1326035.860994,1570931.37599578
1291.83377075195,14.358244,NA,564337.700692499
1292.22644042969,24.6345235,927287.907490769,1364450.24907212
1292.5023803711,12.170626,1813950.10208299,3971991.16978359
1292.83786010743,14.329888,NA,776177.560112822
1292.9287109375,14.407566,NA,873410.115984374
1292.94903564453,15.569541,NA,1552418.82502076
1293.23724365234,24.68118,912663.475011817,1188854.48236876
1293.88818359375,17.577287,NA,653588.793989779
1293.9326171875,14.447687,NA,930251.383984684
1293.95166015625,15.554873,NA,641410.980879837
1293.96063232422,16.1824615,NA,495805.514029104
1294.05725097656,24.55132,276911.623193463,NA
1294.06494140625,24.4739,NA,497533.356830618
1294.24133300781,24.657488,NA,814027.005467813
1294.36730957031,15.565461,319123.779422577,NA
1295.06018066406,24.49697,NA,264081.887239913
1295.36743164062,15.526562,313952.426128143,NA
1295.65124511719,14.574144,483377.722844291,NA
1296.06329345703,24.508099,1548552.07289486,NA
1296.83813476562,11.368865,2136417.1748086,NA
1296.97106933594,24.495133,560895.48587811,NA
1297.06506347656,24.668018,2320687.34825619,NA
1297.34106445312,11.366412,NA,2131303.993425
1297.8837890625,15.1420795,NA,403362.170430467
1297.88861083985,8.88601945,NA,203421.495362192
1297.92333984375,15.961404,NA,664249.82186156
1297.94311523438,18.369579,NA,1154313.26098921
1297.95797729492,16.4041705,NA,765382.317873275
1298.06567382812,24.542676,1361163.81619221,NA
1298.51940917969,12.21168,2094450.08282666,792455.896177949
1298.9270324707,16.3200815,NA,356326.757797718
1298.94543457031,18.355039,NA,1150786.00961251
1298.95922851562,12.908097,NA,522687.785803351
1298.96057128906,19.840865,NA,1741864.00232161
1298.9736328125,24.412878,NA,296832.151575708
1299.0640258789,24.2044065,1151286.26001212,360388.427993444
1299.19198608398,24.1890165,1094496.80819059,1131919.02823054
1299.84252929688,14.84898,NA,1166380.59001734
1299.84973144531,11.366412,NA,1407000.9635118
1299.93823242188,16.082854,NA,373962.211336646
1299.97174072266,20.524483,NA,2356298.0844628
1299.97760009766,24.443382,NA,498085.20840562
1300.11206054688,24.568609,2301720.11006768,NA
1300.1947631836,24.211268,675694.944612645,1122581.3202089
1300.31994628906,15.539528,317163.94571625,NA
1300.97702026367,22.519579,NA,327183.599360152
1300.98114013672,24.604012,NA,375824.710191935
1301.11419677734,24.61183,2946680.10094118,NA
1301.11608886719,24.1335165,1506646.96598918,627035.88750559
1301.20727539062,24.283349,1845026.04925353,423665.956057965
1301.31982421875,15.537719,354603.461844854,487457.122138125
1301.82287597656,10.585558,NA,1016856.4745161
1301.84210205078,10.16413335,122353.762175544,567550.589320785
1301.92681884765,24.525142,503619.82649038,356128.164584737
1301.94403076172,11.961042,NA,511235.966273215
1301.94506835938,16.85983,NA,9972930.71149195
1302.02880859375,24.607508,1625836.56618797,NA
1302.11511230469,24.629118,1707400.50938108,NA
1302.1566772461,24.4346805,992591.994071216,883953.63488813
1302.21099853516,24.2970275,1488480.60455902,1809536.75538071
1302.318359375,15.539528,252036.104202893,NA
1302.82470703125,10.585558,NA,632287.516722182
1302.845703125,9.9682387,NA,473351.374830644
1302.92864990235,24.3870795,352852.187899199,NA
1302.9302368164,24.487119,898565.679402847,608169.257915632
1302.94970703125,16.85983,NA,3061102.16001281
1302.95520019531,17.969071,NA,461197.196981723
1303.03219604493,24.4238175,648570.405401284,NA
1303.11798095703,24.659374,1020417.78114612,NA
1303.15979003906,24.430301,776578.807231127,NA
1303.21801757812,24.400046,729642.58458495,NA
1303.82354736328,13.682197,644644.616643158,NA
1303.84762573243,9.90701445,NA,233513.595905174
1303.93212890625,24.516744,456027.322543126,NA
1303.95324707031,16.85983,NA,431218.966124073
1303.96118164062,18.699738,NA,4391274.53516796
1304.03314208985,24.633501,582355.543848039,649002.345968902
1304.12438964844,24.657488,NA,296768.33380194
1304.17053222657,24.48894,1117297.41493922,1267757.19177328
1304.22534179688,24.367302,351923.553877268,464202.745087254
1304.8271484375,13.676973,NA,481696.82056183
1304.85363769531,9.9682387,NA,398294.375872724
1304.91262817382,13.797554,NA,1338281.67694406
1305.03198242188,24.512421,698638.027950914,NA
1305.1750793457,24.4909995,701213.338986097,705499.483478193
1305.23849487305,24.667075,1390910.16147471,1424893.37107079
1305.92297363281,14.280239,3002829.18414657,364913.052240011
1306.00854492188,15.262323,2671336.49859891,NA
1306.24127197265,24.6519475,754311.827978892,1320676.41226898
1306.47967529297,11.718957,1161868.85534671,NA
1306.51049804688,15.249356,4040872.14462378,NA
1306.92639160156,14.275917,3065428.10626501,307095.897181294
1306.97839355469,18.80371,NA,1744115.07684891
1307.01184082031,15.253678,3948965.51737222,NA
1307.25329589844,24.698273,862222.574440345,NA
1307.51385498047,15.262323,1934236.05697218,NA
1307.92678833007,18.550255,NA,650039.626071535
1307.92993164062,14.3417415,1353337.16563359,74991685.7746496
1307.97457885743,16.6792665,NA,253627.43918343
1308.07983398438,24.438741,324117.454876403,441391.330165543
1308.25875854492,24.7126895,650723.433727036,801243.229313915
1308.93280029297,14.544458,349366.915258363,442203.370420747
1308.97900390625,16.770526,NA,693061.468368744
1309.08239746094,24.5200165,NA,253332.608031325
1309.66687011719,15.232068,1092894.07181109,NA
1309.93603515625,14.421217,NA,12195945.688442
1310.93969726562,14.421217,NA,2427890.82621471
1310.98858642578,25.385491,187497.398913694,4204268.23753141
1310.99368286133,17.6985895,NA,348015.650779685
1311.65405273438,12.678469,377720.695865854,NA
1311.85263061523,13.870422,1471458.24680931,1665024.32021252
1311.89880371094,16.023768,NA,306603.974652427
1311.89965820312,15.931612,NA,812984.913467109
1311.93627929688,17.350228,NA,1391996.37444749
1312.09301757812,24.624797,1128652.10373887,NA
1312.09460449219,24.626958,667349.931757974,NA
1312.85470581055,13.8759635,1161015.11574213,1021278.44938642
1312.90295410156,15.946262,NA,236631.981884769
1312.93994140625,17.350228,NA,1059106.38905578
1313.09692382812,24.4692,1237410.72501981,NA
1313.20947265625,24.24445,726599.782069279,NA
1313.85656738281,13.873194,336569.014437191,NA
1313.87994384765,13.396118,NA,300489.373222497
1313.91174316406,16.221508,NA,443669.257972155
1314.00048828125,24.557861,764538.38290289,546666.947561718
1314.09814453125,24.425979,432304.444739534,649585.071522421
1314.2123413086,24.251519,698920.158992833,894725.393283543
1314.99749755859,24.75446,585306.468938898,NA
1314.99987792969,24.624797,664614.186496852,NA
1315.22326660157,24.491006,1213315.28804884,227276.096296638
1315.93249511719,15.554873,NA,1255165.86898966
1315.96655273438,18.86467,NA,3234355.39477312
1315.99194335938,15.250637,NA,951761.763628108
1315.99780273438,24.397619,NA,264085.16966859
1316.17083740235,24.46391,960734.07151028,1289717.17130272
1316.22662353515,24.3219,1112909.64539415,1157399.26337341
1316.95153808594,20.62628,NA,749097.144295764
1316.96997070312,18.86467,NA,2741470.89664592
1317.17630004883,24.451969,607722.453250295,927111.369995145
1317.23706054688,24.612913,545118.479913494,863041.048226948
1317.37985229493,20.2708295,8807657.17025816,11069257.35768
1317.81713867188,9.9834665,NA,762852.275079257
1317.83666992188,8.1596071,NA,703256.620400839
1317.94689941406,15.841278,NA,386911.457503834
1317.97393798828,18.940124,NA,1114509.95227966
1318.185546875,24.534032,685327.96757392,NA
1318.24548339844,24.626962,NA,575399.517977593
1318.38067626953,20.276086,10998160.0746562,13878186.6498788
1318.81896972656,9.9987003,NA,722177.866532999
1318.84057617187,8.1689866,221609.726892017,574957.176610073
1318.98071289062,18.670589,NA,13323198.8872783
1319.19165039062,24.5368235,485947.326601424,650094.054750015
1319.25500488281,24.698273,806724.405948284,270196.235086882
1319.37933349609,20.273925,11091586.7002107,15508478.098545
1319.90356445312,11.7831755,NA,182652.668208516
1319.90490722656,17.938839,NA,604202.674853659
1319.94018554688,14.84898,NA,6478051.87958151
1319.97595214844,18.339825,NA,912603.659392993
1320.2575378418,24.6778805,827112.026562436,1154655.97333734
1320.37899780273,20.281635,8495717.19585765,9780621.00078185
1320.83337402344,10.781056,1504843.33913631,NA
1320.90621948243,13.249,NA,873101.372648446
1320.94281005859,14.834289,NA,5746298.05697195
1320.98681640625,18.684471,NA,5678401.02864177
1321.37866210938,20.276086,4926494.36957357,7339191.19567226
1321.87219238281,15.158592,356750.730238122,NA
1321.91857910157,14.2396135,NA,792924.169586931
1321.92041015625,17.068861,597776.902480055,248751.282756991
1321.94543457031,14.84898,NA,1076428.99163158
1322.0991821289,24.598153,382069.429239839,370169.732342829
1322.3782043457,20.2702655,2906633.37777568,3730896.07197936
1322.92218017578,10.9607,NA,610261.786129704
1323.09857177734,24.626962,NA,638510.212636874
1323.37585449219,20.264921,NA,2079561.22953095
1323.68109130859,15.881133,751475.142893907,NA
1323.92486572266,10.8405525,NA,1593660.76892109
1323.93237304688,18.020373,1551159.82850203,493778.173183584
1324.92907714844,10.570393,NA,1457405.59366688
1324.93835449219,18.655941,1584156.85667295,NA
1325.86743164062,14.50499,1123613.95389095,NA
1325.93383789062,18.369579,NA,1366329.39007127
1325.9384765625,17.938839,NA,1580445.11723529
1325.986328125,14.613043,894081.750547506,NA
1326.05316162109,24.711239,2450170.44478595,NA
1326.09881591797,24.425979,1011956.86590939,384444.722972799
1326.48767089844,14.58711,1497914.53173912,NA
1326.87182617188,14.492024,827196.841558384,NA
1326.94555664062,18.684471,NA,13654506.9861542
1326.98974609375,14.574144,1048931.21901138,NA
1327.01525878906,24.535293,NA,435893.91823735
1327.03393554688,15.8644025,1483510.11274735,1731294.42431719
1327.05575561524,24.415173,1260202.13416176,NA
1327.10009765625,24.26606,512965.293322055,NA
1327.2236328125,24.304533,1218147.16924822,1589667.23409515
1327.53350830078,15.8622415,2451809.48568984,2595228.22423733
1327.90869140625,17.350228,NA,656263.182440631
1327.94897460938,18.670589,NA,2575715.9757937
1328.03616333007,15.871944,1905577.21934018,1958440.00692139
1328.05596923828,24.644246,1675864.62005251,NA
1328.17205810547,24.451969,353830.303447486,804208.023139925
1328.22760009765,24.291567,1168466.31210841,1275918.93522187
1328.53979492188,15.871399,NA,1454664.6452039
1329.02172851562,25.398457,6610207.38291185,90512.6346636469
1329.05569458008,24.613991,1089702.4833884,NA
1329.23205566406,24.378435,684647.846732354,NA
1329.68188476562,12.678469,420704.601152344,1175493.40405874
1330.02221679688,25.411423,1851642.89956493,NA
1330.1848449707,24.4986125,943433.150712172,972310.092123042
1330.24249267578,24.3771905,1003683.82472158,1248857.54731593
1330.68615722656,12.688668,1069403.45808845,1170742.7216414
1331.19030761719,24.489968,813400.828289514,727955.191166237
1331.25317382812,24.374113,1149289.57949397,654227.193667741
1331.25622558594,24.668018,485250.441367509,NA
1331.88806152344,12.56746,NA,509487.653041173
1331.94250488281,18.9553455,NA,1067730.77698967
1332.2001953125,24.550579,NA,900848.401787128
1332.25805664062,24.65073,410048.79747233,NA
1332.49792480469,12.030151,443009.11640978,NA
1332.94635009766,18.932516,NA,1040215.16197546
1332.96166992188,16.6866555,NA,291481.574288904
1333.26916503907,24.69324,923353.225532785,954884.542702741
1333.83264160156,11.2344741,1830209.96370611,191405.782926332
1333.83453369141,13.859005,NA,2070295.8980672
1333.95336914062,15.347192,NA,1097518.06451671
1333.95581054688,15.049748,NA,783517.493999068
1334.07482910156,24.90131,735192.265375792,532754.212439991
1334.27368164062,24.703236,NA,1000463.94744703
1334.51028442382,13.0980435,1919409.42690328,1838740.84902658
1334.83654785156,13.859005,1260087.33248976,306760.407793243
1334.95184326172,14.421217,NA,1082017.88763658
1334.96026611328,14.977578,NA,564017.364247513
1334.97534179688,16.844603,NA,4587431.08565437
1335.03784179688,27.459885,125980.832898161,553656.341644684
1335.03942871094,0.1150405,87959.4455022574,NA
1335.05535888672,24.49081,566036.668898413,NA
1335.07763671875,24.877641,853908.753979665,NA
1335.39276123047,15.537719,639730.923423288,561699.001357976
1335.69931030273,12.6125445,264751.984558343,509409.928330321
1335.84069824219,13.873194,576055.02702176,NA
1335.88037109375,17.938839,NA,533134.522138587
1335.90051269531,16.05282,NA,334723.638439922
1335.93713378906,18.550494,NA,853235.287038749
1335.97875976562,16.85983,NA,4759011.80639204
1336.04138183593,25.3882515,6797245.07539685,8555940.3864753
1336.06213378906,24.516744,776105.188868461,NA
1336.08032226562,24.7489985,NA,263203.271180387
1336.39199829102,15.5472005,895775.176714933,875057.91517665
1336.51208496094,15.894099,1094083.00894033,NA
1336.70336914062,12.677503,916465.819940395,986891.708414991
1336.90335083007,15.893605,NA,363571.851073595
1336.98254394531,16.7999305,NA,643094.706069839
1337.044921875,20.640946,NA,1185963.31842045
1337.06066894532,24.4442145,573776.937372198,280904.817881715
1337.39074707031,15.519221,848295.450618762,985096.531749379
1337.86572265625,13.760395,538723.208329703,NA
1337.89428710938,17.4561645,NA,547964.30629878
1337.91247558594,9.9834665,182973.397383683,218024.481749095
1337.98571777344,16.770526,NA,343955.36950664
1338.00570678711,24.5210655,774260.762380765,NA
1338.39044189453,15.5463635,704844.941210629,834435.803625014
1338.5107421875,12.004218,507340.149337968,NA
1338.87097167969,13.734462,445376.799068438,NA
1338.91674804688,9.9834665,163200.826289355,630805.862804523
1338.98022460938,19.196354,NA,443837.00928588
1339.01232910157,24.4194955,911010.655303645,NA
1339.39144897461,15.531236,394748.676858302,468518.77242937
1339.88348388672,15.153788,2178000.64870779,2718557.52067123
1339.91027832031,18.970143,NA,787664.771776184
1339.92169189453,9.9834665,NA,323796.914032817
1339.93078613281,16.85983,663320.44382766,107392587.586919
1340.01324462891,24.585897,2568912.51629435,NA
1340.52734375,13.102229,1373443.47557485,NA
1340.88732910157,15.1671025,1861535.98486195,1804631.32126311
1340.92272949219,9.9834665,NA,457130.75940874
1340.93408203125,16.844969,616633.701921809,326810.509677903
1341.01403808594,24.572931,2072515.57793291,NA
1341.23803710938,24.330892,463578.014430947,NA
1341.89196777344,15.136981,530107.024528358,NA
1341.90441894531,18.294568,NA,618550.508309105
1341.91833496094,18.879886,NA,390583.221030922
1341.93768310547,16.856722,721579.51953352,357436.599261554
1342.01782226562,24.598864,1227807.67096589,NA
1342.01971435547,24.248089,430720.769330667,517316.227721039
1342.24096679688,24.330892,684641.847853864,NA
1342.91723632812,18.670589,NA,7201686.77506464
1342.94097900391,16.85983,NA,15738776.3922506
1342.94812011719,16.343027,NA,890987.135169362
1343.0238647461,24.5484275,434892.661629852,308666.698490865
1343.04864501953,18.78876,NA,1477095.60408655
1343.25231933594,24.397619,NA,873938.707424285
1343.25598144531,24.642205,NA,299610.11601892
1343.92065429688,18.699738,NA,2210209.35176292
1343.94342041016,16.844603,NA,3726611.48424515
1343.97387695312,24.374113,445514.326040404,384631.134079239
1344.021484375,24.550579,NA,436044.801706177
1344.20324707031,24.538354,327140.769088617,NA
1344.25756835938,24.413012,484859.54312439,NA
1344.97583007812,24.55132,1125961.311124,NA
1345.97412109375,24.4281395,354340.914847512,NA
1346.97509765625,24.535293,NA,369022.400407036
1347.01013183594,15.23639,1712712.65248501,NA
1347.13110351562,24.69395,6088130.99948249,NA
1347.28662109375,24.763105,664194.366669371,NA
1347.51190185547,15.249356,3658360.81762779,NA
