"mz","rt","peaktable_1_a0d25fef67532f42501b07e27fab8747 intensity","peaktable_2_153437c90d223ce0da85ff0c50cf80e3 intensity","peaktable_3_efa6f65476b7343e5481e46df0b1846c intensity","peaktable_4_42513057733130ad46e2365204c0487c intensity","peaktable_5_040d565d8e12fd6f47dce862588b8ddb intensity"
1300.25549316406,0.67029194,9174920.68414254,9638568.63324248,9035949.95792378,9897834.44234148,9366063.10474202
1300.43719482422,0.661154575,1344991.10198558,1234330.24349656,NA,NA,NA
1300.587890625,0.66941086,7239361.24494992,7163843.2681161,7298556.36494619,7234880.74851486,7118364.08388528
1300.92163085938,0.70006494,7922481.81534677,7682569.34890868,7664159.61752629,7467118.2392633,7693880.94465194
1301.24877929688,0.70006494,4412595.50428084,4728397.90601139,4474424.86126718,4587145.90613616,4488300.84535274
1301.57836914062,0.70006494,3928634.14791427,3821757.26127718,3526053.23617615,3835995.39856813,3496524.71235763
1301.83938598632,0.97658045,NA,2194684.59265737,2259842.14560371,1739643.97524393,1450221.86594608
1301.91491699219,0.66945729,3813179.12465692,4007575.05253478,3887930.81690935,4126867.17032532,4045370.11567138
1301.95300292969,1.6552647,NA,NA,2050818.18205129,NA,NA
1302.23999023438,0.66941086,1981936.63332487,2289358.15605644,2005172.11432862,1947214.81099452,1967625.76990349
1302.57055664062,0.67695803,1250296.53605814,1331048.08278047,1168691.41855832,1407269.37095272,1318290.97169029
1302.84240722656,0.97921034,NA,1865101.64910623,1820926.36075463,1357791.56545263,NA
1302.90209960938,0.70103254,1734608.74663145,1594441.68350434,1444851.33681966,1359866.94193098,1492424.08468102
1303.59790039062,0.70759773,3700152.30838525,3406250.42549332,3320228.46594275,3493250.3611766,3643674.81983022
1303.85009765625,0.97176206,NA,697221.615793868,NA,NA,NA
1303.90881347656,1.2968749,NA,NA,3480954.48794522,3015223.65743893,2394135.61537027
1303.93188476562,0.70880489,5920082.88571822,6285159.41170955,6429365.69590446,5784702.62724534,5793481.30398519
1304.2646484375,0.70970113,9201504.41342029,9058142.66242239,9702220.24907866,10031761.9829462,9737285.51797291
1304.59448242188,0.67751872,NA,10639476.8088051,10883671.6985294,11155397.8748989,10928425.7546655
1304.59851074219,0.70978672,11272157.8228632,NA,NA,NA,NA
1304.9130859375,1.29703595,NA,3415525.36751526,3961338.72405328,3242022.85444589,2773367.72772741
1304.9287109375,0.67816572,12241814.6837722,12614065.5726712,11986438.1468196,12554721.0034016,12047195.9356769
1305.259765625,0.67817948,8459306.71037278,8248992.30104078,8699930.54816443,8678226.16285775,8296809.46602147
1305.45227050781,0.70442831,NA,NA,NA,NA,4336685.79122881
1305.59045410156,0.67597658,6213459.0127735,6719112.28351065,7126637.75066991,6562789.81904275,6531451.4116375
1305.92477416992,1.33201235,8690603.72114634,6559643.33732465,122837727.70678,6801148.98647162,6524543.9384416
1305.92944335938,0.679103995,7057005.56233119,NA,6108778.81724005,NA,NA
1306.25024414062,0.67817948,4232529.00626848,4243880.01962182,4056650.27269567,4080675.02016467,4040864.54438307
1306.44116210938,0.67164579,3509994.33651942,3550931.03633342,3498749.79550982,NA,NA
1306.57897949219,0.67695803,3188874.33248368,3166320.08317675,3393895.16544836,3192366.13880998,3189350.30842888
1306.92620849609,0.68036794,3672704.82679742,3067851.88509426,3740434.64448489,3277015.83768078,3796979.23879093
1306.92858886719,1.3363296,7708668.61944731,NA,NA,NA,NA
1307.24499511719,0.67695803,1650084.03099726,1818930.43144353,1716795.00570352,1606911.02597396,1668636.61709249
1307.44079589844,0.67380262,NA,1805385.95418448,1694186.25136187,NA,1691771.3171494
1307.57592773438,0.68255686,1075812.3570167,1315270.5304289,NA,1345346.7312498,NA
1307.93103027344,1.33309,1785761.25900482,1488363.57985266,48854695.0578633,45409095.597496,35573473.145132
1308.26818847656,0.72062887,NA,1966263.34409747,2080743.01754711,1734126.61811366,NA
1308.60180664062,0.71844036,NA,NA,NA,3766429.4572519,NA
1308.93292236328,0.72283239,NA,NA,9063367.60813869,NA,NA
1308.9340209961,1.02692634,8831493.04053216,8947462.96892304,16418878.5375191,8834619.50229273,8197489.81366774
1309.26379394531,0.68561211,10443127.4708784,11109366.0308654,10436143.0563896,10080202.8226916,10287611.4016222
1309.59838867188,0.68693356,11255434.8762346,10819919.8323953,10682983.1532405,10789646.1893476,11121201.205178
1309.92211914062,1.0142013,NA,2452185.29881231,NA,2181293.30875773,1867758.79278538
1309.93127441406,0.68561211,9942466.23666984,9812683.09299349,9828686.62965309,9870309.01111232,9729191.01842183
1309.93716430664,1.3364132,NA,3712382.80980704,4234465.06675733,3645409.64379498,2916601.02968785
1310.26275634766,0.68912214,7436603.17102575,7225266.55988325,6995569.95025759,7612044.52527936,7265353.60726982
1310.591796875,0.68912214,5839471.8963219,5821520.7458208,5265208.4330792,5541781.10464169,5615353.30518381
1310.91979980468,0.686763975,4692887.60295735,1792028.9672398,4716229.88257071,4250478.47160847,4165238.50250723
1310.93841552734,1.3309016,NA,NA,NA,771686.352142661,NA
1310.98657226562,0.78409691,NA,NA,NA,591936.561086799,NA
1311.25085449219,0.68561211,3665425.37887098,3548521.98379735,3576716.78836043,3602119.7230197,3556919.30799842
1311.58361816406,0.68571226,2871167.70332403,2903923.33339782,2606485.56654899,3066724.1887429,2990509.84663857
1311.9150390625,0.687808145,1865323.70546822,1756690.10535642,1710104.85161013,1627028.55743394,NA
1311.91821289062,0.68473087,NA,NA,NA,NA,1783524.89941831
1312.24792480469,0.68691994,1258983.10077174,1150897.18781553,1200898.86754646,1675105.51047036,1487939.70936807
1312.56848144532,0.688902425,NA,NA,1050489.87231998,1038933.20134773,NA
1312.57482910156,0.68254281,NA,NA,NA,NA,880776.519153333
1312.95739746094,0.72291798,5327343.56849182,5339190.66379113,5262654.49738465,5470608.44364122,5273226.24420879
1313.27523803711,0.732673355,NA,NA,2250783.12556913,2201542.70112628,NA
1313.44915771485,0.67970704,NA,3834229.71668421,NA,4117088.34247091,NA
1313.60119628906,0.69875834,6547137.46874414,6145185.98210921,5927263.36923967,5967928.80781394,6284219.78505303
1313.94091796875,0.69568781,11955623.5816895,11052366.326537,11342984.3986145,11889645.0963271,11385183.3587071
1314.26916503906,0.69655487,10550472.4948883,10790657.0587146,10882808.3472756,10589844.9835099,10131955.01029
1314.44494628906,0.68133514,2141257.01900409,NA,NA,NA,NA
1314.45327758789,0.68299003,NA,2293407.05993478,2169288.34832426,2394912.24267608,1961233.93666127
1314.60363769531,0.69655487,10512843.2064786,10350077.4513055,9943224.92620047,10454995.5469829,9607129.20368287
1314.93395996094,0.69436634,10376138.7396994,10344930.0405345,10186030.8625418,10568913.8030448,9845633.76172673
1315.26428222656,0.66820372,6767136.1730036,6649735.83473611,6668586.00876863,6344611.09686433,6296765.92932861
1315.43170166016,0.68304024,757126.912735806,855293.57901251,NA,NA,NA
1315.5927734375,0.69438126,5140758.90175559,5050538.32002082,4841491.32817008,5007181.70325614,4969704.74576392
1315.92620849609,0.69655487,5430311.41860671,5633738.63657809,5377610.51679171,5702943.60097131,5724881.02820794
1315.93209838867,1.4298378,NA,718509.736735123,922607.105595023,642586.465922532,708696.209256351
1316.25524902344,0.69568781,3304368.69853286,3170502.0952388,3102496.08521884,3383261.7573061,2925295.72503234
1316.58319091797,0.66767029,2476450.21254473,2497750.82188959,NA,2158459.48490917,2402515.43486714
1316.58807373047,0.70094692,NA,NA,2332662.04541562,NA,NA
1316.91778564453,0.66591487,2716196.78066418,2608221.13751842,2543861.46638304,2724882.26796016,2548765.73767017
1317.24060058594,0.69567411,NA,1224691.85818042,1182535.97786913,NA,1281578.36697445
1317.38159179688,1.7572691,NA,NA,NA,2250002.876235,NA
1317.57568359375,0.69875834,NA,NA,1022036.53056818,NA,NA
1317.91027832032,0.69568093,960401.946763037,1458199.5472708,NA,1572625.76378543,1408580.54575714
1317.91552734375,0.69875834,NA,NA,1591488.68410494,NA,NA
1317.94812011719,0.74261486,2046495.32208322,NA,NA,NA,NA
1317.95849609375,0.73813719,NA,NA,NA,1093791.27511122,NA
1318.27319335938,0.70663103,4342286.02681982,4340989.34801371,3940887.05724466,4171656.80191786,4476088.01209754
1318.38098144531,1.7617105,2279452.53376218,2484522.07529034,2567745.05755637,NA,NA
1318.60760498047,0.70759773,6598675.52678407,NA,6534737.4458835,NA,6996213.23403727
1318.94165039062,0.70751249,343615.902003374,11391158.3111298,11059483.6074864,335972.138633597,11647481.2548074
1318.98016357422,1.6539322,NA,2452932.20516541,3551793.65739211,3468905.58139772,2308933.01370684
1319.2744140625,0.70530911,10680726.2749158,10906082.2170487,10321617.5456845,10735197.5508434,9867989.50717958
1319.38159179688,1.7625156,NA,2632130.41965385,2862967.98664787,NA,NA
1319.60229492188,0.67380262,9384815.12622939,8961141.29243628,9291576.3383346,9193254.76988782,9374480.89611912
1319.90289306641,1.0776384,NA,2094936.32422148,NA,NA,NA
1319.93884277343,0.678009745,8741439.23591587,2094857.00895948,2282589.57934964,2149913.30790128,9439101.90803945
1319.9839477539,1.65550245,NA,1745865.41807157,2467686.22516964,NA,NA
1320.26623535156,0.67695803,5840066.86971275,5595439.46871227,5524259.16480608,5467034.27210773,5783824.29217596
1320.59521484375,0.70663103,4772802.65903631,4549706.81822207,4495916.95362929,4437433.43031222,4436975.8705535
1320.90740966797,1.0748031,NA,1932757.12785072,2063988.41749739,NA,NA
1320.93078613281,0.70540911,3151863.04571191,NA,NA,NA,NA
1320.9453125,1.3660704,NA,NA,2123888.68879449,1823228.09647172,1491108.19542389
1320.96087646485,0.694586415,NA,3658081.12659585,NA,NA,3711048.73405519
1321.25500488281,0.67695803,2762153.57217762,2767373.88280712,2794718.67488078,2773987.50943257,2746078.75344947
1321.44641113281,0.65738094,NA,2781016.50990123,2766156.15056913,3037604.31570076,2845534.29752437
1321.45617675781,0.69665491,2915687.54594054,NA,NA,NA,NA
1321.58666992188,0.67695803,1974313.61312057,2004966.607743,1663016.17034212,2059120.83854078,1872463.36795346
1321.92010498047,1.6256868,NA,1736245.26823043,1873995.73835249,5265238.46473626,4539129.62820609
1321.94885253906,0.65944952,2124974.64203167,NA,NA,NA,NA
1322.44689941406,0.65726091,1243609.38923311,1284064.90722463,NA,NA,1125227.30207353
1322.57971191406,0.70223959,NA,NA,NA,NA,1021136.48230295
1322.92431640625,1.62743195,NA,3779139.03128419,5457243.45661664,4746922.64779771,3883319.90864382
1322.93841552735,0.71691274,NA,3201413.05532525,3184887.03599179,3981656.85762595,3624348.8751649
1322.94482421875,0.72072941,4171372.5514847,NA,NA,NA,NA
1323.27911376953,0.715861455,4908708.50762199,NA,NA,NA,4665788.84873166
1323.61260986328,0.71757368,8487571.56016787,8146995.91680809,8035531.56849643,8465682.05546164,8686887.22613875
1323.927734375,1.0238193,NA,NA,3362270.05599804,NA,NA
1323.93530273438,1.651506,770397.507894846,8146024.06586515,10448235.2541138,10086190.5434105,2328263.25147239
1323.93969726562,0.68352362,11127787.2312078,10794198.7453068,11077172.8799,10874912.8553951,11217641.6007689
1324.27380371094,0.68352362,10672200.2841765,9907584.44582161,9893648.4775317,9871030.87971993,9670403.00001483
1324.60711669922,0.68352362,8267291.12206752,8219349.16070853,8477745.7815257,8500118.85001828,8155955.97337534
1324.93655395508,0.682997725,NA,6336175.7362029,1179949.8052801,6737136.42860548,NA
1324.93939208984,1.6497609,6811514.49600924,5952195.36013097,7951773.73798303,7352947.20053923,6637310.28158121
1325.26843261719,0.68473087,4817313.57208078,4905091.29458008,5079061.55842257,5060786.93286377,5007206.15934893
1325.59716796875,0.68473087,4041403.64337468,3899615.74877789,3897815.81117447,3875783.53210323,3812902.09093522
1325.90432739258,0.76372986,NA,NA,1282822.94737866,1240078.56148739,NA
1325.93103027344,0.68561211,3484792.32046575,3310980.92959036,3119454.73376928,3338646.93417824,3532495.46082729
1325.94226074219,1.6499357,NA,NA,NA,NA,2611600.79852326
1326.25891113281,0.68352362,2290114.4759681,2381968.97157641,2727875.85718807,2325244.67154513,2502019.50776906
1326.59252929688,0.68133514,1718591.56408189,1750540.14561645,1740371.61744257,1746628.10997736,1382992.30238712
1326.96783447265,0.70268701,NA,3422463.72481558,3058017.44059438,3759534.38310511,3173402.79849351
1326.97497558594,0.75355764,3979199.33472358,NA,NA,NA,NA
1327.24438476562,0.68781569,NA,NA,951882.350623407,NA,NA
1327.6167602539,0.727855515,NA,1563834.00740368,NA,1347925.53608505,NA
1327.95367431641,0.72510649,7072868.26436274,6520542.7544355,6428651.09076788,7174356.55691528,6379377.71573706
1328.28381347656,0.72510649,6509434.99768173,6452447.55621894,7080700.25154598,7213995.05194912,6670517.35675681
1328.45434570312,0.66942516,3381568.681844,3430736.73075215,3298337.43006171,3613430.7519909,3347003.81168713
1328.61059570312,0.69438126,9623345.4996672,8770570.11679529,9314718.57353711,9299851.78898594,9120525.50621672
1328.94732666015,0.695510625,12396117.817624,12221540.3578656,346358.610181855,12917857.6660045,11738754.794874
1329.27905273438,0.69446674,9016711.53423839,9828154.93350709,9116002.89033335,9149577.73586309,8976393.85744342
1329.45477294922,0.66768608,1645220.15027433,NA,1629811.59229376,2081567.30523083,1791835.36365132
1329.60974121094,0.69446674,7035695.29759819,7242871.30570153,7093589.46435945,7226383.49442695,7038177.4406442
1329.94067382812,0.69131102,6712741.26876825,6666957.8065857,6734531.12917819,6977222.1454521,6829649.59486307
1329.94470214844,1.5939851,NA,NA,343337.244192632,NA,NA
1330.26904296875,0.69446674,4220896.08923619,4395320.17803561,4871222.01562483,4417635.83700339,4631575.45675334
1330.43493652344,0.63877124,NA,NA,NA,NA,306795.993710109
1330.59887695312,0.69446674,3556796.88221557,3775546.17541107,3574311.48552769,3491635.9532703,3487157.75550843
1330.93188476562,0.69227784,3749070.93867769,3637746.04794398,3721828.95976352,3982897.73428199,3905519.25188407
1331.26342773438,0.69436634,1991447.26625727,2113885.62258554,2125827.99523332,1988980.34296727,1941803.19530745
1331.58752441406,0.69131102,NA,1166640.26478719,NA,NA,NA
1331.59558105469,0.696121985,1374860.01391139,NA,1333934.14631757,1322219.49071478,1194305.84480232
1331.92260742188,0.68910802,1652291.81750153,1590356.8278538,1604919.4477985,1660573.46939751,1832636.84840878
1332.28735351562,0.74163352,NA,NA,NA,NA,907234.178579613
1332.62438964844,0.73823751,1843966.08723816,NA,NA,NA,NA
1332.94836425781,0.70530911,5678996.62715154,5469574.97221869,5089633.04066003,5800787.65266685,4922442.52803307
1333.28308105469,0.70322093,7871871.9643003,8372010.0965498,7666322.59390305,7979633.94499082,8025788.32179929
1333.48443603516,0.77408892,3519860.77204858,NA,NA,NA,NA
1333.61645507812,0.70093199,9323886.9935907,9398988.21700967,9367480.23396649,9605960.59710739,9122446.75839407
1333.95184326172,0.7016002,11833263.6359018,11837889.4595372,11248855.092267,11236220.3631231,707693.925942652
1333.95385742188,1.3923329,NA,764404.806116791,943752.413827336,762098.276870579,NA
1334.28100585938,0.69786221,7978578.99329279,8496708.45812369,7875732.08647963,7839523.73571152,8209109.17441047
1334.61041259766,0.67383439,5962424.39257909,6383075.74688517,6101921.82803655,6478238.91894653,6228439.94005049
1334.9501953125,0.67378801,6788158.82686014,7572931.24436959,7522246.11691643,7956028.20046898,8100717.54079464
1335.27178955078,0.70006494,3866127.23289816,4144880.64511784,3983182.59547772,4332326.79623434,3911515.62336489
1335.46142578125,0.67817948,NA,3853250.94453326,NA,NA,NA
1335.60363769531,0.70225392,2964592.22373464,3045507.06142738,2882632.94102352,2866299.27806383,3168125.62167132
1335.95153808594,0.67476929,4161766.52848955,4039808.5115629,3902682.07684342,4325376.79171837,3862782.19097377
1336.26208496094,0.67161377,1416605.48058128,1714299.41499219,1587576.03343691,1489181.57803272,1916518.82147178
1336.46008300781,0.67695803,2408800.84109772,1924075.5416671,2081910.90567441,2002422.48062444,2101787.0779721
1336.59155273438,0.70313546,NA,NA,1279136.79818301,NA,NA
1336.94403076172,0.71363035,NA,NA,1811148.28001908,NA,1728993.49112715
1336.95294189453,0.720245825,1721718.32203691,1901887.87877592,NA,NA,NA
1337.44152832031,0.67597658,NA,NA,NA,NA,958524.947550343
1337.45761108398,0.648039285,750516.24545174,NA,857247.868949139,NA,NA
1337.62023925781,0.71407821,3523528.29969057,3609086.46412443,3435832.57551923,3124970.27924049,3447835.93699085
1337.89379882812,1.6316661,NA,3181254.59556586,NA,NA,NA
1337.91156005859,0.97610746,NA,NA,NA,NA,951051.372091759
1337.9140625,1.4325074,NA,2577035.27889709,1544034.19977755,2022473.83883722,3072949.61732924
1337.95385742188,0.71318249,6581343.37292502,6366499.69562379,5535687.10384102,6299192.20241254,6891066.7294837
1338.28857421875,0.71318249,8925066.11765517,8617419.72782546,8380648.90028254,8167727.35226252,8542075.61229641
1338.6220703125,0.71197479,10068604.2235518,10048100.2575647,9338112.59539001,9733199.40309818,9724929.81008098
1338.89807128906,1.6290022,NA,NA,3554814.37800098,NA,NA
1338.91760253906,0.97829634,NA,2045475.76159002,1395103.19202655,1604890.71867196,855889.5070826
1338.91833496094,1.4372186,NA,NA,NA,NA,2388220.1215057
1338.94946289062,0.68036794,9481014.66718584,9394999.09499136,9229647.51933953,9635005.71290904,8955724.46479565
1339.28308105469,0.68035371,6825152.08023134,6960903.93103649,7238049.76320321,7178476.54801325,7054490.1896229
1339.6142578125,0.68133514,5709418.04867693,5773963.16191494,5365761.7061342,5225786.03667291,5319158.19127068
1339.92346191406,0.97613589,NA,820464.93033204,848100.72560609,744501.474451043,575718.837783833
1339.94140625,0.68343859,713524.889280002,4443335.68022049,4511325.45256603,4548087.19284996,4517570.5429694
1339.94445800781,0.71197479,4894921.14002434,NA,NA,NA,NA
1340.27172851562,0.68036794,3794485.35483922,3537021.96093064,3580985.6713934,3618785.20124012,3345070.9539555
1340.60278320312,0.68343859,2501117.10821128,2649386.40639793,2753346.07275698,3062185.05246955,2666052.05100348
