"mz","rt","peaktable_1_48cfeaa2b4a77273ce366caac107df72 intensity","peaktable_2_e643475138de5bbba29876333731f5d5 intensity","peaktable_3_329405a96fc3ecd6463545f5e357ecad intensity","peaktable_4_780c6675f627e794fefa6d6ff84ece8e intensity","peaktable_5_ec631491bb8bc4f620fbd7dcd84576a6 intensity"
1277.43310546875,2.1061751,NA,NA,NA,NA,1400653.06967307
1277.56332397461,2.05646645,2112528.75141939,NA,NA,2039804.68888472,NA
1277.89416503906,3.705351,16326898.7662504,13094124.3933576,12894316.4117994,10803511.7928032,10710718.7878888
1277.9306640625,4.1116307,12595869.4763776,8449367.64567508,8804326.85575313,6671359.76667971,7660857.7506405
1277.94464111328,3.6492045,21662464.6398681,25544240.3382044,25892704.2602237,27412642.0674902,28358889.2293667
1278.02905273438,4.1764836,NA,2743740.80528718,3603987.77698463,2372815.84835784,2627380.31556956
1278.35571289062,5.4428865,6002902.4740275,7877856.20843309,8615234.11555693,9196022.02139263,9158118.54908433
1278.87847900391,3.1521189,NA,2502693.48681896,NA,2531384.06251557,2082558.45988236
1278.89733886719,3.7032187,4206935.56449503,11457707.9116918,11889415.6565128,9185476.05002944,10129229.6713986
1278.93511962891,4.1116307,8346789.06766873,4924870.20537149,6053069.05263358,4880688.61241284,5514707.89956192
1278.94799804688,3.6534855,19108246.7421614,22806714.7630719,24030803.138249,24928494.326623,25039182.8987158
1279.03112792969,4.1765042,NA,NA,2751348.18869325,NA,NA
1279.25598144531,2.2055737,1763068.62923316,1692751.49131658,2247363.33969366,1788606.51100959,1969669.77884709
1279.35510253906,5.447178,4228021.90745625,5132978.99317391,5520477.74748681,6051315.73898418,6214642.97826241
1279.58074951172,2.0845646,4104268.22523815,3492788.22474057,3835949.49753891,3934134.96130312,2814737.01023851
1279.58874511719,2.2055842,1575747.79888342,1638126.20768316,2759878.97997993,2071430.02007624,2366822.97193632
1279.88134765625,3.160774,2936828.52830472,2424946.12535846,3250606.72305545,2022343.09551037,2550108.58596083
1279.90173339844,3.7010702,7239106.89296797,4711961.30586638,5292096.79133698,3749499.71917801,3760104.42498247
1279.91564941406,2.0975309,2976989.29913718,1971943.9452692,2453505.05158369,1618377.93543387,9285632.43925461
1279.93322753906,5.14030215,6078755.78686426,2785017.20047384,3490726.37742413,3345387.42388481,2714090.77284489
1279.93655395508,4.1116596,3973791.42642209,NA,2015459.67345733,NA,NA
1279.94604492188,4.3277478,23633072.3271688,14779834.8312877,17531919.7100974,14564501.7433076,16191230.4026302
1279.9599609375,3.9387459,5719880.06288214,8128255.96280999,9104859.05969176,9551743.43572614,10670647.8819925
1280.24108886719,1.9981114,NA,2034644.71877822,NA,NA,NA
1280.24914550782,2.0888968,9842721.18117316,8856498.28337849,10099238.2757943,1118583.33849421,11353080.0998321
1280.25634765625,2.2055842,NA,NA,NA,NA,1430757.81288742
1280.35485839844,5.4471835,2299463.07625068,NA,NA,3625631.19193407,3389465.64270936
1280.57495117188,1.9981274,4575482.58374936,4780883.012622,4021494.25069238,5167414.28348664,3591014.70617307
1280.58276367188,2.0888865,7404516.31680937,7015099.92571109,7875494.3325658,7479222.3045031,8325574.59803004
1280.89361572266,2.9749226,5585623.23646875,4037937.52389113,4596550.71325922,4648009.33873203,2918094.5335933
1280.89465332031,3.1218605,NA,NA,NA,2931209.73254897,NA
1280.90808105469,1.9981194,5044485.0234943,4852634.33191668,4975990.76690644,5077929.68361365,NA
1280.91787719727,2.08023825,4700008.58129691,NA,4889923.47220876,4589469.70451325,4718925.4526263
1280.93823242188,5.148937,5466159.73633421,2291208.87406218,2665485.63131419,2144679.36104532,2840670.16541209
1280.94958496094,4.3191339,2005091.28949557,13551705.7699291,2542241.23274402,2843317.88465834,2144883.06055011
1280.96337890625,3.9430642,5395670.976138,7247372.14548206,8289972.58659018,8126759.18949826,8335634.78505973
1281.2431640625,1.9981079,3648158.5207155,4193323.84970588,4272013.94733891,3809980.55691403,4310993.16548232
1281.24792480469,2.08455245,NA,1536481.76937376,NA,2305789.03384248,NA
1281.56860351562,2.0888865,NA,2404933.23958173,1905202.13390231,NA,1927493.66516193
1281.57708740235,1.9916544,NA,2068990.13512332,2004500.16875232,2135472.67725263,2545499.53937793
1281.89721679688,2.9835977,3730534.35839279,2692020.31861922,3380453.55578305,2222092.01894644,3988040.7387807
1281.90014648438,2.0845646,NA,NA,3021626.0792145,2466869.15254883,2375214.75920962
1281.95263671875,4.3234561,8730224.51656673,4842740.49318238,6654311.95477068,3570547.1320258,3982715.13645869
1281.96154785156,4.5871057,55062253.3158752,38767888.5272358,38336167.0013037,34100353.2828416,34234178.8707193
1281.96640014649,3.94523245,NA,2712277.93124664,3231135.16446282,3390751.14535135,3806528.91978768
1282.23498535156,2.0824062,1781823.643734,1995161.75643039,NA,2369162.54757357,1749476.93876624
1282.56900024414,2.08240105,1110516.34370896,1252352.89233947,NA,NA,NA
1282.90142822266,2.98141575,1464269.83602591,1904793.63949762,1536820.45262371,991178.587427728,1917678.94566329
1282.94049072265,2.1515728,1560695.60355817,2038736.36443268,2174533.11693805,NA,1389454.9586478
1282.95831298828,4.3320751,1698154.11394164,NA,NA,NA,NA
1282.96514892578,4.5827477,51077716.0249613,31788831.3802517,33590390.5759281,29436883.5049702,11744988.3800284
1283.44116210938,2.1493825,2927340.50509527,3350076.83783233,3105294.91382812,3945066.15516243,2706819.32382488
1283.810546875,3.84152395,6035429.35171385,NA,3622875.62696004,3316295.69796301,3440503.91269604
1283.83312988281,3.3898466,1596904.26828618,7044307.57933874,1702357.96181006,5410100.70094253,5490859.56876864
1283.87005615234,4.0856982,22602283.9724072,14481294.0068866,16019458.4133711,12339609.8107103,14293790.7777979
1283.92901611328,2.0197188,1928870.00216973,1614961.22256279,1997028.25933181,1697167.518726,1274069.77851076
1283.94287109375,2.1493962,NA,2359088.50833525,NA,2338573.15960011,2275334.89376794
1283.96813964844,4.5913831,23417949.2056504,15743457.7051924,14938222.3304833,13265373.2512085,14016516.9093605
1284.25231933594,2.1191469,3145591.21901919,3170243.08853586,3406277.1278548,4519368.53703321,3430041.06451669
1284.4306640625,2.0154419,2408161.63333078,3076531.54997015,3068250.28931361,3286068.99478575,2387434.90402725
1284.44409179688,2.1451056,NA,NA,1470255.47311332,NA,NA
1284.58666992188,2.1191275,8778047.86872763,8260012.27867435,7933933.35603449,7576359.47248466,7495444.67055253
1284.81610107422,3.8458487,5355443.74206427,NA,3213901.17517988,2660792.63645981,2868778.24569657
1284.83660888672,3.3984762,1541603.39528531,5597066.30225595,1185467.33268619,4949372.593353,4510525.2439303
1284.87341308594,4.0857087,20058127.1518815,13254552.0910028,13150285.9765418,10666688.7539818,11700075.3969334
1284.91473388672,2.01758035,2362963.41842503,NA,3007374.52786114,2952772.75823606,2239159.31201561
1284.92077636719,2.1191727,8118499.75651801,9982892.41521825,7739598.14817524,7380677.76083482,8471431.99607079
1284.97082519531,4.5913867,6562253.49481932,3808966.60290565,4080181.92528218,3348950.78801287,2758233.37007763
1285.24670410156,2.0154001,5997137.41445004,5802444.3292573,6131926.26324701,7092888.46607399,6484450.87704413
1285.25512695312,2.1148504,5921627.4310309,6088783.5405345,6968608.85871879,7096914.08238057,6796153.0563598
1285.58093261719,2.0154103,7588620.74112372,7768567.27156305,7332144.31432769,5902525.78464637,7178824.02355349
1285.58880615234,2.1277753,NA,3220938.03368081,3727091.97186544,3920069.84917312,NA
1285.81689453125,3.847997,1609729.30881768,NA,NA,NA,NA
1285.82763671875,3.9776554,151069888.173788,124509819.296042,126610332.387678,110238503.989734,105152405.366958
1285.84356689453,3.1348718,3551529.22614889,19146571.163209,19989568.2344644,NA,15834008.5374105
1285.84857177734,2.9749121,2291991.62472226,2682833.06952,2835513.38918887,2191749.37883952,1834021.1943164
1285.87670898438,4.0943384,6646891.74244653,4841785.61085716,5287179.62245557,3669111.71469151,3994519.15661381
1285.91528320312,2.01972835,2061734.19245381,5232031.68622904,2638653.9596806,5797992.36269323,810260.653512661
1285.92016601562,2.1493825,NA,2311082.56026122,NA,2800597.20506212,2570084.13012939
1286.24169921875,2.1321081,NA,1877022.51877265,1695874.41451105,NA,2095451.466009
1286.24935913086,2.0240477,3266258.77455355,3384464.1796889,3097610.33119057,1346104.50712874,3329828.21833762
1286.57330322266,2.119131,1984558.28058133,756694.115269965,2475792.39254273,1158861.81274819,2109151.59657338
1286.58422851562,2.0240442,NA,1841018.07522176,NA,NA,NA
1286.8310546875,3.973323,125825169.814936,108743326.312438,103511491.793187,88189122.2934151,88454641.2571062
1286.84924316406,3.1391941,NA,NA,7607523.99307933,NA,NA
1286.85217285156,2.9792302,1618721.67866981,2805678.23000587,1884437.76072112,18731879.469065,20551698.3066984
1286.90478515625,2.06512365,2667374.9251589,1289920.69353507,2080497.58239947,2067496.47026399,1794442.92084656
1287.23291015625,2.02190225,NA,NA,2075951.45162081,1996339.35766837,NA
1287.56762695312,2.01758005,NA,NA,1896571.85272931,1399705.94957278,NA
1287.83349609375,3.9690167,61923031.9806994,53440526.6277264,50415045.2873025,44875578.3108867,42220960.5172912
1287.85559082031,3.0505526,13523015.917285,10754817.7008487,11616540.9381892,9071565.89032316,10251933.0424867
1287.9379272461,4.90258785,4193009.69611892,3754246.28284294,3349331.01180939,2738867.38683467,NA
1288.83508300781,3.9819829,22513809.6522155,20853213.60342,20149878.6510454,16880163.024669,15968726.4993144
1288.85934448243,3.0570379,4024079.30959144,2959666.48676345,3497203.02797211,3013292.77706438,2121611.69121847
1288.92517089844,2.1537079,1882985.06237616,1705435.15799429,1788284.06169665,2856100.22266604,1812031.2740837
1288.94152832032,4.9090712,3913725.37654518,2602518.18160914,NA,NA,NA
1289.25842285156,2.1537239,6155128.21960125,5957520.92119191,5541490.9112008,5640553.23606216,5180227.25036646
1289.58410644531,2.0543098,4543515.04841456,4193923.77016838,3688226.61261581,3455811.45550312,3217960.11384019
1289.59295654297,2.1537185,7139721.54825046,6446385.70364458,5838749.38700922,6349992.3029081,5835942.6978315
1289.83581542969,3.9776608,6717260.10903414,4060182.16118336,5805088.56519449,4457110.88331902,4173269.00100676
1289.84326171875,2.1969399,NA,1587158.12688759,NA,1355230.14755081,1656426.37817252
1289.91906738281,2.0499932,7393698.76858519,8331342.30055742,7601706.75153036,9301186.64766879,7380992.10240148
1289.92663574219,2.1451056,3475477.65607556,5085787.96851656,4500052.37655823,4606337.92794731,4505136.23154865
1289.94995117188,2.1926175,NA,NA,NA,NA,1414458.17880094
1290.25274658203,2.0456513,9263771.93450491,8523449.62830235,9564468.88306423,9610787.72980385,8333762.7951844
1290.26049804688,2.1450638,2019634.20959277,3239707.09257265,3354939.95991563,2494873.45528668,2633508.22023712
1290.40765380859,5.7367459,9682207.21346829,10066434.3965416,9272335.84571577,9207553.31827636,10254884.6007006
1290.4482421875,2.2012479,2624973.54175688,2887734.96335785,2801875.85553515,2939043.42464025,2863067.51751404
1290.57836914062,1.9549318,NA,NA,1604619.87254531,NA,NA
1290.58679199219,2.0456549,8186239.10313526,7344515.83402255,6720997.72889024,7750437.71460299,6843531.64131617
1290.59118652344,2.1494276,NA,NA,1478819.02931156,NA,NA
1290.84680175782,2.2552815,NA,NA,NA,1008217.49346085,1258127.29471809
1290.91333007812,2.05646645,1777505.13291544,1710706.35132047,1391631.86448469,1119320.83507472,NA
1290.92242431641,2.0456549,5199665.66724243,4781921.80549162,4887602.51224601,4914920.34681768,5734480.33301745
1290.95031738281,2.1882851,2237120.25554286,1943155.82271974,1756493.94231609,NA,NA
1291.24328613281,2.1710071,NA,NA,NA,NA,1895960.24175959
1291.25244140625,2.0586473,1823562.2232359,NA,1639773.60097406,1157830.38378899,1737494.38951208
1291.40795898438,5.7281471,11241663.7996734,12710994.0091438,10667099.4644208,12611684.765408,11921396.3145133
1291.43920898438,2.0543098,2886903.029328,3114099.86832806,3781983.38751525,3465418.08871978,3262499.47206422
1291.45178222656,2.1839593,NA,NA,NA,1214504.58179878,NA
1291.57110595703,2.0499834,2576885.25289509,1961298.98227536,NA,1903868.23081181,1330324.2291495
1291.57727050781,2.0413519,NA,NA,1055920.20175847,1206306.75578439,NA
1291.83569335938,3.9776863,21280276.8130242,16776333.4116911,17180877.5813267,14831518.3772267,15317911.5612288
1291.90170288086,2.047842,NA,NA,1803702.89223497,NA,2187751.35605587
1291.94287109375,2.054315,2159774.08137309,1968248.88023766,1607220.39297939,NA,2564928.40824425
1291.94580078125,4.2672433,4675220.03563494,NA,NA,NA,NA
1292.22900390625,2.0370524,NA,NA,1735411.15468219,NA,NA
1292.24002075195,2.06079555,2280202.37632369,NA,NA,NA,1760245.47694921
1292.40698242188,5.7281216,12417037.093174,12441571.7357839,14160727.5936675,11297475.3179429,12562995.8297576
1292.57366943359,2.0499875,NA,NA,NA,NA,1506244.46407865
1292.83959960938,3.9776863,16981797.973602,13731525.0235346,14138046.5967505,11945798.3525327,12643459.192915
1292.92980957031,3.9776449,50775198.268047,39343398.3320251,45594522.8899257,34871123.5121194,35071182.4991131
1293.4072265625,5.7281216,9555846.35551464,9404569.96682699,7504850.76921227,10127229.8120499,8886408.41275298
1293.59814453125,2.1969456,1809483.73560835,NA,NA,NA,NA
1293.84301757812,3.9776414,7946524.8474111,5612106.00776383,5947955.71930464,4576463.50041051,5058794.59696791
1293.890625,4.7513134,2307515.15692387,1529261.3110935,NA,NA,NA
1293.93228149414,3.0829937,2792592.89546353,3419935.17351217,4033184.54001093,3220414.82417794,3360395.68804771
1294.25653076172,2.0802478,3650213.52323016,4051033.38598754,3605655.10951612,3749396.53972575,4514339.49472031
1294.26477050781,2.1926175,3980150.63062238,3455882.23923468,3996234.08751283,3203809.43805806,3504887.35230684
1294.4067993164,5.72595065,5321417.42008787,NA,5977654.7780548,5428455.5782113,5333300.24991267
1294.59002685547,2.0802478,8117279.99760102,8507015.08682738,8182750.05304202,8903833.43546871,9134058.56403872
1294.59826660156,2.1882851,2716512.00273299,3425224.88792634,3372036.92425932,3254675.48146743,2106615.75677346
1294.89416503906,4.7556436,2806797.43614114,NA,NA,NA,NA
1294.92443847656,2.0802318,10125649.4989998,10017739.0922698,8771389.26247031,11404827.593521,9709737.04089845
1294.93627929688,3.9776414,19783950.2809935,15180464.2190907,17089442.5647963,14336511.8325199,13657819.0426965
1295.24975585938,1.98514335,NA,3024309.257589,NA,2956516.14089081,NA
1295.25930786133,2.08239105,1251203.38997203,7852406.93289808,7841833.40511394,8150483.50138257,8114088.57941906
1295.40649414062,5.7367504,NA,2675830.12882216,NA,NA,NA
1295.5846862793,1.99165725,3473460.84076191,3054819.41413968,3277813.33352475,3675313.40172094,NA
1295.59283447266,2.0715979,4596346.23546693,4891926.30934708,3971336.47248467,4059418.29289276,4948952.33241722
1295.9243774414,2.0283717,NA,2779309.11310894,NA,NA,2037766.31748966
1295.93933105469,3.9819672,1727889.63806961,3537778.22021006,5331877.96068994,1845449.20370981,3440313.75406923
1296.24182128906,2.07808415,2193876.47626605,NA,2253818.03484365,2263583.33127657,2456300.93568066
1296.24993896484,1.976517,1101252.75590382,NA,NA,NA,NA
1296.57659912109,2.0716295,2906498.96093888,2137249.87176001,3077532.44050434,3061073.40534525,2444751.1035088
1296.88916015625,2.8193155,4905639.11948589,932618.314076996,1145338.74942337,3540960.08483186,3072693.0098373
1296.91201782227,2.0824217,1575605.67416946,NA,2226321.63430256,NA,NA
1296.95617675781,2.2444692,NA,NA,NA,1477802.02292531,NA
1297.06494140625,6.4974545,2174563.79201388,NA,NA,1552601.66020666,2243766.75539247
1297.24536132812,2.0759083,NA,1184971.58566144,NA,1325710.99854479,NA
1297.45727539062,2.2531585,2162045.76198611,3325444.80468975,2853099.10235392,2445679.39954069,2906612.56792667
1297.8861694336,4.20888215,3706657.0273173,3911382.30458177,4370655.85651921,2782066.17038009,3073050.5281365
1297.89172363281,2.8236374,4303201.99528977,4034489.83309672,4405579.34845558,3608438.76171598,2849307.61990764
1297.92514038086,4.47470805,1670798.5322865,4489940.27044735,4691585.10702979,1227109.17043227,3967330.96882638
1297.9429321289,2.10401675,2029819.05683203,2203244.58669741,1586845.268265,2537923.91468888,2151819.54721987
1297.9577331543,5.3347978,3088361.38912066,2236399.29247424,3178052.8378616,1654575.21220173,2388811.63683184
1298.44580078125,2.0975204,3566481.09283463,3773066.302653,3191171.32349336,3303314.24424647,3346222.93136962
1298.60131835938,2.2250519,1276738.64603458,NA,1505929.60229795,NA,NA
1298.888671875,4.1937924,4817970.88611698,NA,1765607.09182069,NA,NA
1298.89367675781,2.8193315,1378710.13674225,1290112.2234331,1362999.54209251,NA,3244641.98688283
1298.92651367188,4.3709546,2422626.13302342,1545712.38882357,1285873.17824228,1114788.53371564,2412430.24002036
1298.9351196289,2.23151285,1091262.98335603,1256373.1455258,1174071.01220466,2426422.87398543,2003967.39480282
1298.94833374023,3.5324794,2757691.97015036,NA,NA,NA,1527415.91681373
1298.962890625,5.3477998,1795152.82910754,NA,1696892.88387336,NA,NA
1299.26184082031,2.1061751,7744873.28868883,9381786.04807217,9278132.61483696,8657886.77658084,8204500.33483235
1299.26620483398,2.2336935,NA,NA,1160255.73311682,NA,1248679.7192505
1299.43566894531,1.9722203,2262625.56087769,2197321.80814369,2063819.00451901,1806499.1417159,2110012.086399
1299.44818115235,2.0867437,1179129.93966167,NA,1317686.45753504,NA,NA
1299.587890625,2.0111194,2370560.2661205,NA,2252537.18141221,NA,1903576.44760941
1299.59631347656,2.1148054,9719798.58362046,10140991.8612193,8203501.06131138,9077867.56048357,9565462.31236533
1299.80786132812,3.1521171,1622742.34413046,1748383.22686227,2308603.05554305,1850215.33534875,2086435.44770296
1299.83190917968,2.71128275,NA,986451.430469515,1176371.3903521,NA,NA
1299.84265136719,1.9937999,1629678.66394181,1686697.63475006,NA,NA,1261624.17320484
1299.86447143555,3.586498,6393536.84847639,11109704.9996644,9134593.6838256,7707025.90033048,8051324.94899735
1299.92419433593,2.01325975,4030880.22018711,4270288.72496632,3796791.85255238,4962291.32481806,7786591.71076153
1299.93859863281,4.3320751,3955644.57615781,2452504.94784044,2439256.30177381,1197122.55076604,4056250.55900511
1299.93981933594,4.8118312,23926854.5503874,NA,16587229.9453593,1722546.15680223,14171945.2842012
1299.97375488281,5.5250071,8389060.72722539,3730417.91218459,5349749.20975689,6179950.71097623,6146941.64398988
1300.25659179688,2.0067521,5470943.3639925,5405913.57003516,5079280.02552561,5480051.80631139,4590883.88946673
1300.26489257812,2.1062067,4160965.97125165,5013541.66042077,4606219.14867421,4633743.95470312,4655471.67882411
1300.59405517578,2.0521417,2043844.70147043,1951245.77058909,1881674.46008793,2136239.03512182,4032619.71000534
1300.81164550781,3.147797,2408815.08913049,2038431.1811701,1793387.29155656,NA,NA
1300.84674072265,3.0419256,NA,1316929.5842774,1880582.8830074,NA,NA
1300.86810302735,3.5843503,5844509.76786298,9016867.53827568,9371978.36891511,6763815.83066981,6532837.34924023
1300.91583251953,2.1061648,2618619.65258192,2758240.09916325,2575109.06418206,2507059.5011327,2586392.73110268
1300.92895507812,2.0024302,3169669.72607083,3407537.49052481,3234142.54011938,3032981.5454085,2336560.23379089
1300.94287109375,4.8075342,18135610.0549095,14801879.0096943,13515487.7003399,15072587.0937521,11984484.4430471
1300.97668457031,5.529284,7441516.43226802,4601868.87683721,4517378.96299092,4681093.57059787,5114622.01292741
1301.24871826172,2.1104831,2013001.35678302,3020017.04921267,2965735.84624179,2414183.59580569,2508735.09398137
1301.58239746094,2.0975204,NA,1885998.41112656,1944443.95250204,896398.525756025,NA
1301.84381103515,2.82364285,33072904.3731896,6490648.92558238,2178154.02793265,22943963.9860099,4792909.7177486
1301.845703125,3.1391606,6207285.10131637,4868075.76153228,5319489.41880749,4087820.0875273,7509733.53069543
1301.87121582031,3.6535015,4634735.68430604,NA,NA,NA,NA
1301.90994262695,2.0067818,NA,1127031.11829225,1760340.32722622,1558999.22678587,1240655.92370793
1301.92053222656,2.1148504,NA,NA,1449859.6738978,NA,NA
1301.94641113281,4.5784615,10824570.6544542,30070680.5920951,34524493.5579637,33854422.7246208,33975644.4071717
1301.95513916016,5.0408985,46672563.1304715,24896117.0495681,31087643.0372381,28393635.4735342,33108624.5110539
1301.97735595703,5.3607414,1536399.283764,NA,NA,NA,NA
1302.24261474609,2.0154191,NA,NA,1208778.64246481,1117807.24215703,NA
1302.84741210938,2.9684269,6390936.28791673,1319817.676902,4428834.67365279,3578849.19918721,1800150.92610918
1302.9482421875,3.3639445,22581443.5305626,26435241.8425979,31230777.6156585,30302914.9258284,31742433.952054
1302.95803833008,4.88748085,7850022.60067382,4394170.82511872,4959812.99978828,4179540.82820925,3576075.3166502
1303.60046386719,2.1364299,2860049.99491294,2964608.10918395,2348053.86015541,3250251.05210251,2714118.28076606
1303.84924316406,3.1434855,NA,NA,NA,NA,3020585.62654779
1303.85083007812,2.8733417,14073507.9010419,2578658.37716776,2472392.28738927,1396296.56691092,7817397.41869129
1303.90942382812,3.8393477,8623257.44119184,NA,NA,20774531.2410874,20687249.4783099
1303.91009521484,3.6621297,33112789.036338,4891676.92623298,5935659.42832453,4146873.3103198,4964322.49831498
1303.93408203125,2.1451056,7751684.42832372,7203337.22780642,6804427.65284922,6742654.93912832,6631094.70894093
1303.95153808594,3.3682214,10072511.1725134,12264188.2072821,14318577.3751061,13225637.2380847,14454028.7787677
1303.96130371094,3.72912085,3409693.10977669,4009551.84835382,2504097.43040478,4338248.89115534,3468310.51577464
1304.2590637207,2.04351455,NA,2466226.10777802,2600288.69928357,3084436.51054021,2826777.03279599
1304.26806640625,2.1407831,8296997.18182782,7401611.86240466,7823914.46181234,9097437.31933314,8439190.42376568
1304.46459960938,2.2963484,5806734.33896906,6371643.57062615,5689899.8366865,4829496.8095093,5507765.76195963
1304.59423828125,2.0456513,5948914.16390293,6570004.65961113,7424012.32380897,6782483.03559895,6665601.07768657
1304.60205078125,2.1450603,6459212.69997104,5558324.66235489,7025945.52437345,5438204.09106076,5988808.47580199
1304.85375976562,2.8193566,3383486.54122669,2814330.31898862,2716024.37633926,3089682.7908719,1734596.49997285
1304.91320800781,3.8350559,6543090.20997169,4632678.52487296,4580851.13743931,4100134.52797481,18484516.236933
1304.91461181641,3.6534965,NA,NA,NA,NA,3471064.54432304
1304.92785644531,2.0370524,8266236.67515058,8991440.48422284,8083772.21024239,7444018.09242063,8507929.2745048
1304.94055175782,2.13211825,3113244.47360851,4151286.42863399,3407172.33296184,NA,3232724.84957867
1304.95568847656,3.3682668,2739639.48472146,3246582.89925487,3758443.83419475,3918825.26508643,3303473.4058637
1304.9658203125,2.3136266,4192658.95462097,4088391.3142199,3832958.93542679,4253488.86885693,3470938.64272239
1305.26257324219,2.04565825,6401255.05670642,5867903.89366764,1050786.49381575,5184762.27790423,6154702.3327318
1305.45434570312,2.1320975,3601339.22105307,3570317.17432715,3390456.19347149,3676401.87096639,3257735.83465464
1305.46667480469,2.2963799,2189680.27693406,2293881.47753155,1903848.83447456,1625522.98857076,1982503.03624311
1305.58950805664,2.1472455,NA,1698279.98778327,1708002.75620916,NA,NA
1305.59741210938,2.037021,3058209.61770038,3638544.23204755,3046544.13831599,3413556.88758167,3470882.07110698
1305.83935546875,2.3050241,NA,NA,1632399.46545872,NA,NA
1305.9214477539,3.66647285,9384395.59699948,2471996.56734982,2833060.50935887,2059113.77971435,1286706.21773795
1305.92492675781,3.973319,768249955.887607,3164844.1789649,3080909.66318061,562290974.88383,555340945.59678
1305.93884277344,3.47195985,3294681.11383743,4766669.05198216,5708638.9833675,2564577.82571905,2259521.33973028
1305.95910644531,2.132139,NA,NA,2303603.82453525,1514237.01392138,1788876.92351306
1305.96801757812,3.6621262,4449130.1558987,4602400.55802047,5649366.8923473,5323458.5106149,5543251.62907367
1305.97521972656,4.0035886,11972523.1454761,15690501.4883255,17533369.2840248,19018715.4092002,19460767.6118805
1306.25024414062,2.1407419,1791251.55945862,1797515.22185352,1441833.18039693,NA,1605775.29090488
1306.4443359375,2.0024623,3041396.60150211,2794996.59992943,3109797.46254037,2610934.87838701,NA
1306.4553527832,2.1407479,1422487.20593034,NA,NA,1531094.15020351,NA
1306.58093261718,2.03269375,1806131.502426,2440234.08826217,NA,1942845.43711153,2548744.17103584
1306.84313964844,2.3049927,NA,NA,NA,NA,1231933.02570216
1306.92822265625,3.973319,674528173.97698,559244331.017226,2430946.99660725,1062825.16476131,2309713.34029079
1306.94287109375,3.4805967,4570216.51269844,4638174.6347716,4790215.31595731,4938282.74875236,5155560.44842445
1306.97827148438,4.55033485,7028525.02213766,3070639.78844609,4335083.93473351,3872104.47482418,3640679.39891289
1307.24713134766,2.0240857,NA,NA,1528581.18969505,NA,NA
1307.92810058593,5.02360535,1413106.76016242,NA,3107687.80685272,3183943.85107294,NA
1307.93176269531,3.9819632,307986170.948025,252667018.083751,265727794.93026,227587428.286318,228206058.406169
1307.94360351562,3.4719669,NA,NA,NA,NA,1692728.41603351
1307.98266601562,4.01656465,6209974.80672296,3118666.7567462,7309365.29713897,8771113.94517689,3208269.65212351
1307.99176025391,4.2845124,11632380.8452174,13572287.8879393,13632999.7185803,13409882.2229758,15302066.9358505
1308.271484375,2.17534745,2376588.43464244,NA,2233675.68682782,NA,NA
1308.60583496094,2.1753603,4794673.05297874,4834305.80598608,4716418.95452506,5428271.26145971,4566047.17310575
1308.93225097656,2.0845646,3706923.69905379,3143362.86290596,2838015.68950219,3470291.55871408,3312136.14494044
1308.93960571289,2.18396815,4845700.90322279,5919239.49645158,5752081.65208537,5563791.23142395,5330580.29240148
1308.98455810547,3.99709265,NA,1779603.04964643,NA,2622701.54373645,NA
1308.99536132812,4.2845193,1479776.04123223,11655644.1455897,12056151.3208761,14150224.496346,13672408.6617829
1309.26550292969,2.0629538,7275228.96163162,8344037.96920708,8116852.65641259,7951145.04155842,8167443.12147751
1309.2744140625,2.170993,4481673.1266198,3975407.21672053,3174206.40075957,3891247.68951076,4066126.76781039
1309.60021972656,2.0715876,9192135.34619532,9717297.54205866,9137541.66786415,8589820.23442652,8544495.57725647
1309.60815429688,2.1666906,2354822.60971922,2510677.14048851,2767100.73450628,2300120.26436278,2723662.40031055
1309.92199707032,3.0440642,3363155.97331435,2175123.60181135,3471440.43559746,3282579.89725097,3260614.90071394
1309.93057250977,2.0218936,NA,NA,6484213.42632506,2037198.26894727,2343034.03537696
1309.93762207031,3.96902935,6585330.42603956,7149861.64862964,21650774.6090809,5949522.94731096,18342721.0564562
1309.9984741211,4.2866822,2680615.30998519,5082135.61948399,6375021.2971294,4804561.32087897,6183004.72493055
1310.26000976563,1.976527,NA,NA,1879567.07926032,NA,2137457.47592204
1310.26879882812,2.0715979,3794489.03061695,4603059.63346998,4438304.21515998,5603968.67882439,3658961.69557077
1310.59313964844,1.9937896,1392663.89597615,2242343.45977247,NA,1967436.99479015,1309664.12840906
1310.60095214843,2.06296255,NA,NA,1953522.54740343,1500238.68409482,NA
1310.92266845703,2.52541705,2155669.72696115,1951974.91427035,2156422.35304398,2143595.39507092,2868556.96260217
1310.92510986328,2.97275885,1444161.70561912,4694646.82248908,NA,NA,NA
1310.93933105469,3.96684775,3384486.56934205,2679131.37535201,NA,NA,NA
1310.99011230469,1.9332796,1909489.95066591,1768229.47909875,1670856.25779815,1541219.32180726,1892855.12205468
1311.25198364258,2.06296425,2323365.94597612,2303661.3449102,2588903.51524453,NA,2709674.43986465
1311.58581542969,2.0716036,1943452.55427366,2119373.81340648,2506044.10416301,2235075.18610707,1500336.21760687
1311.90179443359,4.3536862,4675714.842957,3346412.20052843,4175010.58606756,2768527.25945377,2319764.06604599
1311.92889404297,2.9576646,1452912.21315196,NA,2709668.51437133,NA,2138992.07964064
1311.93725585938,4.7080845,4922303.80025995,3346523.55574824,3226926.42538557,2995667.03766364,3572758.58219817
