"mz","rt","peaktable_1_b7395992449dfd483a9252839606b237 intensity","peaktable_2_9088c9bb03b996378922c647cf074a20 intensity","peaktable_3_dcc2459184097df9045af661688f5c8a intensity","peaktable_4_8e9143ab92bc68bcc4b903e5bf1abe62 intensity","peaktable_5_160fc6371b5d43397f685b6d8d718fdb intensity"
1407.00170898438,0.71857619,6261249.80834081,6541963.69209073,6592694.75177683,NA,NA
1407.01376342773,0.719040675,NA,NA,NA,6691328.67907544,7305389.98553924
1407.3271484375,0.68878737,3352076.81315396,3629290.37462031,3690474.4619063,3680001.22446147,4385752.46256809
1407.65563964844,0.72303141,NA,NA,NA,NA,2858400.87118596
1407.6665649414,0.685806165,2972219.44608432,2740694.19279766,2383670.45163416,2818168.98617931,NA
1408.00836181641,0.715335015,5614815.59869022,5300963.74282656,5097383.29555814,NA,5061410.53747711
1408.0224609375,0.71286142,NA,NA,NA,4238278.35475337,NA
1408.31970214844,0.71638759,NA,1855807.03624062,NA,1799026.88132298,1721208.84785627
1408.50317382812,0.67702696,NA,3932417.92928511,3060761.80611672,NA,3592098.55145668
1408.51483154297,0.680743515,3282619.75052095,NA,NA,3475943.35551151,NA
1409.00537109375,0.68140406,3476734.11401601,NA,3058929.84826186,NA,3016381.78343589
1409.01452636719,0.68003318,NA,NA,NA,2868909.06749867,NA
1409.50427246094,0.680701835,2430732.28953982,2299059.99008631,2270115.00191031,2200596.54700604,NA
1409.51055908203,0.68144894,NA,NA,NA,NA,2052064.38187361
1409.99755859375,0.64424843,1197875.5378684,NA,NA,NA,NA
1410.3369140625,0.727794875,1637465.84946562,NA,1706909.64906222,1641335.5383554,1769811.13410657
1410.49243164062,0.64638691,815260.424147937,NA,768797.760148555,780513.96471899,NA
1410.50537109375,0.67812692,NA,679660.879320216,NA,NA,940328.498266562
1410.66748046875,0.72741374,2775462.29618265,NA,NA,NA,NA
1410.67822265625,0.72625262,NA,2744180.76638051,2959728.88912025,NA,NA
1411.00463867188,0.72741374,5675785.83373006,5883694.5717705,5427600.31449003,5549441.38075959,5563636.42640809
1411.33251953125,0.6967487,5153095.18378549,4962981.10050937,5062802.97270523,NA,5421698.291916
1411.3447265625,0.72818121,NA,NA,NA,5178423.51102827,NA
1411.67126464844,0.69669074,5026019.15248477,4820363.07976768,4769532.29993579,4836712.55666016,4972174.44398988
1412.00073242188,0.69535306,4115528.26354089,4809485.93643184,4805037.58869645,4441081.23994178,4960150.55707138
1412.32739257812,0.69895786,3165502.68084826,3212363.2639167,3082828.2110747,3442901.01686762,3056211.38131803
1412.65545654297,0.69239648,2555887.7116164,NA,NA,NA,NA
1412.66955566407,0.6982104,NA,2320311.59257481,2202417.03856222,2262058.46505972,2034203.98983288
1412.98254394531,0.69458027,1931586.27377285,2012899.33912374,NA,NA,1952201.3109993
1412.99267578125,0.72517496,NA,NA,1800227.30203466,NA,NA
1413.00109863281,0.69316444,NA,NA,NA,1814638.88133313,NA
1413.04449462891,0.78207759,NA,NA,1063632.39362331,NA,NA
1413.32250976562,0.69535306,1254030.73436913,1571440.00775616,NA,1383469.26468825,NA
1414.02844238281,0.73036979,NA,NA,NA,2570250.47205285,NA
1414.0361328125,0.73170747,2785488.92322304,2662987.44220499,2979881.9013936,NA,NA
1415.02600097656,0.72741374,4834369.16956662,4942029.40449916,4689087.6799536,4706115.12657849,4941885.6756955
1415.34094238281,0.73912396,NA,NA,NA,1993152.74760492,NA
1415.51062011719,0.69020318,3604411.71078129,NA,NA,3758174.09027997,3637842.26133839
1415.52502441406,0.69015822,NA,NA,3255830.40194117,NA,NA
1415.68249511719,0.74049521,3513298.63221795,3918997.07182477,3396429.56699245,3861789.07658327,3531812.45939137
1416.01123046875,0.70547799,7756844.40063111,7658948.16015787,7174965.28104444,7448299.27294716,8029534.11664838
1416.33972167969,0.70410724,4751541.73437882,4894989.13429875,4832218.08693547,4628141.14041974,5216032.20219688
1416.51107788086,0.686858855,2691548.78395907,2516646.73718468,2889104.58931997,NA,2367228.41203105
1416.52557373047,0.68878737,NA,NA,NA,2326209.76889319,NA
1416.66882324219,0.70552334,4461069.34507267,4028701.27223145,4347193.30067219,4424962.53545411,4307629.34750175
1417.01049804688,0.70410724,6083394.76942318,5524089.6011144,5305843.05021928,5672017.92658801,5782701.44588289
1417.33239746094,0.70848433,NA,NA,2360062.23867986,2822645.8031916,2432396.70913921
1417.34149169922,0.70767515,2735487.16215435,2615415.85343354,NA,NA,NA
1417.50463867188,0.65737974,1155401.7211535,NA,NA,NA,NA
1417.51232910157,0.65732032,NA,1191496.21909919,1132716.7645452,1051488.85150624,1207544.7061173
1417.65661621094,0.70328949,NA,2084094.20418875,1962030.41102824,NA,1987762.37836066
1417.66986083985,0.70262895,2333977.03117155,NA,NA,1847578.8170265,NA
1417.99682617188,0.70547799,2793890.42517027,2913152.56670522,2478715.44368648,2393672.01135204,3004196.07274783
1418.33203125,0.70325631,NA,956936.479558544,NA,NA,NA
1418.98657226562,0.69020318,NA,NA,NA,NA,1328426.61055612
1420.01043701172,0.74921582,NA,1510351.17100808,NA,NA,NA
1420.02624511719,0.75006706,NA,NA,NA,2421750.31866143,NA
1420.041015625,0.79525386,NA,NA,NA,NA,1866920.04357644
1420.34161376953,0.715309955,NA,2560737.03387087,2530904.72947457,NA,NA
1420.35522460938,0.74787819,2443836.06071541,NA,NA,2243896.37363174,2411260.08764443
1420.67199707031,0.71642079,3850512.30719933,3934358.32804268,3903762.58822099,4109161.6086244,3913058.04903776
1421.00305175781,0.71428244,4821967.96556115,NA,NA,NA,NA
1421.01672363281,0.71419912,724519.216503418,6038523.91967264,5741291.43243296,6093369.14487564,6277993.55577553
1421.03430175781,0.74273351,2657610.44285081,NA,NA,NA,NA
1421.3466796875,0.71427724,4773361.99275819,4371458.35143137,4486679.34167819,4715405.65861123,5109838.59108473
1421.67614746094,0.71428244,3464890.46098438,3999364.42517975,3912366.77335298,3751925.10147971,3735323.68663523
1422.00939941406,0.69930469,NA,5087758.83278529,NA,4983949.94836074,NA
1422.02221679688,0.70333442,6006899.65996169,NA,5797915.41055599,NA,5944324.62507471
1422.33850097656,0.71419912,2416003.49639253,2208496.06381976,2054688.92967201,1833689.97451731,2327975.20300715
1422.67016601562,0.71638759,1382366.32936681,1785130.32823751,NA,1701839.92158021,NA
1423.0185546875,0.70114626,3769404.87612421,4225239.48004615,NA,NA,4410597.21900984
1423.03271484375,0.69973016,NA,NA,NA,3565578.38869915,NA
1423.51904296875,0.66831754,3309344.16945283,3030758.01240488,3154589.77387739,3004647.48312675,3135576.03197551
1423.96661376953,1.7588151,2146753.95557412,2037510.51440808,1959451.23610596,1969275.28638989,1732225.44108498
1424.01019287109,0.66387632,2592218.52607999,2295392.93076426,2559415.41699723,2688007.4513228,2476584.2898015
1424.51336669922,0.667168795,NA,1633470.54821233,1571179.76606185,1480594.42550471,1491750.75359667
1424.51501464844,0.66613446,1594982.99316887,NA,NA,NA,NA
1424.96618652343,1.7669145,NA,NA,1411111.37225307,1598086.55408182,NA
1425.0068359375,0.71857619,563073.03761354,2646627.57079613,564299.859028567,479900.78834007,491777.789557777
1425.34240722656,0.72955206,NA,NA,2819749.28622185,NA,NA
1425.35321044922,0.726275155,3284800.35154639,2899147.56400913,NA,3324135.35225473,2949460.66898071
1425.49920654297,0.633280635,308593.428024741,340378.871491575,318849.959349784,431155.350534589,NA
1425.68603515625,0.72599269,4268022.36206919,4461988.00932967,3679352.73384337,3972494.42785955,3851867.84887862
1425.97735595703,1.8195357,2573286.083007,NA,2277563.18427931,2621392.09639589,2293474.48912107
1426.01806640625,0.72599269,4945216.38250542,4550079.84627021,5276338.13317131,5288368.35483121,5429587.59538927
1426.3369140625,0.69458509,4036716.01027239,4010163.77981426,NA,NA,3713720.4504771
1426.35107421875,0.725583825,NA,NA,4002086.53730693,4213400.91805231,NA
1426.66973876953,0.69535306,NA,NA,NA,2948551.90374216,NA
1426.68295288086,0.694518765,2849077.31201222,3194733.66522727,2881678.11557777,NA,3335049.2816582
1426.98950195312,1.76002435,NA,682225.106962639,NA,595621.389263297,693367.8292054
1427.00244140625,0.69458509,2123953.73498632,2108493.80301417,2118869.99841177,2128673.61663489,2288242.71780282
1427.3364868164,0.709879975,1762149.4196781,1741068.23196236,1658714.337777,NA,1884636.65037219
1427.66650390625,0.68583119,1276093.30627294,NA,NA,NA,NA
1427.98937988281,1.7662141,2591754.26303357,2695735.10516165,1143865.69363547,NA,2039471.19194121
1427.99890136719,1.7677853,NA,NA,NA,2548061.58793275,NA
1429.00305175781,1.7682322,NA,1183620.43787834,1568756.0961,1238084.38920239,NA
1429.03546142578,0.71314414,NA,3791590.1106446,NA,NA,3700848.50100685
1429.04602050781,0.59610028,207743.436552094,205089.175217267,241564.967153039,3646261.17273553,248077.247904755
1429.68896484375,0.74131248,NA,NA,NA,1176006.02147512,NA
1430.00622558594,1.8165513,5159243.95883751,5018853.61286221,NA,NA,4934749.64733976
1430.01739501953,1.81615695,NA,NA,4790529.49035413,4766427.89381142,NA
1430.02661132812,0.71204367,5664530.78674853,5857927.07924871,6245241.54586789,5596104.69603906,5505753.88093328
1430.35131835938,0.73611762,3202500.5339137,3410823.98875349,3329155.60664238,3302893.45954189,3487536.08376959
1430.52294921875,0.67699338,3651562.22826615,3235759.52527597,3015108.38335861,3165746.54642354,3426966.00036993
1430.68481445312,0.73170747,4210170.98505536,4066043.30886463,3889648.48749874,4015267.24347438,4427129.87585879
1431.01721191406,0.70328949,6780865.2640411,6329530.63342426,6662229.00091881,6747946.30420266,6828261.56167185
1431.0205078125,1.8143623,4065618.47171283,4133132.99198156,3501417.52282866,3939516.74199418,3845956.45674076
1431.35131835938,0.70106784,3523251.0651419,3321384.33198163,3319680.86212235,2994785.20884538,3373999.18387494
1431.51452636719,0.67702696,1968979.45876711,NA,1963445.16505941,1975317.20361663,NA
1431.52471923828,0.677032625,NA,1814607.59023494,NA,NA,1869720.34247428
1431.68395996094,0.70333442,2621964.05230406,2477868.55065697,2645503.5974585,2632814.81201449,2556579.587115
1432.00964355469,0.70333926,3672024.8171247,3863291.31664234,3502109.88187824,3673863.594448,3942728.76556594
1432.02355957031,1.8185137,3426341.39978494,3459231.64146108,3288370.1401907,3212102.90957935,3113538.02862394
1432.34216308594,0.70325631,1501716.88630001,1394361.41106478,NA,NA,1548402.41195123
1432.51483154297,0.673768945,776276.837746933,649400.549393001,622669.632364767,760486.401122218,NA
1433.01013183594,0.69754154,1519967.87891876,2309869.18538459,1457749.3609408,1393722.94469443,2322455.87372024
1433.02758789062,1.8625107,1880482.01916849,1855412.88510919,1680784.09693739,1649583.90371888,1712061.87454402
1435.02294921875,0.74710587,3527813.94601495,3660299.29455524,3078817.4730947,3421061.15250484,3395220.99970384
1435.35620117188,0.71067282,3778632.1601763,3751670.21445786,3415533.64691776,3545191.69788339,3508717.68833765
1435.68005371094,0.71286142,4049600.74834718,3988956.74543704,4016732.66279944,3832985.28205713,3961785.65068782
1436.01635742188,0.71204367,5183736.22237436,NA,5044086.30716385,5008491.46933398,NA
1436.02725219727,0.71423818,NA,5822587.77862911,NA,NA,5113205.6918012
1436.35205078125,0.71067282,2855126.0707543,2612650.18292195,2512500.32095163,2824641.2654151,2925777.57029547
1436.68566894531,0.70990536,1805619.23795059,2325015.37668426,2000651.83473427,1962208.78885752,2018233.72551956
1437.02355957031,0.68574796,4994566.30923483,4857328.15163459,4193718.47221345,NA,NA
1437.03527832032,0.72341802,NA,NA,NA,4560310.09124219,4487722.78967764
1437.345703125,0.71208916,NA,NA,NA,NA,1470430.23137895
1437.53387451172,0.68793657,3368333.59073978,3433678.01086143,3330985.28297068,3565341.22532826,3262596.65824969
1438.03131103516,0.68582658,3472958.29181121,3284507.55881747,3405195.06490131,3323425.32756723,3659591.52307788
1438.52868652344,0.68796964,2253623.04975374,2389877.62297102,2254419.39009287,2442474.07282752,2407959.9547441
1439.02508544922,0.65409446,1710035.58019691,NA,1571435.94233582,1720186.96068049,1743001.63210304
1439.52133178711,0.65732015,NA,1004871.19209048,1041781.71226483,1095435.80546046,1028572.90515646
1439.52502441406,0.68583119,1104449.28173419,NA,NA,NA,NA
1439.68829345703,0.723034025,1912612.63925343,NA,NA,NA,1758636.90880118
1439.70385742188,0.75581464,NA,1746213.817757,1822342.18817831,1888874.66356043,NA
1440.02563476562,0.72303664,4221565.36013936,3843971.34300049,3657269.27291475,3834003.30115352,3739140.24223723
1440.36242675781,0.72298636,3677362.96750901,3340004.86518533,3524891.06396265,3951475.06170509,3441990.70404986
1440.68579101562,0.72161563,3442353.41504159,3616303.92097393,3414031.73192626,3379844.87124885,3575964.88174406
1441.02368164062,0.72161563,3478940.94226288,3429307.27785862,3516033.29135823,3525940.30088378,3618095.79407703
1441.34729003906,0.69058957,2433632.41644393,NA,1977454.72910576,2081759.44708638,2452553.01162485
1441.35705566406,0.69012504,NA,2573241.21372477,NA,NA,NA
1441.68359375,0.71857619,1861009.25118888,1725879.39470519,1585845.63130053,1611417.79939377,1651039.75963935
1442.00500488281,0.72303141,NA,NA,NA,NA,1676841.27914286
1442.02258300781,0.69020801,1624696.40396511,NA,NA,NA,NA
1442.99499511719,1.7520223,NA,590023.274730611,NA,NA,NA
1443.00634765625,1.747872,622076.649087633,NA,648564.978462962,NA,511063.805234483
1443.05480957031,0.73835169,2664597.18503332,2698127.59154951,2588576.00881718,2533112.75932151,2627481.08505482
1444.04089355469,0.69535306,3899207.19075111,NA,3624866.91966502,4018217.28856596,NA
1444.05291748047,0.737218125,NA,3724503.9146778,NA,NA,3511408.13486549
1444.36474609375,0.73178597,NA,NA,1238575.85682687,1156676.87132827,1366037.9402165
1444.5380859375,0.69973016,NA,3505917.79376724,NA,3493491.95122033,3440774.60439169
1444.69909667968,0.73105517,NA,2199970.69774264,2082482.14639515,2106586.0186262,2335193.40644581
1445.02758789062,1.7699739,1302383.65666458,1390428.91223953,1418293.06100752,1424611.91051329,1282778.75035268
1445.03747558594,0.72951886,6901384.59805322,6136266.32116126,5707465.4630133,6045109.43083853,6789122.15550177
1445.36560058594,0.73170747,3329103.06703757,3473970.62489651,3108318.458306,3349027.53924345,3646169.99694056
1445.52893066406,0.69677359,2838013.81281154,2759803.92749423,2880506.84229044,2873874.82172205,2722530.2107739
1445.68835449219,0.69891241,3009090.491273,3054013.17470545,2916240.40217107,3140917.2509981,3050934.84531803
1445.94213867188,1.6973519,2223406.96581469,1869718.86216204,1803778.65242463,1921847.13028966,1852143.63452836
1446.02697753906,0.69891241,5600824.51882186,5249330.92459394,4596209.85476651,4950225.67455884,4805155.07133897
1446.03051757812,1.7638551,NA,NA,934837.862584034,NA,NA
1446.35205078125,0.70333442,1761403.00164987,1829283.6842257,1721227.37652446,1798503.62464192,1805011.09192111
1446.52819824219,0.66168773,1449813.55331615,1466936.73461496,1472748.6585671,1430894.16010786,1380748.25115026
1446.67999267578,0.714663735,NA,NA,NA,1247920.72075078,1304384.85108374
1446.94604492188,1.69623605,NA,1615210.2169143,1486917.77828798,NA,NA
1447.01916503906,0.69672381,2333610.34526691,2384698.97699972,2392174.37093054,2227331.56848072,2372744.525445
1447.03527832031,1.8165725,3227722.01941716,3235386.34284764,2774502.42746864,2947954.36113928,2753422.89128728
1447.51904296875,0.63763272,NA,343803.521995758,263846.744690661,341119.452918404,NA
1447.96313476562,1.7564433,1725795.4134528,1917078.53229541,2041256.48012681,1958271.11356498,1854097.35919338
1448.04016113281,1.8121742,2304510.56981072,2413741.7870399,NA,2072341.7752463,NA
1448.97106933594,1.7542545,1270324.84713542,1275877.70726801,1135823.91294246,1319297.64736596,1187479.8092662
1449.04626464844,1.8143623,1770234.93786448,1925276.40379678,NA,1757226.67060942,NA
1449.05554199219,1.8165725,NA,NA,NA,NA,1633306.1708723
1449.37164306641,0.74568994,NA,NA,NA,1391762.35368284,NA
1449.56567382812,0.80615179,NA,NA,1579554.06383224,NA,NA
1449.69763183594,0.74054499,2288526.30837544,2435668.57319957,2535356.07939274,2454823.0782493,2471696.33666504
1449.97937011719,1.7699739,4187595.99894153,4169006.76297061,4159288.99614295,4213067.14284877,4221862.53015989
1450.02087402344,0.70990042,3428829.52679186,3431536.58322868,NA,NA,3552517.94145322
1450.0380859375,0.74309221,NA,NA,4228971.38129221,4244298.05563641,NA
1450.0539855957,0.75144365,NA,2295494.41002979,NA,NA,2284921.89092895
1450.3623046875,0.70982204,3294060.45065483,2839437.91890053,2713655.66812124,2738768.15376302,2957380.70976238
1450.69049072265,0.709194845,2744129.93999956,2851349.00710965,NA,2746690.52472561,2899335.56123383
1450.70275878906,0.70547799,NA,NA,2365177.96480071,NA,NA
1450.98742675781,1.7681766,3105577.62301237,3466531.91012268,3338131.71688242,3484845.04019315,3323575.46175858
1451.03076171875,0.708100545,3828463.52685119,4168603.18368256,3894052.76493262,4239470.69634705,NA
1451.04382324219,0.70990042,NA,NA,NA,NA,4881322.13521836
1451.35424804688,0.70985507,NA,NA,1404156.31711136,NA,NA
1451.36193847656,0.71067282,NA,NA,NA,1415330.92330962,NA
1451.9970703125,1.8141917,10016532.776991,11888952.7020634,9662248.9253251,9070032.41936748,9501885.70793269
1452.04138183594,0.70771157,NA,NA,NA,NA,2878155.53197161
1452.52838134765,0.67153878,NA,2932065.93811723,3268737.43478424,NA,NA
1452.54113769531,0.67269953,3042957.05965287,NA,NA,3116372.10198858,3488354.33509437
1452.99328613281,1.8141917,7869662.30250167,7811500.71012267,7380124.42722553,7840159.86327397,7197813.9919448
1453.00622558594,0.63986648,NA,NA,NA,NA,405328.51410232
1453.03369140625,0.67481904,2111757.60615559,NA,NA,2298946.20743859,2213213.84852234
1453.52868652344,0.67158039,1706773.8028676,1857389.35000184,1910154.58685711,1870927.44595491,NA
1453.53759765625,0.67269508,NA,NA,NA,NA,2023304.05815617
1454.00500488281,1.8141917,8400087.75041568,7696248.82377057,7877946.62912119,6320757.52925438,6866538.69180732
1454.01843261719,0.63986648,662223.380592325,603193.298747426,1153759.97864294,734585.664403567,770277.190029914
1454.37390136719,0.75578144,1856004.65556511,1956837.39699525,1877387.03549909,1829916.42368982,1800475.16931947
1454.52160644531,0.67488813,655523.512869589,469931.946817012,675333.651391846,579300.848637761,562733.611965667
1454.70104980469,0.71646623,2496314.21925235,2684097.48969848,2771666.78980442,2618090.51223178,2584232.45568652
1455.01647949219,1.7765395,NA,2337174.28212614,2417973.09016313,2683681.98642282,NA
1455.02990722656,0.71865958,4008950.80499397,3567325.35175796,3675411.59220541,3534104.40907123,3381789.81251686
1455.37084960938,0.71647098,2900023.25762087,3032750.92527477,2795071.9439542,2970233.94449598,2574909.95116384
1455.69812011719,0.71723853,2356642.42311309,2213160.40904938,2060176.43771298,2041338.27779372,2263255.45540124
1456.0288696289,1.26642301,2001728.14236092,2024673.84442281,2179694.98107048,6146344.25725823,1900283.77463567
1456.02996826172,1.254868235,NA,NA,NA,1864235.21462057,6085045.5962942
1456.1044921875,1.2690868,NA,NA,NA,33862182.3355039,NA
1457.02978515625,1.8185137,4917558.13902637,5061829.0093529,4789829.92516204,5000005.15900242,4381584.65061245
1457.06579589844,0.76891271,NA,973510.983677516,825331.107650886,NA,818989.666581474
1458.04486083985,1.85967465,9129455.27184037,9373509.2647731,8681617.40412186,1996861.52327956,153247.778368893
1458.05700683594,0.71857619,NA,2527459.46341434,NA,NA,NA
1459.04693603515,1.29075772,4775757.95744329,5039287.9065163,5102487.99408536,5111552.11346235,5151434.1421061
1459.37414550781,0.72741374,2323765.86561829,2071823.03525906,2073220.09739675,2111602.06875694,1949013.32968234
1459.53692626953,0.68360091,3247265.49254251,3251623.6328947,3273854.49978226,NA,3343038.00989091
1459.55297851562,0.68441028,NA,NA,NA,3207914.69502354,NA
1459.70361328125,0.72629435,2484992.10282807,2795881.26251597,2486321.58991512,NA,2454884.49401638
1460.04782104492,1.294959785,3031172.22560034,3194998.57799747,2980655.15590799,2987092.57778395,2721154.96863741
1460.36291503906,0.700031535,2582959.75855247,NA,2205909.23924969,NA,NA
1460.37561035156,0.72818121,NA,2100682.40147611,NA,2535884.38812834,2310574.9111796
1460.53967285156,0.68145385,2444520.75767855,2107890.07675934,2082158.69651601,2179506.40756042,2159892.87635551
1460.70635986328,0.6967487,1746028.96040734,1814921.13040289,1764219.65969965,1782017.62143715,NA
1461.03466796875,0.72517496,3274156.87958978,2768995.27782753,3321052.15614536,3174823.05069769,3551317.33890303
1461.05346679688,1.8625107,976893.614315347,NA,973723.604454473,914144.37024122,NA
1461.14337158203,1.3812033,NA,NA,12287421.9992994,NA,NA
1461.53125,0.66606724,984730.248262964,968576.308003417,908869.991767512,854384.080687145,NA
1462.02447509765,0.69058958,1333909.86738436,NA,1431123.57220105,1337846.38820797,1453560.18913892
1464.03979492187,0.7405177,NA,1818392.00263564,1371331.81217793,2002726.52197489,2037709.28588776
1464.36950683594,0.74265016,2227680.58348549,2078696.48594682,NA,NA,2042974.64594511
1464.38391113281,0.73912396,NA,NA,NA,2169462.5989949,NA
1464.69946289062,0.70766661,2682134.02707903,NA,2204676.50157478,NA,2429401.25335327
1464.71240234375,0.73650997,NA,2070296.04902541,NA,2509811.90453747,NA
1465.04791259765,0.7387151,3876390.31495231,NA,3742327.80620012,4185915.54469472,3849092.85873102
1465.06304931641,0.73170747,NA,3639929.23241572,NA,NA,NA
1465.36273193359,0.70805888,NA,1961258.04071439,NA,1957419.9057813,NA
1465.37780761719,0.705500665,NA,NA,1742000.27221565,NA,1931798.73421296
1465.7109375,0.704792625,NA,NA,1245525.01080608,1491717.91908009,NA
1466.05651855469,0.73217455,4260294.46012847,NA,3778551.66778893,4253693.63450266,4273120.51181912
1466.5517578125,0.69453536,3256667.90792175,3265866.23385792,3129055.48623665,3027117.77345546,3465531.25102602
1467.00744628906,1.6994973,986037.5889071,1008859.77830294,956787.472666502,1065520.23943587,1022848.42928672
1467.04956054688,0.69535306,3425149.25738664,3347245.9460325,3189655.82824073,3387970.93678747,3634782.27609891
1467.54467773438,0.69239648,2616256.40635888,2561114.36234301,2601395.64957075,2508148.24490019,2645167.47494096
1467.92779541015,1.73067775,NA,1053823.79864777,NA,NA,726129.138525703
1468.0185546875,1.7039174,713273.817953435,705807.362657225,710322.635424307,808348.915359801,723215.361233598
1468.04406738281,0.65948501,2013144.08951024,2002371.66864805,1881198.12550895,2008373.66272001,1812271.15406122
1468.53076171875,0.69234671,NA,NA,1089991.49796125,NA,NA
1468.54235839843,0.660660065,1237254.78286302,1329292.03478012,NA,1121277.19302391,1199305.07081791
1468.92468261719,1.7585879,NA,898179.038914453,NA,NA,NA
1469.02673339843,1.19824649,2456026.51923647,NA,NA,NA,394492.411920897
1469.03039550781,1.7563994,NA,1699991.87692725,2234401.77873206,399405.819134153,2412444.56572055
1469.04296875,0.74929918,2408249.35781496,2584898.69102905,2176229.99192801,2466900.86624806,2517589.50805503
1469.37561035156,0.71646623,2369936.76205453,2248732.56511975,2180509.46686227,2251689.04905111,2212555.19671771
1469.52642822266,0.6398212,NA,NA,211407.708929093,NA,NA
1469.70935058594,0.71427724,2375498.42014478,2244730.45268135,2495232.75456199,2323781.3763247,2256790.98514045
1469.93774414062,1.7472478,1290612.27168496,1024688.16721376,1061788.32764203,1058458.32355052,1140148.48907756
1470.02844238281,1.7498773,1941655.17016172,2048981.76525232,1972400.11563954,1864159.37967127,1887569.10278716
1470.04162597656,0.71642079,2484553.39378098,2470453.15886942,2431336.92569263,2528336.14498066,2491339.01564741
1470.37670898438,0.72084332,NA,1835242.55611077,NA,1729968.38672244,1502242.89719716
1470.95178222656,1.6756499,711723.571434869,NA,NA,NA,NA
1471.04248046875,1.7726092,2796096.85096071,2540787.07004395,2552302.82883924,2506926.05792557,2554919.27091023
1471.95153808594,1.7682322,NA,NA,1595625.70065056,NA,NA
1471.96368408203,1.7034763,3563079.94401398,3521535.28617318,3509018.44033965,3444796.02670233,3462494.86419651
1472.04272460938,1.7728009,934359.387775123,1086218.89548,1118109.96620082,1462143.39479559,1389417.6944467
1472.96765136719,1.7640255,3379002.10960997,3158763.78972014,2951371.27587529,3138098.23003481,2999525.84061914
1473.05895996094,1.8143623,3560494.29401882,3930127.47064931,3782068.99845915,3570702.52252882,3717612.25821107
1473.06201171875,0.74921582,NA,3804896.95933012,NA,NA,NA
1473.55834960938,0.704776085,NA,3072672.65052519,NA,3328926.52638462,NA
1473.72454833985,0.760175425,NA,1166624.00066188,956460.200134142,NA,NA
1473.9697265625,1.7542108,9227472.77742581,9016870.70286513,8592778.47981786,8926106.43553941,8746786.4544467
1474.05773925781,0.70333926,5554327.20068642,5420709.68949282,5321057.93012416,5193956.40347978,5514824.87385672
1474.06127929688,1.8207022,2557728.86643084,2393484.06744994,2207916.82645177,2490986.97979111,2304061.26612704
1474.37786865234,0.72522041,1907565.70848975,NA,NA,2181061.63249491,2096170.45628922
1474.54376220703,0.670474255,NA,NA,NA,3043546.99081626,3049250.31637849
1474.55651855469,0.70544494,3181150.21767161,2781516.635562,2834050.14784963,NA,NA
1474.71325683594,0.72303664,2164272.88575257,2078807.2053093,2014692.03182317,2070104.32089988,2051533.38383817
1474.97326660156,1.78647535,7807369.3675468,8053662.61517109,NA,NA,NA
1474.98254394531,1.7544588,NA,NA,7339760.66404378,7448945.71446609,7131477.47818221
1475.04650878906,0.66832279,4050214.96844817,3795168.7546114,4056649.70972528,4054118.12782365,4106928.16153273
1475.06402587891,1.8608653,5519762.85770227,5208120.01473899,4951421.85791496,5320909.50773551,4759241.26817578
1475.38256835938,0.72341802,NA,NA,NA,1386458.48739215,1322957.1547274
1475.54583740234,0.66832279,1552520.28346407,1612656.21908658,1583331.90681679,1591832.89559603,1601437.04398382
1475.99169921875,1.7660436,9021999.25807724,9134218.25696801,8802893.492073,8639296.31611162,8838520.60053169
1476.03601074219,0.724489535,NA,NA,1378001.13299312,913903.796738475,NA
1476.04846191407,0.709863455,1777381.55297362,1692906.41061272,NA,NA,NA
1476.068359375,1.8604557,3443439.66748678,3219069.65719031,3147502.08528744,3080789.35231773,2955797.18972447
1476.53637695312,0.66832279,521775.828200673,572309.440940451,387107.827782397,728566.262986062,651260.25652841
1476.99719238281,1.7749895,6645973.97537043,6562269.34316775,5841396.17663457,6201271.74172358,6162804.28487823
1477.07336425781,1.8581336,1494945.77146116,1574924.26845937,NA,1463626.73778699,NA
1478.00335693359,1.8187605,12087745.1659151,11730296.4020263,10738398.302295,11411583.0869267,11201648.5228935
1478.09216308594,0.81655744,NA,NA,NA,902317.869106014,NA
1478.71759033203,0.73397695,1519856.38104589,NA,1337952.10956724,1505307.85590623,1554440.91662468
1479.01037597656,1.8163801,10085520.998498,9890776.58691581,9072240.90685341,9309871.05330986,8828143.25009926
1479.05291748047,0.73608457,NA,2227374.16506871,NA,NA,NA
1479.09020996094,0.81655744,1922348.69494575,NA,NA,1869283.14052519,1986267.02370863
1479.37890625,0.70325631,NA,2000529.66109917,NA,NA,NA
1479.38916015625,0.7354574,2172365.11134925,NA,1950118.34299841,2092633.79309368,1784178.01257374
1479.71099853516,0.698937495,1844178.5284434,NA,1686996.2591677,NA,NA
1479.72387695312,0.73835169,NA,NA,NA,NA,1469451.53701946
1480.01913452148,1.85877155,17110044.001646,17557643.1959702,16691068.4225576,16891783.6288269,6129764.47443863
1480.0640258789,0.717949055,2686998.5974756,NA,2975784.21011109,2630035.89444584,2465376.90598761
1481.02783203125,1.8625107,14550923.6424716,13452394.3847508,12862008.4303916,13418431.0236821,12477208.786591
1481.03576660156,0.68144894,NA,NA,NA,NA,1712780.11935823
1481.11889648438,1.265187,NA,23444187.0566488,NA,NA,NA
1481.55908203125,0.68003318,3231664.31330936,3143054.78410846,3033574.17358788,3185735.36029668,3242421.14145923
